frame,acc x,acc y,acc z
674,-0.026345,10.135723,-1.070574
675,0.071851,10.221943,-0.914897
676,0.282612,10.353669,-0.61073
677,0.387993,10.37762,-0.354463
678,0.510139,10.45905,-0.184417
679,0.56283,10.45905,0.011975
680,0.720901,10.557246,0.100591
681,0.720901,10.557246,0.100591
682,0.775986,10.518926,0.229922
683,0.919687,10.521321,0.323328
684,1.001118,10.437495,0.364043
685,1.049019,10.320139,0.335303
686,1.087339,10.205178,0.356858
687,1.022673,10.145303,0.455054
688,0.833467,10.142908,0.390388
689,0.783171,10.121353,0.344883
690,0.723296,10.296189,0.416733
691,0.58678,10.669812,0.378413
692,0.58678,10.669812,0.378413
693,0.385598,10.959609,0.481399
694,0.749641,12.054133,0.684976
695,0.850232,12.413386,1.039438
696,1.252595,12.803774,1.118474
697,1.252595,12.803774,1.118474
698,1.266965,12.969031,1.458567
699,1.195115,12.621753,1.530417
700,0.835862,12.135564,1.448987
701,0.416733,11.953542,1.892065
702,0.416733,11.953542,1.892065
703,-0.162861,11.987073,3.204536
704,-0.409548,11.850557,3.968547
705,-0.409548,11.850557,3.968547
706,-0.802332,11.749966,4.366121
707,-1.425037,11.409873,4.32301
708,-2.150728,11.100916,4.102668
709,-3.408113,9.515413,2.785408
710,-3.408113,9.515413,2.785408
711,-3.594924,8.492739,2.026187
712,-3.345842,7.628137,1.166375
713,-2.136357,7.486831,1.286125
714,-1.288521,8.55501,2.086062
715,-0.510139,9.445957,2.680027
716,0.150886,9.807605,2.977009
717,0.502954,9.536968,2.981799
718,0.502954,9.536968,2.981799
719,0.742456,9.137,2.656077
720,0.476609,8.253237,2.857258
721,0.395178,7.625742,2.711162
722,0.490979,7.089258,2.5004
723,0.546064,6.844966,2.565066
724,0.510139,6.80425,2.725532
725,0.198787,6.888076,2.847678
726,-0.646655,7.141948,3.03928
727,-0.646655,7.141948,3.03928
728,-1.128054,7.35271,3.271597
729,-1.544788,7.819739,3.578159
730,-1.544788,7.819739,3.578159
731,-1.626218,8.00655,3.951782
732,-1.626218,8.00655,3.951782
733,-1.561553,7.814949,3.992498
734,-1.408271,7.544312,4.124224
735,-1.233435,7.33834,4.200864
736,-1.041833,7.38624,4.505032
737,-0.859812,7.604187,4.823569
738,-0.641865,8.076006,5.206772
739,-0.162861,8.986113,5.961204
740,-0.162861,8.986113,5.961204
741,-0.071851,9.972861,5.783972
742,-0.02874,10.384805,5.465435
743,-0.02874,10.384805,5.465435
744,0.00479,10.380015,5.508545
745,-0.021555,10.221943,5.704937
746,-0.093406,10.011182,6.16478
747,-0.167651,9.982441,6.433022
748,-0.275427,9.730964,6.375542
749,-0.447869,9.163345,5.973179
750,-0.675396,8.447234,5.278623
751,-0.917292,7.759863,4.96248
752,-1.27415,7.398215,4.641548
753,-1.815425,7.762258,3.841611
754,-1.815425,7.762258,3.841611
755,-3.046465,8.861572,2.529141
756,-2.821333,15.567627,6.222261
757,-2.821333,15.567627,6.222261
758,-0.313748,17.347126,7.865244
759,0.725691,14.058765,5.985154
760,0.174836,9.738149,4.421206
761,-0.498164,5.034331,-0.63468
762,-0.498164,5.034331,-0.63468
763,-0.900527,4.646338,-3.367397
764,-0.713716,5.762417,-4.648733
765,0.514929,8.485554,-4.33738
766,3.329077,12.521162,-1.987866
767,4.24158,12.648098,-1.499282
768,4.210444,11.855347,-0.795146
769,4.210444,11.855347,-0.795146
770,3.417693,10.818303,-0.146096
771,2.268083,9.742939,0.179626
772,0.704136,8.842412,0.234712
773,-0.502954,8.521479,-0.160466
774,-1.005908,8.931028,-0.196392
775,-0.704136,9.75252,0.153281
776,-0.086221,10.380015,0.129331
777,1.24062,10.528506,0.131726
778,1.24062,10.528506,0.131726
779,2.186653,9.817185,0.050295
780,2.332749,9.580078,0.102986
781,2.47166,9.479487,0.00479
782,2.47166,9.479487,0.00479
783,2.40939,9.544153,-0.064666
784,2.155518,9.606423,-0.160466
785,1.760339,9.661509,-0.016765
786,1.410667,9.639954,0.105381
787,1.26457,9.517808,0.155676
788,1.393901,9.376501,0.287402
789,1.611848,9.20885,0.110171
790,1.820215,9.091494,-0.136516
791,1.935176,9.201665,-0.531694
792,1.801055,9.469907,-0.675396
793,0.764011,10.188413,-0.387993
794,0.764011,10.188413,-0.387993
795,-0.469424,10.260264,0.730481
796,-0.469424,10.260264,0.730481
797,-0.807122,9.697434,0.931663
798,-0.989143,9.14658,0.57241
799,-0.981958,8.911868,-0.035925
800,-0.754431,9.144185,-0.641865
801,-0.390388,9.659114,-1.16877
802,0.234712,10.41115,-1.396296
803,1.089734,10.914104,-1.506467
804,1.935176,11.424243,-1.233435
805,2.512375,11.819421,-1.381926
806,2.737507,12.027788,-1.518442
807,3.027305,12.21939,-1.446592
808,3.281177,12.29124,-1.228645
809,3.127896,12.355906,-0.768801
810,2.737507,12.322375,-0.378413
811,2.296824,12.609778,0.474214
812,1.422642,12.794194,1.769919
813,1.422642,12.794194,1.769919
814,1.125659,12.973821,2.327959
815,1.384321,13.198953,2.672842
816,2.361489,14.441968,2.665657
817,3.456013,15.701748,2.823728
818,3.975732,15.26825,1.013093
819,3.975732,15.26825,1.013093
820,2.184258,13.304333,0.476609
821,0.505349,12.006233,0.706531
822,-0.725691,11.225457,1.185535
823,-1.441802,10.710527,1.398691
824,-2.030977,10.653047,1.346001
825,-2.179468,11.819421,0.189207
826,-2.253713,13.352234,-0.60594
827,-2.165098,15.016772,-0.948428
828,-0.60115,16.116086,-1.85614
829,-0.174836,14.485078,-2.850073
830,-0.174836,14.485078,-2.850073
831,-0.098196,13.304333,-2.773433
832,-0.035925,12.554692,-2.325564
833,-0.313748,11.766731,-1.599873
834,0.548459,11.316467,-2.117197
835,0.661025,10.042317,-1.528022
836,0.409548,9.496252,-1.123264
837,0.409548,9.496252,-1.123264
838,0.423918,8.940608,-1.516047
839,0.249082,8.236472,-1.444197
840,0.105381,7.505991,-1.360371
841,-0.03353,6.739585,-1.072969
842,0.05748,5.896538,-1.046624
843,-0.093406,5.350474,-0.941243
844,-0.258662,5.005591,-0.876577
845,-0.371228,4.960085,-0.819097
846,-0.455054,5.326523,-0.421523
847,-0.455054,5.326523,-0.421523
848,-0.294587,6.251001,0.138911
849,-0.136516,6.641389,0.64905
850,-0.136516,6.641389,0.64905
851,-0.306563,7.139553,1.966311
852,-0.411943,7.026987,2.148333
853,-0.60115,6.583909,2.629731
854,-0.60115,6.583909,2.629731
855,-0.787961,6.215076,3.266807
856,-0.445474,7.017407,4.972061
857,-0.354463,8.047266,5.623506
858,-0.354463,8.047266,5.623506
859,-0.452659,10.801538,5.975574
860,-0.452659,10.801538,5.975574
861,-0.435894,12.346326,5.657036
862,-0.193997,13.510305,5.704937
863,0.141306,13.642031,5.817502
864,0.411943,13.148657,5.712122
865,0.407153,12.648098,5.906118
866,-0.064666,12.427756,6.282136
867,-0.325723,12.89718,6.219866
868,-0.823887,13.759387,5.597161
869,-1.87051,14.427598,5.740862
870,-1.647773,13.979729,3.815266
871,-0.977168,11.639795,2.157913
872,-1.664539,7.527546,1.877695
873,-2.40939,4.703818,1.647773
874,-2.675237,3.319497,1.22146
875,-2.5004,3.858376,0.184417
876,-1.293311,6.013894,-1.963916
877,0.61073,9.148975,-3.913462
878,1.995051,12.106824,-5.331313
879,2.890789,14.032419,-4.754114
880,3.453618,14.439573,-2.969824
881,2.624941,10.542876,-1.341211
882,2.624941,10.542876,-1.341211
883,1.669329,8.447234,-0.261057
884,1.219065,6.935977,0.002395
885,0.816702,6.940767,-0.117356
886,0.361648,7.611372,0.069456
887,0.136516,9.273516,0.340093
888,0.373623,10.892549,0.275427
889,0.720901,11.867322,0.186812
890,1.336421,11.929592,0.045505
891,1.949546,11.211086,0.079036
892,2.215393,9.929751,0.035925
893,2.062112,8.799302,-0.026345
894,2.064507,8.298743,-0.105381
895,2.193838,8.449629,-0.239502
896,2.387834,9.16095,-0.529299
897,2.344724,9.78605,-0.56762
898,2.062112,10.099797,-0.493374
899,1.669329,9.936936,-0.541274
900,1.334026,9.532178,-0.665815
901,1.161584,9.101074,-0.850232
902,1.144819,8.58854,-1.18793
903,1.16877,8.224497,-1.642983
904,1.125659,8.404124,-1.825005
905,0.938848,8.993298,-1.645378
906,0.522114,9.649534,-1.010698
907,0.263452,10.255474,-0.407153
908,0.086221,10.41115,0.323328
909,0.05748,10.253079,0.548459
910,0.153281,9.869875,0.306563
911,0.189207,9.565708,-0.155676
912,0.076641,9.548943,-0.445474
913,0.069456,10.159673,-0.641865
914,0.332908,10.878179,-0.665815
915,0.941243,11.65656,-0.172441
916,1.547183,11.872112,-0.268242
917,2.121987,11.577524,-0.843047
918,2.830913,11.359578,-1.123264
919,3.400928,11.639795,-0.931663
920,3.587739,12.049343,-0.505349
921,3.326682,12.324771,0.02395
922,2.830913,12.284055,0.55804
923,2.205813,12.29603,1.132844
924,2.059717,12.293635,1.664539
925,2.411785,12.549902,1.89446
926,3.264412,14.293477,1.743574
927,4.076323,15.91251,1.425037
928,4.476292,16.427439,0.62989
929,3.879932,15.486196,-0.476609
930,2.102827,13.927039,-0.337698
931,0.265847,12.705579,1.005908
932,-1.163979,11.824211,2.232158
933,-2.167493,10.765613,1.839375
934,-2.167493,10.765613,1.839375
935,-2.354304,10.739268,1.475332
936,-1.88488,13.364209,-1.664539
937,-1.88488,13.364209,-1.664539
938,-1.729204,15.002402,-2.026187
939,-1.310076,16.365168,-2.150728
940,-0.694556,16.247813,-2.40939
941,-0.680186,14.959292,-2.232158
942,-0.03832,13.833633,-2.076482
943,0.342488,13.103152,-1.563948
944,0.292192,11.817026,-1.130449
945,1.252595,11.110496,-2.074087
946,1.362766,10.763218,-1.429827
947,1.329236,10.032737,-1.698069
948,1.199905,9.517808,-1.2023
949,1.405876,8.974138,-1.647773
950,1.331631,8.210127,-1.482517
951,1.094524,7.556287,-1.422642
952,0.725691,6.7803,-1.214275
953,0.65384,6.035449,-1.561553
954,0.215552,5.475015,-1.25499
955,-0.076641,5.060676,-1.2023
956,-0.289797,4.981641,-0.866997
957,-0.502954,4.94811,-0.725691
958,-0.57241,5.122947,-0.692161
959,-0.59636,5.328918,-0.512534
960,-0.385598,5.527705,-0.193997
961,-0.253872,5.657036,0.433499
962,-0.086221,5.719307,1.099314
963,-0.117356,5.819897,1.401086
964,-0.349673,5.834268,1.844165
965,-0.517324,5.930068,2.296824
966,-0.352068,6.277346,2.909949
967,0.148491,6.993457,3.403323
968,0.364043,8.171807,4.028423
969,0.203577,9.905801,5.443879
970,0.131726,12.030183,6.109695
971,-0.368833,13.704302,6.167175
972,-0.251477,14.612014,5.745652
973,-0.308958,14.06595,5.503755
974,-1.199905,11.275752,5.247488
975,-1.199905,11.275752,5.247488
976,-1.530417,10.099797,4.505032
977,-1.87051,9.510623,4.500242
978,-2.275269,10.732083,6.124065
979,-2.090852,13.53665,5.951624
980,-2.119592,16.5903,5.56363
981,-1.001118,17.972227,4.667893
982,0.972378,16.487314,3.151846
983,0.953218,12.499607,1.925596
984,-0.273032,7.767048,-0.261057
985,-1.393901,4.648733,-2.016606
986,-2.100432,3.487148,-2.881208
987,-1.357976,3.609294,-4.208049
988,0.364043,5.082231,-4.84752
989,1.252595,7.589817,-4.430786
990,1.781895,10.344089,-3.214116
991,2.639312,12.89239,-2.378254
992,3.391348,14.209651,-2.272874
993,3.748206,13.749807,-0.972378
994,3.250042,12.195439,-0.107776
995,1.805845,10.032737,0.385598
996,-0.335303,7.877219,-0.249082
997,-0.335303,7.877219,-0.249082
998,-0.519719,7.932305,-0.431104
999,-0.383203,8.698711,-0.340093
1000,0.055085,9.309441,-0.138911
1001,0.675396,9.802815,-0.215552
1002,1.539998,10.142908,-0.110171
1003,2.543511,10.207573,-0.354463
1004,3.12071,10.095007,-0.411943
1005,3.453618,9.855505,-0.603545
1006,3.393743,9.651929,-0.656235
1007,3.003354,9.568103,-0.60594
1008,2.483635,9.532178,-0.859812
1009,1.908831,9.627979,-0.924478
1010,1.381926,9.582473,-0.768801
1011,1.010698,9.266331,-0.991538
1012,0.732876,9.16095,-1.159189
1013,0.593965,9.163345,-1.204695
1014,0.58199,9.386082,-1.161584
1015,0.555645,9.716594,-0.862207
1016,0.440684,10.042317,-0.239502
1017,0.265847,10.358459,0.380808
1018,-0.00479,10.566826,1.005908
1019,-0.059875,10.475815,1.23104
1020,-0.093406,10.061477,0.780776
1021,-0.050295,9.687854,-0.040715
1022,0.002395,9.544153,-0.670605
1023,0.311353,9.539363,-0.740061
1024,1.025068,9.84832,-0.728086
1025,1.829795,10.535691,-0.349673
1026,2.612966,11.06978,-0.404758
1027,2.895579,11.08894,-1.391506
1028,2.706372,10.861414,-2.603386
1029,2.706372,10.861414,-2.603386
1030,2.4525,11.790681,-0.59636
1031,2.4525,11.790681,-0.59636
1032,2.165098,12.351116,0.641865
1033,1.549578,12.384646,1.458567
1034,0.816702,11.900852,1.985471
1035,0.330513,11.235037,2.363884
1036,0.524509,11.596685,2.943479
1037,1.575923,13.685142,2.426155
1038,3.173401,16.650176,1.496887
1039,3.908672,17.227375,0.589175
1040,3.235671,15.270645,-0.007185
1041,2.035767,13.206138,0.792751
1042,0.747246,11.757151,1.877695
1043,-0.368833,10.650652,2.222578
1044,-0.857417,10.051897,1.448987
1045,-0.749641,10.353669,-0.63947
1046,-0.749641,10.353669,-0.63947
1047,-0.380808,11.759546,-2.057322
1048,-0.074246,13.756992,-2.852468
1049,0.196392,15.716118,-2.845283
1050,0.730481,16.836987,-2.682422
1051,1.005908,16.034656,-2.670447
1052,0.716111,14.125825,-2.677632
1053,0.65863,12.782219,-2.351909
1054,0.071851,11.297307,-1.465752
1055,0.316143,10.36804,-1.346001
1056,0.929268,10.056687,-1.125659
1057,0.895737,9.433982,-0.816702
1058,0.950823,8.717871,-0.991538
1059,0.814307,8.490344,-1.046624
1060,0.773591,8.061636,-0.919687
1061,0.895737,7.640112,-1.408271
1062,0.66342,7.33355,-1.307681
1063,0.680186,6.871311,-1.592688
1064,0.093406,6.622229,-1.108894
1065,-0.045505,6.528823,-1.063389
1066,-0.232317,6.567144,-0.821492
1067,-0.131726,6.6845,-0.689766
1068,-0.258662,6.878496,-0.253872
1069,-0.208367,7.089258,-0.102986
1070,-0.392783,7.134763,0.390388
1071,-0.392783,7.134763,0.390388
1072,-1.080154,6.473738,1.015488
1073,-1.080154,6.473738,1.015488
1074,-1.25499,6.1073,1.422642
1075,-1.25499,6.1073,1.422642
1076,-0.747246,6.478528,1.947151
1077,-0.747246,6.478528,1.947151
1078,0.05269,8.267607,3.173401
1079,0.05269,8.267607,3.173401
1080,0.474214,10.159673,4.234395
1081,0.716111,11.60387,4.627178
1082,0.965193,12.997771,4.986431
1083,1.434617,13.697117,5.003196
1084,1.939966,13.946199,5.149292
1085,2.066902,13.48396,5.213958
1086,1.87051,12.559482,5.067861
1087,1.252595,11.59908,4.586462
1088,0.246687,10.360854,3.851191
1089,-0.878972,9.127419,3.386558
1090,-1.513652,8.363408,3.64043
1091,-1.669329,8.703501,3.925437
1092,-1.626218,10.42073,4.121829
1093,-1.389111,12.966636,1.985471
1094,-0.392783,14.516213,2.356699
1095,1.214275,14.829961,3.06802
1096,1.372346,14.166541,3.422483
1097,-0.462239,11.850557,2.280059
1098,-2.459685,9.728569,0.205972
1099,-3.163821,8.648416,-0.416733
1100,-2.529141,8.207732,-0.924478
1101,-0.376018,6.904841,-3.300337
1102,0.313748,6.914421,-3.573369
1103,0.313748,6.914421,-3.573369
1104,0.490979,7.30002,-3.09676
1105,0.883762,8.478369,-2.373464
1106,1.916016,11.290122,-1.501677
1107,1.916016,11.290122,-1.501677
1108,2.804568,12.173884,-1.18793
1109,2.988984,12.099639,-0.946033
1110,2.727927,11.412268,-1.317261
1111,2.105222,10.550061,-1.429827
1112,1.25978,9.845925,-1.180745
1113,0.809517,9.398057,-1.084944
1114,0.759221,9.254355,-1.060994
1115,1.128054,9.23759,-1.2023
1116,1.25978,9.366921,-0.946033
1117,1.516047,9.436377,-0.814307
1118,1.769919,9.596843,-0.752036
1119,2.009421,9.877061,-0.546064
1120,1.987866,10.092612,-0.471819
1121,1.815425,10.257869,-0.514929
1122,1.640588,10.360854,-0.359253
1123,1.175955,10.099797,-0.124541
1124,0.977168,9.532178,-0.383203
1125,0.852627,8.885522,-1.032253
1126,0.780776,8.576565,-1.401086
1127,0.922083,8.820857,-1.683699
1128,1.132844,9.426797,-1.506467
1129,1.353186,10.095007,-1.025068
1130,1.575923,10.44947,-0.63468
1131,1.590293,10.576406,0.002395
1132,1.676514,10.181228,0.093406
1133,1.513652,10.006392,0.114961
1134,1.513652,10.006392,0.114961
1135,1.204695,9.86748,0.026345
1136,0.890947,9.86748,-0.02395
1137,0.550854,9.987231,-0.131726
1138,0.443079,10.003997,-0.364043
1139,0.617915,10.037527,-0.622705
1140,1.058599,10.226733,-0.467029
1141,1.573528,10.593171,-0.64905
1142,1.868115,10.626702,-1.214275
1143,1.86572,10.487791,-1.844165
1144,1.8753,10.619517,-1.930386
1145,2.102827,11.086545,-1.389111
1146,2.282454,11.66614,-0.701741
1147,2.078877,11.814631,-0.507744
1148,1.053809,11.251802,-0.155676
1149,0.852627,11.982283,0.696951
1150,0.852627,11.982283,0.696951
1151,0.811912,12.672048,0.704136
1152,1.163979,13.208533,0.304167
1153,1.2502,13.333074,-0.486189
1154,1.015488,12.87323,-0.423918
1155,0.792751,12.427756,0.519719
1156,1.027463,12.798984,1.877695
1157,0.969983,12.937896,3.230881
1158,0.809517,12.91155,3.242856
1159,0.361648,12.355906,2.543511
1160,-0.285007,11.464958,1.693279
1161,-0.570015,10.732083,0.421523
1162,-0.61552,10.238708,-0.160466
1163,-0.828677,10.006392,-0.517324
1164,-1.144819,10.001602,-1.025068
1165,-1.415457,10.389595,-1.719624
1166,-1.702859,11.00272,-1.956731
1167,-1.094524,12.707974,-1.566343
1168,-0.852627,11.479329,-1.365161
1169,-0.852627,11.479329,-1.365161
1170,-0.852627,11.479329,-1.365161
1171,-0.852627,11.479329,-1.365161
1172,-0.802332,10.550061,-1.116079
1173,-0.814307,9.671089,-0.950823
1174,-0.574805,9.134604,-1.034648
1175,-0.332908,8.794512,-0.821492
1176,0.016765,8.662786,-0.919687
1177,0.277822,8.329878,-0.855022
1178,0.275427,8.296348,-0.780776
1179,0.395178,8.131091,-0.871787
1180,0.423918,7.92512,-0.804727
1181,0.371228,7.649692,-0.775986
1182,0.059875,7.3575,-0.855022
1183,-0.234712,7.276069,-0.63468
1184,-0.665815,7.223379,-0.342488
1185,-0.886157,7.379055,-0.091011
1186,-0.989143,7.661667,0.512534
1187,-0.967588,8.078401,1.058599
1188,-0.802332,8.461604,1.750759
1189,-0.608335,8.689131,2.234553
1190,-0.409548,8.866362,2.538721
1191,-0.239502,9.125024,2.874023
1192,-0.062271,9.457932,2.921924
1193,-0.155676,9.623188,2.541116
1194,-0.328118,9.582473,2.258503
1195,-0.328118,9.582473,2.258503
1196,-0.730481,9.352551,2.256108
1197,-1.056204,9.314231,2.366279
1198,-1.28373,9.307046,2.258503
1199,-1.147214,9.393267,1.83698
1200,-0.977168,9.912986,2.023792
1201,-0.64426,10.394385,2.074087
1202,-0.352068,10.607542,1.88967
1203,0.071851,10.914104,2.196233
1204,0.704136,11.02667,2.553091
1205,0.967588,10.847043,2.684817
1206,1.001118,10.595566,2.562671
1207,0.771196,10.37762,2.270479
1208,0.316143,10.253079,1.985471
1209,-0.251477,10.281819,1.935176
1210,-0.838257,10.866204,1.80824
1211,-1.322051,13.402529,0.378413
1212,-1.322051,13.402529,0.378413
1213,-0.071851,14.473103,1.7795
1214,-0.071851,14.473103,1.7795
1215,0.00958,12.760664,2.653682
1216,-0.443079,10.945239,2.548301
1217,-0.857417,9.405242,1.767524
1218,-0.967588,8.586145,1.17835
1219,-0.816702,8.231682,0.881367
1220,-0.804727,7.903564,0.208367
1221,-0.866997,7.726333,-0.452659
1222,-0.787961,8.159832,-0.673
1223,-0.687371,8.799302,-0.874182
1224,-0.464634,9.517808,-0.773591
1225,-0.246687,10.200388,-0.6251
1226,-0.241897,10.564431,-0.323328
1227,-0.313748,10.794353,-0.081431
1228,-0.239502,10.727292,0.088616
1229,0.124541,10.645862,-0.00479
1230,0.529299,10.545271,-0.215552
1231,1.398691,10.375225,-0.962798
1232,1.707649,10.075847,-1.714834
1233,1.750759,9.601633,-2.045347
1234,1.750759,9.601633,-2.045347
1235,1.834585,9.354946,-2.095642
1236,2.198628,9.965676,-1.511257
1237,2.050137,10.375225,-1.353186
1238,2.050137,10.375225,-1.353186
1239,1.578318,10.514136,-0.955613
1240,0.917292,10.39199,-0.502954
1241,0.332908,10.250684,-0.055085
1242,-0.064666,10.217153,0.323328
1243,-0.402363,10.528506,0.541274
1244,-0.443079,10.557246,0.126936
1245,-0.443079,10.557246,0.126936
1246,-0.086221,10.099797,-0.728086
1247,0.265847,9.84832,-1.015488
1248,0.265847,9.84832,-1.015488
1249,0.792751,9.872271,-1.163979
1250,1.28373,9.915381,-1.257385
1251,1.623823,9.855505,-1.350791
1252,1.896855,9.690249,-1.551973
1253,1.872905,9.922566,-1.501677
1254,1.698069,10.150093,-1.501677
1255,1.405876,10.308164,-1.26457
1256,1.405876,10.308164,-1.26457
1257,1.108894,10.336904,-1.072969
1258,0.907712,10.269844,-0.958008
1259,0.744851,10.260264,-0.802332
1260,0.728086,10.190808,-0.692161
1261,0.687371,10.186018,-0.684976
1262,0.548459,10.360854,-0.550854
1263,0.399968,10.514136,-0.538879
1264,0.399968,10.514136,-0.538879
1265,0.227527,10.413545,-0.584385
1266,0.265847,10.317744,-0.680186
1267,0.419128,10.267449,-0.749641
1268,0.423918,10.243499,-0.938848
1269,0.285007,10.054292,-1.044229
1270,0.265847,9.965676,-1.077759
1271,0.598755,9.951306,-0.881367
1272,0.811912,9.764495,-0.900527
1273,1.233435,9.78605,-0.811912
1274,1.233435,9.78605,-0.811912
1275,1.676514,10.116563,-0.912502
1276,1.7795,10.133328,-1.82261
1277,1.674119,9.963281,-1.947151
1278,1.523232,9.855505,-1.956731
1279,1.523232,9.855505,-1.956731
1280,1.27415,9.79563,-1.892065
1281,0.58199,9.817185,-1.863325
1282,0.186812,9.75731,-1.820215
1283,-0.035925,9.80042,-1.736389
1284,-0.035925,9.80042,-1.736389
1285,-0.114961,9.939331,-1.769919
1286,-0.208367,10.080637,-1.815425
