acc x,acc y,acc z
0.438385,9.378647,-0.315735
0.346497,9.440674,-0.427185
0.342911,9.590912,-0.594772
0.419296,9.783279,-0.742706
0.487213,9.932007,-0.790848
0.51004,9.943741,-0.710495
0.491547,9.809433,-0.579086
0.360672,9.501099,-0.423325
0.269226,9.269119,-0.40654
0.261673,9.147766,-0.506699
0.307068,9.140579,-0.644547
0.445084,9.223251,-0.814667
0.54892,9.392853,-1.01384
0.534927,9.535736,-1.100006
0.408783,9.625916,-1.09903
0.234116,9.675934,-1.07428
0.071625,9.685776,-0.969345
-0.082138,9.640915,-0.883347
-0.202499,9.567993,-0.818512
-0.241989,9.542465,-0.831192
-0.245468,9.506714,-0.846924
-0.225159,9.492447,-0.921722
-0.237793,9.571487,-1.039703
-0.219513,9.667252,-1.112289
-0.149536,9.713852,-1.18634
-0.132156,9.708206,-1.09407
-0.196396,9.617203,-0.808792
-0.328506,9.563828,-0.505295
-0.409134,9.529938,-0.311081
-0.452866,9.537704,-0.220871
-0.639435,9.499603,-0.322052
-0.67746,9.423721,-0.237274
-0.797012,9.378448,-0.279861
-0.890396,9.363831,-0.354431
-0.860489,9.348068,-0.457596
-0.910416,9.368332,-0.555756
-1.032669,9.481171,-0.709824
-0.986511,9.506653,-0.738052
-0.945129,9.497986,-0.844498
-0.889252,9.407364,-0.78569
-0.907806,9.230164,-0.808578
-0.876236,9.190521,-0.922821
-0.810303,9.188828,-1.031982
-0.644623,9.180618,-1.091019
-0.521774,9.223938,-1.141144
-0.47258,9.266373,-0.989288
-0.513519,9.381989,-0.820923
-0.457336,9.447678,-0.627243
-0.431061,9.479263,-0.466049
-0.508026,9.342407,-0.277267
-0.694946,9.224503,-0.358597
-0.785355,9.209671,-0.545578
-0.657181,9.288086,-0.837234
-0.501846,9.339127,-1.083542
-0.235245,9.439804,-1.160324
-0.013397,9.460175,-1.153534
0.198517,9.514725,-1.122742
0.339554,9.493286,-0.950363
0.263367,9.459167,-0.733627
0.143784,9.445038,-0.66922
0.073349,9.391708,-0.744156
0.010635,9.335953,-0.861328
0.047623,9.184082,-1.151001
0.170319,9.189056,-1.452454
0.280029,9.257553,-1.746155
0.408051,9.410782,-1.835373
0.381577,9.534103,-1.776688
0.132111,9.505554,-1.463806
-0.284256,9.326813,-1.195358
-0.781586,9.248093,-1.162857
-1.156311,9.368774,-1.321442
-1.335861,9.604187,-1.566742
-1.267426,9.823105,-1.772385
-1.165924,9.910202,-1.901825
-1.036758,9.998016,-2.137466
-0.971451,10.261688,-2.250778
-1.011444,10.902588,-2.38768
-0.835709,11.858856,-2.607254
-0.132629,12.592621,-2.581787
0.559464,12.332642,-1.85675
0.777786,11.425034,-0.825439
0.504242,10.596512,0.057083
0.25621,10.393387,0.229568
0.168121,10.523407,0.020386
0.161606,10.545166,-0.391617
0.242905,10.349579,-0.595917
0.395187,10.165054,-0.722351
0.504623,10.030685,-0.82663
0.541595,9.937759,-1.070511
0.519745,9.809128,-1.352249
0.399429,9.600571,-1.604797
0.23999,9.406921,-1.600998
0.082718,9.254593,-1.476929
0.02388,9.226486,-1.35115
0.099411,9.32898,-1.308441
0.244812,9.471634,-1.401764
0.39827,9.596283,-1.522751
0.469131,9.633423,-1.550629
0.500229,9.613647,-1.452057
0.484894,9.513733,-1.264938
0.529221,9.490021,-1.078079
0.620773,9.457855,-0.871017
0.785034,9.35704,-0.667587
0.971191,9.300018,-0.495575
1.171036,9.401474,-0.383041
1.401093,9.675568,-0.476135
1.628067,10.037994,-0.807297
1.741715,10.443665,-1.230164
1.521561,10.805038,-1.700226
1.302719,10.97374,-1.65451
1.432541,10.881378,-0.898788
1.609878,10.41185,0.035599
1.350708,9.910095,0.391556
1.125778,9.580521,-0.0383
1.321258,9.587967,-0.561523
1.485687,9.796127,-0.416016
1.233002,9.943573,0.146286
0.697784,9.879333,0.490234
0.516876,9.790894,0.639877
0.801941,9.774353,0.874985
1.30069,9.797043,1.246155
1.60762,9.787537,1.649261
1.628571,9.72937,1.993149
1.443329,9.648209,2.144028
1.270874,9.645309,1.958572
1.233963,9.721924,1.577881
1.250092,9.746277,1.284882
1.180359,9.67749,1.194809
1.075211,9.378433,1.223465
1.023682,8.880722,1.34787
1.047211,8.413452,1.440704
1.047287,7.96225,1.558975
1.01712,7.6082,1.724838
0.935089,7.402359,1.992371
0.863724,7.337845,2.340836
0.921707,7.34848,2.570541
1.057388,7.390579,2.624847
1.204361,7.543304,2.641083
1.289703,7.651932,2.683685
1.231567,7.707016,2.849762
1.026123,7.753693,2.962875
0.983109,7.739136,2.736465
0.95134,7.6689,2.377213
0.92247,7.554321,2.27092
0.891464,7.484589,2.588684
0.920456,7.455658,2.98938
0.837769,7.434433,3.391617
0.627212,7.399918,3.664429
0.580032,7.428482,3.625198
0.647415,7.506638,3.505829
0.579407,7.600418,3.450165
0.399612,7.683197,3.658859
0.242249,7.816864,3.981613
0.061096,7.859772,4.206085
-0.071976,7.884979,4.386459
-0.232513,7.942093,4.630722
-0.097473,8.104492,4.856018
0.259018,8.506485,5.286301
0.749527,9.037979,5.575287
1.514313,9.564758,5.659439
2.10643,10.076828,5.381043
2.238388,10.437805,4.584534
1.738266,10.538788,3.703827
1.080643,10.456741,3.166717
0.3228,10.62442,3.075028
-0.377563,11.573456,3.78894
-0.521606,12.760971,4.497421
0.149292,13.714478,4.869583
1.826798,13.064957,4.229065
3.205643,11.120224,3.285248
2.684738,8.499435,2.520111
0.806549,7.034393,1.982468
-0.347794,7.244537,1.330933
-0.309204,8.362564,0.818726
0.132828,8.98053,1.027985
0.261963,9.008621,1.847763
0.044632,8.558502,2.822037
-0.262192,8.081909,2.847061
-0.273346,8.072983,2.407425
-0.143143,8.356964,1.589111
-0.153305,8.708145,0.685226
-0.284592,8.877258,-0.187073
-0.666931,9.029083,-0.988922
-1.10704,9.150864,-1.036438
-1.521072,9.233673,-0.532898
-1.678986,9.324707,0.242615
-1.584335,9.221588,0.778641
-1.327622,8.943146,0.985855
-1.074143,8.759735,0.751755
-0.819641,8.784775,0.20047
-0.531113,9.08284,-0.40506
-0.296356,9.760269,-1.123199
0.012329,10.259918,-1.502167
0.190735,10.434616,-1.610535
0.447372,10.195847,-1.539124
0.462326,9.744369,-0.776184
0.193802,9.301086,-0.12648
-0.136337,9.016846,0.353638
-0.424896,8.929535,0.556076
-0.615845,9.057449,0.695419
-0.698532,9.317123,0.58667
-0.707291,9.58165,0.46637
-0.684875,9.680908,0.241791
-0.683792,9.600754,-0.044724
-0.763824,9.488358,-0.3116
-0.865524,9.25148,-0.653473
-0.9729,9.026733,-1.084381
-1.048981,8.943878,-1.392609
-1.047302,8.959702,-1.668671
-0.895935,9.12709,-1.654648
-0.690536,9.380432,-1.417496
-0.591339,9.538635,-0.888199
-0.527954,9.576752,-0.2117
-0.529892,9.51564,0.406448
-0.55571,9.448822,0.76564
-0.453903,9.393509,0.916077
-0.209396,9.400543,1.048523
-0.049347,9.307968,1.042709
0.031525,9.10527,0.832474
0.056625,8.939865,0.475082
0.072617,8.868546,0.073196
0.09137,8.837555,-0.341919
0.033493,8.927414,-0.526489
-0.21225,9.115372,-0.536636
-0.602295,9.326782,-0.400681
-0.953247,9.430618,-0.380035
-1.236176,9.494507,-0.405106
-1.35614,9.530823,-0.422119
-1.308228,9.56311,-0.509323
-1.192581,9.547134,-0.669907
-1.081726,9.376434,-0.841538
-0.900116,9.382477,-0.823181
-0.713684,9.489716,-0.735458
-0.386581,9.401108,-0.957535
-0.128357,9.475891,-1.200714
-0.039185,9.632111,-1.246643
