frame,acc x,acc y,acc z
965,1.113684,9.932146,-0.886157
966,1.118474,9.881851,-0.977168
967,1.089734,9.915381,-1.070574
968,1.070574,9.941726,-1.096919
969,1.032253,9.999207,-1.060994
970,0.974773,10.008787,-0.938848
971,0.876577,10.164463,-0.919687
972,0.764011,10.202783,-0.855022
973,0.61073,10.257869,-0.723296
974,0.603545,10.291399,-0.57241
975,0.62031,10.181228,-0.584385
976,0.694556,10.183623,-0.622705
977,0.811912,10.164463,-0.689766
978,0.926873,10.039922,-0.878972
979,0.989143,9.903406,-1.034648
980,0.984353,9.80521,-1.041833
981,0.919687,9.82916,-1.022673
982,0.787961,9.948911,-0.984353
983,0.5772,10.078242,-0.910107
984,0.404758,10.310559,-0.823887
985,0.256267,10.38241,-0.730481
986,0.277822,10.480605,-0.780776
987,0.318538,10.554851,-0.866997
988,0.318538,10.432705,-0.787961
989,0.320933,10.281819,-0.64426
990,0.196392,10.118958,-0.433499
991,0.138911,9.977651,-0.292192
992,0.074246,9.939331,-0.143701
993,-0.007185,9.958491,-0.040715
994,-0.01437,10.059082,0.071851
995,-0.126936,10.114167,0.091011
996,-0.292192,10.197993,0.0479
997,-0.421523,10.202783,0.074246
998,-0.560435,10.159673,0.05269
999,-0.730481,10.059082,0.007185
1000,-0.778381,9.963281,-0.134121
1001,-0.778381,9.82916,-0.244292
1002,-0.730481,9.831555,-0.296982
1003,-0.651445,9.924961,-0.387993
1004,-0.538879,10.027947,-0.359253
1005,-0.435894,10.140513,-0.476609
1006,-0.308958,10.224338,-0.399968
1007,-0.158071,10.145303,-0.416733
1008,-0.158071,10.145303,-0.416733
1009,0.265847,10.006392,-0.61073
1010,0.426313,9.939331,-0.613125
1011,0.56762,9.963281,-0.728086
1012,0.58199,9.989626,-0.814307
1013,0.60594,10.030342,-0.823887
1014,0.464634,10.068662,-0.785566
1015,0.215552,10.104587,-0.701741
1016,0.062271,10.164463,-0.617915
1017,-0.02874,10.118958,-0.519719
1018,-0.002395,10.047107,-0.335303
1019,0.011975,9.865085,-0.380808
1020,0.095801,9.881851,-0.598755
1021,0.150886,10.023157,-0.792751
1022,0.198787,10.200388,-0.941243
1023,0.162861,10.339299,-0.993933
1024,0.162861,10.339299,-0.993933
1025,0.01437,10.506951,-1.034648
1026,-0.071851,10.612332,-1.209485
1027,-0.129331,10.581196,-1.336421
1028,-0.055085,10.559641,-1.346001
1029,-0.055085,10.559641,-1.346001
1030,0.143701,10.346484,-0.900527
1031,0.344883,10.231523,-0.675396
1032,0.514929,10.332114,-0.64426
1033,0.584385,10.471025,-0.869392
1034,0.584385,10.471025,-0.869392
1035,0.534089,10.351274,-0.914897
1036,0.397573,10.360854,-0.977168
1037,0.170046,10.380015,-0.958008
1038,-0.062271,10.4351,-0.969983
1039,-0.246687,10.502161,-0.922083
1040,-0.411943,10.475815,-0.962798
1041,-0.390388,10.566826,-0.886157
1042,-0.435894,10.581196,-0.680186
1043,-0.565225,11.03146,-0.907712
1044,-0.737666,11.955938,-1.597478
1045,-0.857417,12.470867,-1.908831
1046,-0.100591,10.973979,-2.086062
1047,-0.100591,10.973979,-2.086062
1048,0.59157,10.243499,-1.772314
1049,1.130449,10.231523,-1.300496
1050,1.317261,10.602751,-0.737666
1051,1.25978,10.880574,-0.411943
1052,1.346001,10.708132,-0.04311
1053,1.429827,10.684182,-0.124541
1054,1.568738,10.760823,-0.275427
1055,1.690884,10.820698,-0.366438
1056,1.755549,10.732083,-0.522114
1057,1.698069,10.545271,-0.479004
1058,1.647773,10.272239,-0.57241
1059,1.547183,10.135723,-0.512534
1060,1.396296,10.097402,-0.531694
1061,1.228645,10.188413,-0.493374
1062,1.144819,10.229128,-0.222737
1063,1.060994,10.339299,0.081431
1064,0.898132,10.471025,0.287402
1065,0.64426,10.528506,0.335303
1066,0.253872,10.47342,0.299377
1067,0.040715,10.538086,0.481399
1068,-0.069456,10.760823,0.59157
1069,0.055085,11.03146,0.153281
1070,0.359253,11.048225,0.076641
1071,0.661025,10.904524,0.507744
1072,1.020278,10.921289,0.411943
1073,1.604663,10.966794,-0.385598
1074,2.253713,11.043435,-0.704136
1075,2.833308,11.03625,-0.835862
1076,3.264412,11.091335,-0.874182
1077,3.434458,10.985955,-0.60594
1078,3.338657,10.839858,-0.471819
1079,3.089575,10.698552,-0.443079
1080,2.680027,10.502161,-0.404758
1081,2.179468,10.44468,-0.093406
1082,1.688489,10.42073,0.172441
