acc x,acc y,acc z
0.931717,9.581665,-0.68692
0.982483,9.475311,-0.625153
1.006576,9.388382,-0.691849
0.997711,9.328842,-0.771423
0.928711,9.381058,-0.99025
0.910812,9.448746,-1.113068
0.943085,9.550629,-1.18837
0.876022,9.618088,-1.236038
0.808578,9.634644,-1.145798
0.723923,9.597229,-1.074921
0.660049,9.605499,-0.927887
0.65097,9.543579,-0.930908
0.653992,9.443604,-0.735382
0.612213,9.394638,-0.829895
0.574051,9.372971,-0.920273
0.657532,9.377762,-0.949097
0.662323,9.37616,-0.952286
0.57666,9.347595,-0.895905
0.405762,9.353485,-0.881714
0.267197,9.411514,-0.853119
0.203293,9.47348,-0.714889
0.190735,9.501129,-0.626068
0.19635,9.550766,-0.555054
0.169617,9.544251,-0.345077
0.117477,9.500748,-0.228165
-0.07402,9.4328,-0.204239
-0.341873,9.429321,-0.192673
-0.629791,9.431274,-0.25322
-0.849869,9.538681,-0.243866
-0.937958,9.646942,-0.200958
-0.97699,9.682053,0.067291
-1.043503,9.631729,0.325562
-0.998688,9.648361,0.504883
-0.797028,9.652283,0.604019
-0.607712,9.63913,0.668259
-0.392883,9.530563,0.681076
-0.31691,9.355759,0.616074
-0.422974,9.186493,0.365555
-0.480667,9.055344,0.035995
-0.56778,9.015381,-0.317337
-0.596405,9.126999,-0.620026
-0.605499,9.278763,-0.845917
-0.701736,9.379898,-1.024719
-0.839401,9.429337,-1.100113
-0.938736,9.475266,-1.179672
-0.976517,9.571335,-1.157227
-0.898529,9.627502,-1.097153
-0.698639,9.600128,-1.048691
-0.441818,9.432236,-0.82489
-0.257812,9.33107,-0.687943
-0.052658,9.350571,-0.842712
0.1483,9.462082,-0.995773
0.276154,9.565857,-1.142288
0.289429,9.622757,-1.185684
0.147552,9.595718,-1.125259
-0.003601,9.57933,-1.066498
-0.217392,9.577347,-0.934219
-0.418564,9.578583,-0.790176
-0.630264,9.581024,-0.708023
-0.788147,9.585892,-0.717316
-0.89212,9.64743,-0.829391
-0.856796,9.783035,-1.083801
-0.692047,9.88797,-1.237808
-0.481583,9.988831,-1.266357
-0.326736,10.057266,-1.154282
-0.275803,10.062653,-0.994827
-0.221878,9.987564,-0.892975
-0.07872,9.847321,-0.698013
0.012756,9.620026,-0.438614
-0.035492,9.40834,-0.316986
-0.169601,9.379608,-0.393631
-0.321716,9.555618,-0.634583
-0.47081,9.831451,-0.819183
-0.59848,10.03273,-0.967636
-0.661179,10.097259,-1.069748
-0.657532,10.071243,-1.117844
-0.647598,10.067841,-1.202988
-0.646179,10.104965,-1.264481
-0.640259,10.135895,-1.179398
-0.561966,10.051605,-0.966034
-0.480896,9.815598,-0.774338
-0.588074,9.668274,-0.802063
-0.866318,9.913849,-1.065277
-1.102982,10.555878,-1.350388
-1.041626,11.256577,-1.578583
-0.651993,11.379898,-1.417282
-0.331223,10.917267,-1.022919
-0.104172,10.480423,-0.788513
0.10202,10.399673,-0.635788
0.172455,10.522385,-0.486237
0.200256,10.507324,-0.282745
0.243607,10.308472,-0.050888
0.250443,10.002029,0.131683
0.300278,9.846649,0.088745
0.427841,9.888382,-0.259109
0.64447,9.901657,-0.723633
0.899902,9.705261,-1.1147
1.216827,9.358002,-1.417252
1.373978,8.981232,-1.793335
1.228943,8.740158,-2.16359
0.910858,8.818787,-2.549454
1.057632,9.121811,-2.755875
1.599091,9.635651,-2.019363
1.53157,10.311813,-0.694321
0.909012,10.886948,0.139282
0.493744,11.16954,0.098312
0.590744,11.29454,-0.480225
0.770523,11.281525,-0.954102
0.788712,11.089432,-1.212997
0.811188,10.794907,-1.592743
0.855164,10.485489,-1.83136
1.00415,10.244659,-1.461136
1.22493,10.191483,-0.7211
1.555359,10.212021,0.156509
1.913284,10.238144,0.97905
2.188797,10.16629,1.548599
2.306824,10.051743,1.722885
2.358658,9.920166,1.605789
2.263672,9.788406,1.529694
2.029709,9.639526,1.529282
1.795181,9.476746,1.494171
1.530228,9.252136,1.412796
1.431122,9.03241,1.334732
1.403091,8.821671,1.20314
1.319687,8.491287,1.181259
1.248016,8.241379,1.147476
1.130737,8.016693,1.017822
1.0681,7.878159,1.112778
1.036453,7.733551,1.382507
1.020523,7.535233,1.643692
0.987411,7.381348,1.882965
0.947189,7.228561,2.255325
0.929764,7.16423,2.662796
1.017273,7.067291,3.055252
1.041061,7.015335,3.413406
1.115982,6.904938,3.495346
1.10379,6.839829,3.306366
1.012115,6.76123,3.131027
0.89418,6.803879,3.039215
