frame,acc x,acc y,acc z
953,-0.838257,10.466235,-0.148491
954,-0.941243,10.37762,-0.119751
955,-1.16877,10.277029,-0.0479
956,-1.26457,10.147698,-0.237107
957,-1.247805,10.039922,-0.313748
958,-1.159189,9.896221,-0.507744
959,-1.118474,9.855505,-0.66821
960,-0.943638,9.81,-0.888552
961,-0.780776,9.845925,-0.934058
962,-0.617915,9.924961,-0.917292
963,-0.332908,9.992021,-0.931663
964,-0.143701,9.977651,-0.807122
965,0.079036,9.85311,-0.735271
966,0.419128,9.872271,-0.735271
967,0.641865,9.932146,-0.845442
968,0.747246,10.138118,-0.969983
969,0.823887,10.145303,-1.056204
970,0.797542,10.080637,-1.23104
971,0.730481,9.999207,-1.346001
972,0.608335,9.915381,-1.16877
973,0.457449,9.946516,-1.022673
974,0.383203,10.018367,-0.783171
975,0.287402,10.140513,-0.479004
976,0.184417,10.277029,-0.277822
977,0.126936,10.341694,-0.05748
978,0.253872,10.298584,0.102986
979,0.261057,10.085427,0.213157
980,0.296982,9.910591,0.294587
981,0.289797,9.8579,0.476609
982,0.318538,9.956096,0.61073
983,0.407153,10.049502,0.677791
984,0.536484,10.205178,0.469424
985,0.673,10.348879,0.385598
986,0.833467,10.483,0.428708
987,0.855022,10.554851,0.529299
988,0.761616,10.4351,0.421523
989,0.730481,10.303374,0.088616
990,0.613125,10.214758,-0.471819
991,0.510139,10.279424,-0.771196
992,0.471819,10.123748,-0.955613
993,0.522114,9.886641,-1.034648
994,0.670605,9.783655,-1.17356
995,0.823887,9.666299,-1.18314
996,0.941243,9.76689,-1.441802
997,0.826282,10.063872,-1.336421
998,0.548459,10.571616,-1.046624
999,0.196392,10.942844,-0.498164
1000,-0.064666,11.275752,0.119751
1001,-0.299377,11.08415,0.505349
1002,-0.335303,10.641072,0.455054
1003,-0.407153,10.154883,-0.016765
1004,-0.373623,9.927356,-0.445474
1005,-0.244292,9.75731,-0.816702
1006,0.03353,9.77647,-1.084944
1007,0.376018,9.905801,-1.128054
1008,0.673,10.243499,-0.809517
1009,0.876577,10.583591,-0.675396
1010,1.080154,10.866204,-0.349673
1011,1.204695,10.688972,-0.174836
1012,1.120869,10.190808,-0.203577
1013,0.895737,9.812395,-0.5772
1014,0.656235,9.716594,-0.874182
1015,0.452659,9.812395,-1.28373
1016,0.222737,9.879456,-1.626218
1017,-0.007185,9.939331,-1.652563
1018,-0.210762,10.047107,-1.511257
1019,-0.354463,10.121353,-1.046624
1020,-0.522114,10.212363,-0.682581
1021,-0.483794,10.487791,-0.349673
1022,-0.285007,10.597961,-0.201182
1023,-0.088616,10.607542,-0.313748
1024,0.00479,10.633887,-0.471819
1025,0.0479,10.545271,-0.359253
1026,0.196392,10.221943,-0.265847
1027,0.479004,10.154883,-0.229922
1028,0.756826,10.128538,-0.414338
1029,0.965193,10.305769,-0.66342
1030,1.161584,10.46384,-0.522114
1031,1.228645,10.612332,-0.246687
1032,1.18314,10.562036,0.0
1033,1.317261,10.45905,0.100591
1034,1.678909,10.775193,0.01916
1035,1.966311,12.039763,-0.102986
1036,2.155518,13.124707,-0.179626
1037,2.002236,12.636123,-0.241897
1038,1.425037,11.349998,-0.246687
1039,0.641865,10.655442,-0.055085
1040,-0.146096,10.839858,0.263452
1041,-0.764011,11.431428,0.364043
1042,-1.063389,11.469749,0.330513
1043,-1.357976,10.875784,0.114961
1044,-1.638193,10.109377,-0.229922
1045,-1.906436,9.896221,-0.265847
1046,-2.196233,10.008787,-0.071851
1047,-2.196233,10.008787,-0.071851
1048,-2.311194,10.267449,0.220342
1049,-2.174678,10.157278,0.165256
1050,-1.906436,10.150093,0.114961
1051,-1.544788,10.245894,0.081431
1052,-1.118474,10.526111,0.02395
1053,-0.764011,10.758428,-0.100591
1054,-0.244292,11.000325,-0.153281
1055,0.05269,11.05062,0.112566
1056,0.0479,11.345208,-0.153281
1057,-0.102986,11.450588,-0.627495
1058,-0.110171,11.405083,-0.483794
1059,-0.05748,11.182346,-0.280217
1060,-0.05748,11.182346,-0.280217
1061,0.193997,11.158396,-0.632285
1062,0.184417,11.232642,-1.456172
1063,0.01916,11.328442,-1.961521
1064,0.03353,11.512859,-1.959126
1065,-0.119751,11.361973,-1.537603
1066,-1.353186,10.574011,-0.064666
1067,-1.959126,10.370435,0.359253
1068,-1.959126,10.370435,0.359253
1069,-2.368674,10.370435,0.589175
1070,-2.612966,10.521321,0.886157
1071,-2.696792,10.696157,1.317261
1072,-2.680027,10.808723,1.81782
1073,-2.687212,10.837463,2.368674
1074,-2.644102,10.672207,3.00575
1075,-2.47166,10.403965,2.763853
1076,-2.313589,9.970466,2.550696
1077,-2.162703,9.534573,2.129172
1078,-1.882485,9.050779,1.573528
1079,-1.590293,8.674761,1.154399
1080,-1.271755,8.372988,1.037043
1081,-1.116079,8.181387,1.080154
1082,-1.015488,8.080796,1.111289
1083,-1.039438,8.023315,1.163979
1084,-1.041833,7.891589,1.290916
1085,-1.046624,7.850874,1.494492
