acc x,acc y,acc z
-1.084701,9.586136,-1.146927
-1.059341,9.567154,-1.117523
-1.034821,9.565277,-1.055725
-1.018677,9.568527,-1.081909
-0.937332,9.534119,-1.153854
-0.753479,9.531448,-1.194534
-0.539078,9.53212,-1.24855
-0.388397,9.51506,-1.371338
-0.292816,9.488205,-1.50444
-0.229752,9.451157,-1.553375
-0.225067,9.485519,-1.609924
-0.332443,9.492096,-1.682266
-0.481277,9.446991,-1.701126
-0.548019,9.376999,-1.632538
-0.533585,9.225464,-1.558029
-0.454803,9.0504,-1.552445
-0.421616,9.003174,-1.579483
-0.442551,9.044434,-1.641647
-0.492203,9.121109,-1.784103
-0.558044,9.178177,-1.883072
-0.551895,9.198105,-1.920471
-0.539551,9.215393,-1.904663
-0.546249,9.232269,-1.780411
-0.439438,9.261063,-1.547287
-0.240387,9.309723,-1.372192
-0.100006,9.370483,-1.351486
-0.035553,9.418701,-1.447464
0.047272,9.48114,-1.580948
0.132828,9.518845,-1.78717
0.094818,9.567841,-1.911179
-0.002213,9.562073,-2.000656
-0.046982,9.523346,-2.087357
-0.149155,9.569229,-1.990341
-0.254425,9.654327,-1.897614
-0.279388,9.671494,-1.804672
-0.348862,9.676437,-1.599182
-0.306427,9.607132,-1.474243
-0.175049,9.543015,-1.451935
-0.04187,9.419861,-1.528717
0.131363,9.288712,-1.594208
0.246689,9.26593,-1.659805
0.346374,9.244934,-1.833588
0.385925,9.232513,-1.873123
0.381485,9.226532,-1.812714
0.366486,9.265289,-1.785355
0.338409,9.276794,-1.761978
0.272369,9.284515,-1.682556
0.200424,9.245285,-1.627502
0.091125,9.213745,-1.518082
0.006287,9.185867,-1.444229
-0.088364,9.164902,-1.475357
-0.147171,9.179367,-1.556091
-0.160263,9.218353,-1.626404
-0.169647,9.303864,-1.842392
-0.200821,9.415619,-1.964645
-0.240341,9.510498,-2.080597
-0.330124,9.555908,-2.054565
-0.394928,9.553421,-1.955856
-0.420303,9.535767,-1.907517
-0.512329,9.539413,-1.802841
-0.53334,9.569626,-1.690567
-0.580444,9.633087,-1.693008
-0.576553,9.757217,-1.828018
-0.556885,9.898666,-1.806717
-0.50145,9.98407,-1.79068
-0.406494,10.000229,-1.640594
-0.360474,10.075165,-1.620926
-0.304199,10.090073,-1.763077
-0.124512,10.086945,-1.855408
-0.0047,10.078217,-1.844925
0.093033,10.095108,-1.768265
0.292068,10.220902,-1.695511
0.410889,10.237503,-1.59137
0.546478,10.138245,-1.311584
0.62619,10.002914,-1.034515
0.6754,9.961105,-0.839096
0.642731,10.008347,-0.866302
0.488556,10.147125,-0.960022
