frame,acc x,acc y,acc z
930,0.426313,10.044712,-1.23583
931,0.435894,10.013577,-1.271755
932,0.467029,9.970466,-1.266965
933,0.471819,9.970466,-1.094524
934,0.483794,10.030342,-1.022673
935,0.464634,10.054292,-1.013093
936,0.414338,10.142908,-0.900527
937,0.431104,10.255474,-0.775986
938,0.493374,10.37762,-0.66342
939,0.534089,10.300979,-0.725691
940,0.574805,10.071057,-0.775986
941,0.5772,9.845925,-0.838257
942,0.59636,9.699829,-0.931663
943,0.701741,9.575288,-0.953218
944,0.804727,9.496252,-0.946033
945,0.965193,9.501042,-1.032253
946,1.19272,9.76689,-1.029858
947,1.482517,10.099797,-1.195115
948,1.904041,10.255474,-1.295706
949,2.306404,10.181228,-1.357976
950,2.591411,10.003997,-1.465752
951,2.612966,9.912986,-1.755549
952,2.361489,9.793235,-1.999841
953,1.83698,9.678274,-2.217788
954,1.300496,9.529783,-2.354304
955,0.850232,9.378896,-2.426155
956,0.58678,9.465117,-2.368674
957,0.395178,9.8579,-2.026187
958,0.349673,10.245894,-1.290916
959,0.364043,10.40636,-0.754431
960,0.498164,10.547666,-0.308958
961,0.490979,10.607542,0.344883
962,0.505349,10.389595,0.637075
963,0.775986,10.140513,0.773591
964,0.993933,10.248289,0.847837
965,1.223855,10.497371,0.931663
966,1.537603,10.566826,0.732876
967,1.829795,10.418335,0.371228
968,1.791475,10.003997,-0.146096
969,1.595083,9.695039,-0.680186
970,1.475332,9.369316,-1.039438
971,1.331631,9.462722,-1.120869
972,1.324446,9.491462,-1.003513
973,1.331631,9.623188,-0.720901
974,1.429827,9.747729,-0.431104
975,1.535208,9.793235,-0.155676
976,1.585503,9.747729,-0.03832
977,1.518442,9.611213,0.03832
978,1.26936,9.484277,-0.086221
979,0.958008,9.342971,-0.229922
980,0.687371,9.433982,-0.459844
981,0.294587,9.548943,-0.708926
982,0.059875,9.651929,-1.065784
983,-0.114961,9.702224,-1.326841
984,-0.167651,9.707014,-1.384321
985,-0.074246,9.79563,-1.302891
986,0.069456,9.982441,-1.111289
987,0.225132,10.293794,-0.893342
988,0.399968,10.562036,-0.58199
989,0.57241,10.885364,-0.165256
990,0.859812,11.201506,0.198787
991,1.286125,11.630215,0.646655
992,1.743574,12.015813,0.898132
993,2.198628,12.288845,1.175955
994,2.529141,12.485237,1.298101
995,2.811753,12.569063,1.379531
996,2.965034,12.418176,1.484912
997,3.099155,12.29124,1.518442
998,3.130291,12.073293,1.439407
999,3.065625,12.018208,1.21667
1000,3.099155,12.274475,0.998723
1001,3.161426,12.969031,0.64905
1002,3.326682,13.970149,0.452659
1003,3.190166,14.233601,0.376018
1004,2.519561,13.364209,0.217947
1005,1.496887,12.073293,0.217947
1006,0.522114,11.225457,0.385598
1007,-0.05269,11.08415,0.807122
1008,-0.088616,11.242222,1.386716
1009,0.00958,11.086545,2.124382
1010,0.320933,10.629097,2.248923
1011,0.469424,9.802815,2.023792
1012,0.330513,8.938213,1.539998
1013,0.174836,8.59812,1.017883
1014,-0.498164,8.725056,0.922083
1015,-0.819097,9.611213,0.383203
1016,-0.57241,11.220667,0.00958
1017,-0.141306,12.609778,-0.225132
1018,0.665815,13.871953,-0.570015
1019,1.338816,14.513818,-1.029858
1020,1.22146,14.202466,-1.243015
1021,0.855022,13.263618,-1.566343
1022,0.387993,12.188254,-1.530417
1023,-0.124541,11.395503,-1.317261
1024,-0.227527,10.909314,-1.008303
1025,0.064666,10.590776,-0.996328
1026,0.486189,10.756033,-0.747246
1027,0.811912,10.715317,-0.732876
1028,1.032253,10.839858,-0.462239
1029,1.017883,10.746453,-0.306563
1030,0.922083,10.777588,-0.083826
1031,0.780776,10.535691,0.340093
1032,0.661025,10.150093,0.716111
1033,0.720901,9.493857,1.140029
1034,0.682581,8.823252,1.590293
1035,0.589175,7.927515,1.513652
1036,0.285007,6.967112,1.089734
1037,-0.179626,6.255791,0.984353
1038,-0.696951,5.779182,0.711321
1039,-1.288521,5.678591,0.831072
1040,-1.678909,5.760022,0.914897
1041,-2.019001,5.891748,0.991538
1042,-2.177073,5.793552,1.120869
1043,-2.277664,5.328918,1.243015
1044,-2.201023,4.734954,1.683699
1045,-2.222578,4.196074,2.715952
1046,-2.131567,3.942202,3.872747
1047,-1.722019,4.016448,5.192402
1048,-0.811912,4.459526,6.406677
1049,0.376018,5.518125,7.510781
1050,1.971101,7.108418,8.040081
1051,3.297942,9.639954,8.461604
1052,3.202141,12.2146,8.231682
1053,2.177073,14.338982,7.738308
1054,0.344883,16.501685,7.726333
1055,-1.044229,18.927839,6.6845
1056,-1.801055,19.619401,4.234395
1057,-0.929268,19.619401,-0.153281
1058,2.799778,19.619401,-0.627495
1059,4.92895,16.868123,0.524509
1060,3.163821,8.411309,-2.874023
1061,-0.399968,1.877695,-2.47645
