acc x,acc y,acc z
-0.65387,9.359345,-1.259766
-0.667389,9.45488,-1.308624
-0.682312,9.480392,-1.383804
-0.779404,9.499603,-1.31987
-0.870895,9.516464,-1.375916
-0.887054,9.476074,-1.32901
-0.952515,9.433319,-1.290924
-1.000122,9.374893,-1.104828
-1.043808,9.323776,-1.087143
-0.996506,9.350021,-0.98497
-0.854279,9.363693,-0.839127
-0.817169,9.404938,-0.991699
-0.600967,9.460724,-1.216995
-0.480972,9.51506,-1.38678
-0.162354,9.466766,-1.332993
0.076324,9.49498,-1.303513
0.186462,9.452179,-1.208832
0.290024,9.347259,-1.269791
0.379013,9.398575,-1.160049
0.478851,9.48584,-1.148651
0.553253,9.651169,-1.330124
0.625031,9.82048,-1.563461
0.434677,9.784866,-1.733063
0.203842,9.796188,-1.701004
-0.1754,9.760147,-1.52121
-0.464417,9.682617,-1.424759
-0.677444,9.50975,-1.215027
-0.776138,9.374359,-1.148071
-0.741287,9.2276,-1.107971
-0.628555,9.219986,-1.254654
-0.555801,9.297241,-1.390503
-0.454132,9.250504,-1.600265
-0.345413,9.27359,-1.797821
-0.279465,9.330673,-1.862198
-0.057663,9.427444,-1.988617
-0.042343,9.458756,-1.992157
-0.060242,9.335495,-1.91568
-0.218948,9.188492,-1.803055
-0.194061,9.102905,-1.779678
-0.178864,9.156982,-1.79866
-0.246994,9.258957,-1.800034
-0.149338,9.323013,-2.025208
-0.093903,9.396362,-2.225449
-0.086899,9.431244,-2.181122
0.029205,9.336502,-2.119034
-0.073227,9.267685,-1.950851
-0.1651,9.211166,-1.894897
-0.278824,9.291351,-1.815872
-0.340591,9.377487,-2.022415
-0.445404,9.477936,-2.039993
-0.385315,9.511292,-1.996216
-0.392776,9.542419,-2.028748
-0.248672,9.689316,-1.954208
-0.166046,9.866241,-1.904541
-0.235962,10.018219,-1.853333
-0.433273,10.107986,-1.802429
-0.529572,9.938355,-1.606949
-0.5672,9.736771,-1.414886
-0.382523,9.572006,-1.310318
-0.063858,9.516739,-1.337341
0.05397,9.525894,-1.502152
0.071869,9.58876,-1.660583
0.045197,9.696304,-1.762466
-0.072479,9.738327,-1.803635
-0.192657,9.700928,-1.707489
-0.247665,9.634277,-1.473724
-0.247559,9.507187,-1.253265
-0.211472,9.393387,-1.078583
-0.141068,9.465195,-1.079544
-0.08931,9.60318,-1.255173
-0.116547,9.73558,-1.424713
-0.094131,9.908447,-1.608246
-0.159286,10.065033,-1.626846
-0.371948,10.092499,-1.342819
-0.503967,9.96344,-0.953308
-0.515701,9.84523,-0.643189
-0.536331,9.864609,-0.506439
-0.309174,10.320847,-0.722122
0.383102,11.293198,-1.467712
0.936813,12.310089,-2.290375
0.511749,12.628403,-2.387405
-0.284866,11.989563,-1.975708
-0.485458,11.158737,-1.834335
-0.486404,10.842422,-2.054886
-0.639359,10.895432,-2.50177
-0.916931,10.843002,-3.228271
-1.133423,10.446655,-3.905853
-1.281769,9.690079,-4.091171
-1.321655,8.863815,-3.637497
-1.32135,8.373398,-2.752319
-1.394165,8.420609,-1.90715
-1.463837,9.038116,-1.492828
-1.557541,10.034607,-1.366165
-1.926483,10.950409,-1.359207
-2.376251,11.431534,-1.410919
-2.537659,11.522064,-1.328537
-2.420456,11.32402,-1.061768
-2.116669,10.957367,-0.840683
-1.712326,10.524506,-0.816208
-1.306976,10.11763,-0.678436
-0.800995,9.84552,-0.557419
-0.349792,9.765167,-0.789383
0.014389,9.928009,-0.904175
0.268585,10.172867,-0.882324
0.361374,10.503021,-0.577972
0.403626,10.655182,-0.250275
0.284683,10.553787,0.229492
-0.232254,10.253265,0.844406
-0.603714,9.707169,1.228043
-0.874619,8.984726,1.447052
-1.088287,8.260452,1.55574
-1.199478,7.685822,1.600159
-1.179886,7.235886,1.712814
-1.224594,6.938339,1.901367
-1.176193,6.76532,2.067932
-1.092209,6.682083,2.161804
-1.14621,6.674454,2.26152
-1.356873,6.665314,2.474106
-1.616806,6.680542,2.469116
-1.88562,6.663864,2.339874
-2.201416,6.574905,2.265427
-2.358871,6.554581,2.312927
-2.278244,6.475464,2.419495
-2.064011,6.399704,2.610321
-1.70195,6.340103,2.843979
-1.341995,6.322098,3.218811
-0.979965,6.36969,3.459778
-0.818863,6.514084,3.429565
-0.761139,6.736542,3.463821
-0.638443,6.965775,3.640411
-0.479645,7.306091,4.001511
-0.271729,7.688187,4.222717
0.007401,8.1922,4.458023
0.498428,8.717499,4.517777
1.076157,9.159851,4.61145
1.265457,9.567978,4.596146
1.02887,9.783737,4.570023
0.260864,9.867523,4.013977
-0.692047,9.887177,3.488953
-1.510452,9.909531,3.643661
-2.056839,10.010803,3.983521
-2.432251,10.08548,4.125107
-2.642883,10.040512,3.890137
-2.702179,9.801407,3.552322
-2.859146,9.392151,3.26976
-3.52858,9.895279,2.948029
-1.36644,13.293335,4.402374
-0.858765,15.82431,3.438095
-2.262024,15.761108,1.593842
-3.433807,13.788437,-0.293198
-3.605103,10.968048,-1.355026
-3.00589,8.892487,-0.897675
-2.198746,8.344894,0.010681
-2.332855,7.892777,0.245453
-2.894486,7.083588,-0.567993
-2.709992,6.486633,-1.374344
-1.884247,6.370392,-1.645554
-0.978317,6.615921,-1.501434
0.016327,7.191895,-1.268219
0.901413,8.154755,-1.069015
1.449509,9.153244,-0.953552
1.616806,9.95166,-1.053375
1.726059,10.505692,-1.422073
1.560303,10.728683,-1.779388
1.105682,10.571365,-2.022568
0.567276,10.152832,-1.820953
-0.109695,9.678436,-1.145172
-0.766098,9.261917,-0.465561
-1.418838,8.856964,0.026184
-1.907959,8.591873,0.247116
-2.347687,8.393753,0.378189
-2.4711,8.397751,0.212784
-2.000183,8.493057,-0.297379
-1.382202,8.619034,-0.487106
-0.369217,8.80806,-0.836899
0.362534,8.885773,-1.038071
1.089706,8.898361,-1.279709
1.387848,8.866837,-1.434128
1.294296,8.791489,-1.424408
0.960281,8.735138,-1.347076
0.451126,8.725647,-1.222656
0.004211,8.619217,-1.154007
-0.094635,8.686249,-0.956909
0.227997,8.732208,-0.833344
0.631988,8.747879,-0.898788
1.005951,8.742004,-1.032913
1.252258,8.739456,-1.310837
1.130325,8.777954,-1.217819
0.810104,8.77446,-0.815826
0.276093,8.818481,-0.473511
-0.613297,8.918427,-0.055267
-1.453979,8.900925,-0.131012
-2.052719,8.94133,-0.544693
-2.12648,9.1698,-0.975784
-1.803955,9.425934,-1.576767
-1.16954,9.449616,-1.812546
-0.675232,9.335541,-1.680939
-0.301697,9.152252,-1.518112
0.26181,9.163162,-1.369736
1.184875,9.456421,-1.388321
2.050171,9.9095,-1.584625
2.369522,10.288086,-2.058044
1.774902,10.567581,-2.51593
0.615616,10.857239,-2.466782
-0.268616,11.220276,-1.966049
-0.762177,11.546616,-1.642578
-1.271469,11.735794,-1.017899
-1.446136,11.783554,-0.265884
-1.453079,11.857208,0.208405
-1.150421,12.307556,0.264969
-0.238037,13.34964,-0.192505
0.942963,14.569153,-0.945541
1.199677,15.019852,-1.315018
0.278915,14.183991,-1.566162
-0.701248,12.630844,-1.783279
-0.81366,11.575043,-2.16713
-0.710327,11.514603,-2.993347
-1.272095,11.505692,-3.839188
-2.45163,10.528992,-4.184998
-3.148865,9.227676,-4.033005
-2.916275,8.635605,-3.211197
-2.328705,9.140427,-2.096664
-1.955093,10.190964,-1.49292
-2.168152,10.899475,-1.899216
-2.610184,11.256638,-2.213806
-3.085098,11.334991,-1.918411
-3.045181,11.207214,-0.956787
-2.541168,10.855789,-0.087097
-1.935303,10.409073,0.208572
-1.424835,10.094177,0.105515
-0.953186,9.930466,-0.205963
-0.304611,9.845688,-0.93721
0.584396,9.937881,-1.681778
1.490112,10.085739,-1.969559
2.357483,9.980148,-2.300049
2.68544,9.690506,-2.102982
2.515884,9.246506,-1.438477
2.093246,8.724274,-0.678818
1.336014,8.25618,0.035767
0.461304,7.865173,0.580337
-0.332535,7.538681,1.098724
-0.913666,7.207901,1.467606
-1.254532,6.896805,1.693222
-1.447067,6.71875,1.839508
-1.428543,6.602554,1.724487
-1.219116,6.483963,1.49176
-1.045273,6.360397,1.323166
-1.127258,6.170532,1.237457
-1.566589,5.928848,1.296158
-2.234238,5.582962,1.217255
-2.955261,5.176727,1.072464
-3.543442,4.764694,1.065903
-3.838928,4.410355,1.146149
-3.789505,4.126816,1.34346
-3.459763,3.948929,1.638733
-2.986588,3.988998,2.015549
-2.396378,4.259277,2.702957
-1.578751,4.871887,3.667618
-0.544098,6.041077,4.772446
0.506241,7.833603,5.874954
1.188003,10.338791,6.149536
1.532135,13.494186,5.775543
1.769287,16.404938,4.731018
1.471451,17.927872,3.082458
0.377502,17.574615,1.490768
-0.738525,15.701965,0.683304
-1.478928,13.109329,0.888397
-1.891907,10.219315,1.863983
-3.02002,7.385437,2.952637
-4.729355,6.424866,4.570038
-3.148804,9.252731,7.953094
-3.187057,11.907715,8.260071
-3.742691,13.593323,5.13443
-2.620285,13.980377,0.24707
-1.197144,13.742889,-3.029144
0.626511,14.185715,-3.215195
1.090942,13.496994,-3.174438
-0.064575,11.009552,-3.845764
-0.104324,8.05603,-4.014114
0.704453,5.47522,-2.839966
0.440475,3.393906,-0.718948
-0.608902,2.111893,1.200134
-1.902252,1.841797,1.667587
-2.973343,2.623444,0.567429
-3.248321,4.615738,-0.909195
-2.913834,7.860931,-2.333984
-2.282272,11.843903,-3.895615
-1.466858,15.044052,-5.357361
-0.901306,16.177444,-6.409302
-0.780319,14.581055,-5.60846
-0.40094,11.321533,-2.620239
0.211853,8.808289,0.508026
0.887726,6.471374,3.316025
0.915421,5.56424,3.646256
0.570877,6.007431,2.291931
0.238129,7.396729,0.341888
-0.007416,9.021637,-1.864685
0.041031,10.338974,-3.774429
0.512711,10.793304,-4.82814
0.855209,10.434479,-4.447464
1.088501,9.708649,-2.930313
1.131546,9.000473,-1.035889
0.638061,8.546249,0.263168
0.097275,8.247971,0.635956
-0.803238,8.191574,0.61441
-1.235413,8.256256,0.206009
-1.085251,8.367294,-0.251358
-0.454346,8.514389,-0.726532
0.283005,8.678604,-1.118149
0.672806,8.821518,-1.426178
0.878906,8.964111,-1.536606
0.6987,9.164688,-1.749329
0.161972,9.171616,-1.776138
-0.556564,9.035233,-1.721863
-1.138443,8.932785,-1.307007
-1.498703,8.809906,-0.722275
-1.489624,8.644897,-0.378021
-0.999496,8.622681,-0.552979
-0.525024,8.915298,-1.161377
-0.08255,9.489059,-1.768448
0.43779,10.304275,-2.230835
0.921814,11.010986,-2.428497
1.54454,11.323792,-2.193878
1.750244,11.501099,-1.768768
1.442734,11.57695,-1.274048
0.715302,11.748703,-0.667282
0.077057,11.921722,-0.233856
-0.862991,11.673004,0.160461
-1.24321,11.271957,0.77652
-1.170319,11.593735,0.557236
