frame,acc x,acc y,acc z
936,0.898132,9.271121,0.383203
937,0.502954,8.586145,-0.469424
938,0.155676,8.650811,-0.450264
939,0.002395,9.086704,-0.632285
940,0.02395,9.627979,-0.991538
941,0.002395,10.238708,-1.106499
942,-0.148491,10.41594,-1.159189
943,-0.407153,10.320139,-0.977168
944,-0.526904,10.049502,-0.656235
945,-0.419128,9.953701,-0.445474
946,-0.086221,9.953701,-0.198787
947,0.296982,10.061477,-0.131726
948,0.641865,10.066267,-0.122146
949,0.895737,9.951306,-0.289797
950,1.087339,9.86269,-0.622705
951,1.520837,9.82437,-1.063389
952,1.901646,9.77168,-1.401086
953,2.141147,9.707014,-1.791475
954,2.208208,9.721384,-1.956731
955,2.292034,9.81,-2.023792
956,2.347119,9.968071,-1.877695
957,2.48124,10.159673,-1.702859
958,2.375859,10.346484,-1.405876
959,2.220183,10.483,-0.996328
960,2.026187,10.447075,-0.771196
961,1.683699,10.408755,-0.462239
962,1.456172,10.44468,-0.328118
963,1.341211,10.380015,-0.249082
964,1.300496,10.293794,-0.071851
965,1.2023,10.126143,0.05748
966,1.111289,10.154883,0.141306
967,0.912502,10.147698,0.114961
968,0.744851,10.116563,0.095801
969,0.550854,10.025552,0.081431
970,0.395178,10.039922,0.016765
971,0.285007,9.994417,-0.026345
972,0.349673,9.915381,-0.174836
973,0.371228,9.747729,-0.524509
974,0.371228,9.747729,-0.524509
975,0.584385,9.551338,-0.989143
976,0.843047,9.407637,-1.125659
977,1.099314,9.467512,-1.302891
978,1.439407,9.524993,-1.336421
979,1.690884,9.539363,-1.336421
980,1.83698,9.486672,-1.355581
981,1.810635,9.374106,-1.281335
982,1.690884,9.522598,-1.23583
983,1.532813,9.723779,-1.16877
984,1.360371,9.865085,-1.080154
985,1.159189,9.920171,-1.053809
986,0.905317,9.924961,-1.089734
987,0.749641,9.80042,-1.159189
988,0.661025,9.714199,-1.271755
989,0.584385,9.668694,-1.415457
990,0.517324,9.683064,-1.463357
991,0.56762,9.774075,-1.415457
992,0.766406,9.826765,-1.374741
993,0.996328,9.79563,-1.336421
994,1.398691,9.659114,-1.341211
995,1.719624,9.750125,-1.398691
996,1.939966,9.886641,-1.501677
997,2.081272,10.114167,-1.599873
998,2.114802,10.432705,-1.530417
999,2.076482,10.641072,-1.422642
1000,1.983076,10.784773,-1.257385
1001,1.762734,10.892549,-0.950823
1002,1.472937,10.928474,-0.65384
1003,1.341211,10.99314,-0.474214
1004,1.338816,10.918894,-0.246687
1005,1.338816,10.844648,-0.249082
1006,1.451382,10.748848,-0.280217
1007,1.592688,10.784773,-0.495769
1008,1.755549,11.098521,-0.790356
1009,1.86572,11.328442,-0.962798
1010,1.868115,11.546389,-0.850232
1011,1.85614,11.61345,-0.60594
1012,1.86572,11.70446,-0.347278
1013,1.85135,11.735596,-0.011975
1014,1.796265,11.726016,0.402363
1015,1.908831,11.946357,0.574805
1016,2.337539,12.8876,0.696951
1017,3.11113,14.628779,0.598755
1018,3.446433,15.620317,0.66821
1019,3.262017,15.016772,0.874182
1020,2.521956,13.713882,0.63468
1021,1.717229,12.772639,0.241897
1022,1.209485,12.23855,0.268242
1023,1.159189,11.793076,0.593965
1024,1.001118,11.081755,0.761616
1025,0.560435,10.418335,0.60115
1026,-0.292192,10.384805,0.193997
1027,-1.367556,10.938054,-0.536484
1028,-1.956731,11.903247,-0.936453
1029,-1.726809,12.959451,-1.149609
1030,-1.096919,13.658796,-1.463357
1031,-0.263452,13.917458,-2.124382
1032,0.498164,13.54144,-2.730322
1033,0.996328,12.870835,-2.50998
1034,1.468147,12.066108,-2.608176
1035,1.745969,11.61345,-2.751877
1036,1.037043,11.309282,-2.459685
1037,0.447869,11.00751,-3.159031
1038,1.25499,11.177556,-3.587739
1039,1.571133,11.129656,-2.189048
1040,1.695674,11.038645,-2.189048
1041,1.681304,11.014695,-1.731599
1042,1.626218,10.684182,-1.118474
1043,1.482517,10.162068,-0.452659
1044,1.154399,9.613608,-0.031135
1045,0.790356,9.065149,0.330513
1046,0.505349,8.181387,0.541274
1047,0.210762,7.496411,0.754431
1048,-0.265847,6.871311,0.917292
1049,-0.61552,6.222261,0.792751
1050,-1.065784,5.779182,0.65863
1051,-1.475332,5.45825,0.64905
1052,-1.669329,5.283413,0.570015
1053,-1.853745,5.410349,0.713716
1054,-1.937571,5.54447,0.694556
1055,-1.86572,5.690566,0.730481
1056,-1.887275,5.750442,0.989143
1057,-1.973496,5.688171,1.506467
1058,-2.042952,5.4822,2.143542
1059,-2.002236,5.307363,3.060835
1060,-1.532813,5.360054,4.133804
1061,-0.814307,5.578,5.094207
1062,0.076641,6.042634,6.009104
1063,0.835862,7.074888,6.653364
1064,1.463357,8.344248,6.361172
1065,1.963916,9.84832,5.386399
1066,2.550696,11.431428,4.258345
1067,2.775828,12.655283,3.326682
1068,2.775828,13.289963,2.560276
1069,2.632126,13.376184,1.997446
1070,2.215393,12.664863,1.930386
1071,1.702859,11.455378,2.095642
1072,1.322051,10.114167,2.4525
1073,0.457449,9.158555,3.221301
1074,-1.542393,9.754915,5.451064
1075,-2.054927,12.360696,4.823569
1076,-1.628613,16.784297,3.444038
1077,0.174836,19.361338,2.847678
1078,1.932781,18.559006,3.1255
1079,1.942361,16.506475,2.699187
1080,0.787961,13.172607,1.87051
1081,0.787961,13.172607,1.87051
1082,0.787961,13.172607,1.87051
1083,-1.848955,8.499924,0.445474
1084,-1.848955,8.499924,0.445474
1085,-1.848955,8.499924,0.445474
1086,1.336421,3.283572,-1.142424
1087,2.924319,7.422166,1.705254
1088,3.752996,12.197834,1.971101
1089,3.221301,15.656243,0.241897
1090,2.421365,16.968713,-0.474214
1091,2.941084,15.637083,0.143701
1092,3.139871,12.688813,0.488584
1093,2.632126,9.17532,0.862207
1094,2.014211,6.69887,0.804727
1095,1.037043,5.855823,0.735271
1096,-0.093406,6.162385,0.893342
1097,-0.761616,7.482041,1.21188
1098,-0.967588,8.954978,0.998723
1099,-0.632285,10.327324,0.150886
1100,-0.143701,11.115286,-0.387993
1101,0.512534,11.153606,-0.313748
1102,1.204695,10.38241,-0.447869
1103,1.686094,9.307046,-0.522114
1104,1.973496,8.284373,-0.871787
1105,2.014211,7.817344,-1.075364
1106,1.745969,7.690408,-1.144819
1107,1.338816,8.368198,-1.008303
1108,0.866997,9.24238,-0.768801
1109,0.555645,10.027947,-0.550854
1110,0.443079,10.346484,-0.476609
1111,0.66821,10.253079,-0.486189
1112,1.075364,9.941726,-0.55325
1113,1.499282,9.517808,-0.725691
1114,1.750759,9.383687,-1.039438
1115,1.820215,9.503438,-1.346001
1116,1.717229,9.740544,-1.257385
1117,1.652563,9.975256,-0.771196
1118,1.247805,10.001602,-0.510139
1119,0.826282,9.81958,-0.301772
1120,0.222737,9.599238,-0.146096
1121,0.311353,9.630374,-0.088616
1122,0.723296,10.015972,-0.529299
1123,1.195115,10.36804,-0.838257
1124,2.229763,10.926079,-0.979563
1125,3.386558,11.505674,-1.374741
1126,4.727769,12.245735,-1.638193
1127,5.173242,12.695999,-1.78429
1128,4.437971,13.093572,-1.460962
1129,3.03928,13.342654,-0.416733
1130,1.743574,13.51749,1.243015
1131,1.530417,14.214441,3.142266
1132,2.320774,15.814314,3.582949
1133,4.193679,18.024917,2.988984
1134,4.991221,19.109861,2.114802
1135,5.010381,17.761465,2.030977
1136,3.992498,15.37363,1.619033
1137,2.543511,13.383369,0.392783
1138,1.472937,11.687695,-0.728086
1139,0.613125,10.274634,-1.209485
1140,-0.66821,9.582473,-0.740061
1141,-1.961521,9.996812,-0.342488
1142,-2.842888,11.153606,-0.490979
1143,-2.754272,12.511582,-0.823887
1144,-1.947151,13.989309,-1.094524
1145,-0.790356,15.208374,-1.590293
1146,0.091011,15.32094,-2.46687
1147,0.490979,14.257551,-2.682422
1148,0.694556,12.971426,-2.440525
1149,0.981958,11.826606,-2.126777
1150,1.777104,11.515254,-1.678909
1151,1.906436,11.469749,-1.068179
1152,1.848955,11.139236,-1.712439
1153,1.575923,10.775193,-2.069297
1154,1.640588,10.40636,-2.313589
1155,2.212998,10.303374,-2.600991
1156,2.117197,9.707014,-2.124382
1157,1.657354,8.851992,-1.913621
1158,1.20709,8.274792,-1.336421
1159,0.929268,7.503596,-0.866997
1160,0.675396,6.816226,-0.471819
1161,0.495769,6.16957,-0.280217
1162,0.220342,5.527705,-0.174836
1163,-0.040715,4.976851,-0.335303
1164,-0.251477,4.677473,-0.522114
1165,-0.838257,4.485872,-0.380808
1166,-1.477727,4.457131,-0.275427
1167,-2.119592,4.447551,-0.179626
1168,-2.49082,4.34217,-0.134121
1169,-2.775828,4.471501,0.095801
1170,-2.933899,4.730164,0.469424
1171,-3.06323,5.161267,0.775986
1172,-2.943479,5.46783,0.969983
1173,-2.617756,5.719307,1.322051
1174,-2.093247,5.963599,1.738784
1175,-1.468147,6.18873,2.287244
1176,-0.603545,6.79946,3.192561
1177,0.198787,7.668853,4.212839
1178,1.118474,9.261541,5.726492
1179,1.937571,12.018208,7.719148
1180,2.450105,15.114968,8.380173
1181,2.636917,17.268091,7.482041
1182,2.074087,17.641714,5.714517
1183,1.010698,16.769927,3.963757
1184,0.366438,15.184424,3.494333
1185,0.05269,12.779824,3.321892
1186,-0.397573,9.730964,2.931504
1187,-2.560276,7.783813,2.50519
1188,-2.967429,8.782537,1.580713
1189,-2.383044,11.773916,0.165256
1190,-0.550854,15.802339,-1.18314
1191,1.477727,17.026194,-0.696951
1192,3.64522,16.149617,0.110171
1193,5.091812,15.641873,-1.815425
1194,4.677473,14.595249,-2.933899
1195,3.161426,12.866045,-1.80345
1196,1.638193,9.788445,0.759221
1197,-0.124541,6.001919,0.598755
1198,-1.88967,3.008145,-1.154399
1199,-3.08718,1.487307,-2.847678
1200,-3.223696,1.769919,-3.376978
1201,-2.639312,3.568579,-2.718347
1202,-1.868115,6.085745,-1.932781
1203,-0.761616,9.580078,-0.922083
1204,0.63947,13.610896,0.486189
1205,1.8753,16.839382,1.233435
1206,3.226091,17.732725,1.592688
1207,3.827241,15.577207,1.290916
1208,3.64043,11.649375,0.986748
1209,2.665657,7.534731,0.313748
1210,1.786685,4.883445,-0.617915
1211,1.080154,3.848796,-1.310076
1212,0.742456,4.469106,-1.920806
1213,0.692161,6.076165,-2.47645
1214,1.2023,8.238867,-2.984194
1215,2.007026,10.40636,-2.900369
1216,2.943479,11.783496,-2.143542
1217,3.594924,11.972703,-1.075364
1218,3.489543,11.112891,0.01437
