acc x,acc y,acc z
-0.369965,9.586472,-1.11583
-0.405151,9.670563,-0.93158
-0.43692,9.922928,-0.757553
-0.405579,10.180298,-0.593369
-0.362152,10.275116,-0.391129
-0.311111,10.222763,-0.143188
-0.379822,10.164719,0.059464
-0.376465,10.098465,0.028381
-0.244797,10.035889,-0.099991
-0.162216,9.96553,-0.312592
-0.146088,9.964035,-0.662384
-0.177841,10.063828,-0.906403
-0.346481,10.161514,-0.991135
-0.465149,10.280685,-0.936386
-0.484436,10.280777,-0.918915
-0.44339,10.240829,-0.600052
-0.429642,10.179642,0.014587
-0.449066,10.10228,0.713791
-0.496658,10.036865,1.275757
-0.465057,10.01796,1.645981
-0.370377,10.069992,1.771286
-0.253693,10.106216,1.611313
-0.028915,10.078949,1.511124
0.126129,9.912094,1.526459
0.142624,9.631958,1.695862
0.112595,9.348083,1.840424
0.08461,9.151032,1.91861
0.069321,9.041321,1.908402
-0.043564,8.964905,1.71524
-0.209961,8.980087,1.56543
-0.288406,9.018585,1.23349
-0.375076,9.117081,0.85907
-0.384781,9.246384,0.547638
-0.427368,9.222656,0.358185
-0.527222,8.958832,0.746826
-0.589905,8.599197,1.282715
-0.491486,8.360565,1.876587
-0.309051,8.301071,1.959396
0.042572,8.368576,1.911865
0.371719,8.419556,1.955673
0.638718,8.488754,2.23909
0.821991,8.475128,2.472458
0.935776,8.450043,2.717834
0.953995,8.553894,2.813263
0.962494,8.747162,2.688248
0.925491,8.886322,2.557465
0.859207,9.026672,2.362091
0.876205,9.066559,2.348053
0.804138,8.917007,2.45166
0.693146,8.750931,2.53743
0.598633,8.656189,2.4935
0.476227,8.524109,2.290283
0.364166,8.355576,2.281677
0.260239,8.386902,2.503113
0.260269,8.426041,2.917297
0.280991,8.498184,2.97908
0.335159,8.518784,3.319519
0.353195,8.571854,3.779846
0.461838,8.6604,4.058182
0.458054,8.820679,3.94957
0.521042,8.911697,3.42926
0.557114,9.127014,3.089859
0.648666,9.264297,3.109528
0.735718,9.212952,3.303192
0.509613,9.040649,3.565704
0.267029,8.654739,3.795456
0.005447,8.261795,4.024307
-0.192978,8.014664,3.93013
-0.225479,7.906662,3.755447
-0.22168,7.928848,3.485428
-0.275085,8.036865,3.397125
-0.245789,8.212677,3.571197
-0.118347,8.217728,3.766739
0.257355,8.342468,3.831467
0.761581,8.512924,3.833374
1.245697,8.731247,3.719467
1.573883,8.803589,3.658722
1.637634,8.832962,3.562164
1.442291,8.92308,3.575607
0.91774,9.092468,3.665085
0.540817,9.133926,3.586121
0.306503,8.766068,3.503571
0.203949,8.181046,3.240082
-0.365814,8.469452,2.793808
-1.17746,11.309418,4.105743
0.306763,13.746124,3.153549
2.421173,15.181412,-0.094452
3.479569,16.866028,-1.727448
3.764114,18.029694,-1.246796
3.351883,16.396698,0.262207
2.014252,11.848496,2.218002
