acc x,acc y,acc z
-0.472992,9.789261,-0.882538
-0.450394,9.797958,-0.83371
-0.399704,9.732529,-0.810928
-0.294434,9.647949,-0.714355
-0.324738,9.590775,-0.689743
-0.349945,9.545914,-0.652176
-0.518875,9.675064,-0.60733
-0.63237,9.792999,-0.285446
-0.729736,9.784149,-0.110626
-0.789993,9.821747,0.093781
-0.721786,10.009491,0.130112
-0.739807,10.115906,0.260941
-0.845016,10.263168,0.358505
-0.814178,10.502502,0.758606
-0.754898,10.723633,0.990524
-0.378098,10.950012,0.908051
0.001556,11.074768,0.616592
0.41893,11.152115,0.301178
0.528763,10.935455,0.216415
0.501755,10.585876,0.248138
0.433914,10.164169,0.465057
0.550171,9.806274,0.85495
0.511093,9.444351,1.389893
0.610138,9.1884,1.810928
0.547089,8.992905,2.016602
0.451111,8.895752,1.904175
0.630798,8.981384,1.713989
0.804459,9.166489,1.549713
0.922318,9.364243,1.317139
1.083191,9.371979,1.161652
1.050034,9.235352,1.257721
0.685257,9.029755,1.465973
0.307571,8.973114,1.677673
0.166168,8.960892,1.790955
0.074905,9.025146,1.971817
-0.049423,9.101685,2.117386
0.002701,9.233002,2.150803
0.164154,9.27327,2.072769
0.402908,9.329987,2.073319
0.65274,9.337463,2.040054
0.926544,9.232376,2.24379
1.066635,9.126602,2.348145
1.157791,9.066025,2.452774
1.175125,9.02298,2.595673
1.124146,8.945358,2.655746
1.028839,8.902832,2.741226
0.933716,8.896072,2.770462
0.867981,8.880066,2.737244
0.757538,8.896393,2.429688
0.633652,8.901993,2.257751
0.536926,8.82727,2.417953
0.548157,8.68042,2.451981
0.526917,8.478638,2.433899
0.60408,8.419174,2.467972
0.683411,8.341324,2.680572
0.796356,8.212112,2.825287
0.925446,8.067017,3.188049
1.006561,8.006683,3.42247
1.073303,7.947159,3.5784
1.178146,8.029709,3.752441
1.06662,8.038818,3.724487
1.024948,8.100464,3.65033
0.952835,8.249619,3.610535
0.793167,8.391159,3.482925
0.741119,8.337204,3.64035
0.749069,8.068024,3.721985
0.703964,7.792084,3.735123
0.590652,7.670425,3.885559
0.424637,7.632126,4.016052
0.30896,7.659729,4.012588
0.27037,7.749695,4.053909
0.358612,7.915268,4.099091
0.528137,8.036194,4.096024
0.677094,8.110031,4.116898
0.763092,8.169998,4.295578
0.804047,8.232346,4.37825
0.870773,8.31778,4.464462
1.132111,8.421036,4.521561
1.543198,8.516571,4.46318
1.852722,8.579315,4.427216
1.909973,8.555954,4.2285
1.682358,8.36023,3.900497
1.283722,8.110199,3.444931
0.535797,8.556137,3.060074
-0.61029,10.863251,3.602127
-1.15712,13.775909,4.192764
-0.802521,15.730103,2.773926
0.803375,16.772797,1.402527
2.119736,15.746017,2.067779
1.972031,12.319489,3.909912
1.50531,8.491058,4.544296
1.7547,5.682373,3.218826
2.209137,4.276733,1.220612
1.584808,4.509201,-0.228882
0.047379,5.922699,-1.299011
-1.919846,7.810379,-2.058228
-3.953827,9.624054,-2.551239
-5.087875,11.025803,-2.485931
-5.1521,11.602783,-2.086517
-4.349396,11.380936,-1.458801
-2.978409,10.509033,-0.599197
-1.077377,9.417358,0.300354
0.98793,8.598877,1.128388
2.331909,8.160736,1.849289
2.669327,8.059677,2.294907
2.143906,8.239685,2.312393
1.076508,8.638535,1.755127
-0.312729,8.960037,0.986939
-1.529282,8.984924,0.292267
-2.040115,8.944061,-0.330688
-2.158157,8.756088,-0.637054
-2.408386,8.496704,-0.663238
-2.984787,8.233337,-0.687241
-3.616455,8.090195,-0.718613
-4.092819,8.244186,-0.87175
-3.997818,8.761093,-1.226868
-3.132507,9.405273,-1.413528
-1.843201,9.882584,-1.251404
-0.706009,10.019409,-0.926407
0.181488,9.930954,-0.678314
0.810638,9.734619,-0.605682
1.174377,9.593887,-0.598495
1.227432,9.563065,-0.732254
0.874466,9.641754,-0.954605
0.239914,9.722931,-1.218582
-0.397797,9.899582,-1.451233
-0.85939,10.075912,-1.657654
-1.066071,10.090286,-1.91597
-1.110428,10.026047,-2.073502
-1.110642,9.936523,-2.005875
-1.124969,9.99263,-1.566559
-1.403213,10.055054,-0.719513
-1.752518,9.890442,-0.177673
-2.121811,9.582611,-0.090286
-2.714447,9.351761,0.031128
-3.314316,9.30574,-0.014374
-3.589157,9.455978,-0.453949
-3.277832,9.799698,-0.974396
-2.447433,10.289627,-1.137451
-1.480133,10.689331,-0.90184
-0.854904,10.949097,-0.538284
-0.828018,11.277817,-0.329742
-1.118424,11.421768,-0.362045
-1.162231,11.333389,-0.348236
-1.39209,11.429749,-0.2892
-2.36824,11.873154,-0.872879
-3.215286,12.504196,-1.796204
-3.247116,13.205994,-2.038757
-2.540344,13.691956,-1.876267
-1.407928,13.406662,-2.093185
-0.441483,12.356155,-2.401398
-0.047073,11.210678,-2.492081
-0.093475,10.54361,-2.52713
0.056396,10.236542,-2.640533
0.149597,10.266769,-2.933334
-0.031784,10.819489,-3.205841
-0.162964,11.74028,-3.039947
-0.177353,12.687607,-2.317291
-0.031021,13.121857,-1.454071
0.104416,12.716064,-1.216614
0.169464,11.944687,-1.534058
-0.009521,11.363022,-2.047073
-0.36618,10.93483,-2.544281
-0.408829,10.557617,-2.750656
-0.332382,10.130539,-2.650192
-0.597382,9.724579,-2.74559
-0.918243,9.531952,-2.669098
-1.088089,9.399551,-2.1268
-1.344147,9.186707,-1.265076
-1.38826,8.888947,-0.37587
-0.971069,8.453781,0.105927
-0.331604,7.842865,0.143372
0.263519,7.079147,0.05336
0.686707,6.369125,-0.003098
1.077484,5.779465,0.012253
1.347076,5.405075,0.041443
1.534698,5.278687,0.018341
1.694748,5.309448,-0.032959
1.92456,5.366211,0.154022
2.358551,5.490677,0.663254
2.691986,5.62352,1.290299
2.7444,5.63501,1.59996
2.60379,5.645538,1.63057
2.375885,5.532791,1.563416
2.135742,5.289841,1.573288
2.012741,4.94017,1.796616
1.990265,4.688538,2.207214
1.855393,4.645523,2.956284
1.403885,4.95108,3.952194
0.749085,5.811096,4.809326
-0.282562,7.300003,5.348572
-1.592133,9.423157,5.549866
-2.708527,12.116791,5.532257
-3.616836,15.166443,5.11348
-3.842346,17.875717,4.222412
-2.870804,18.974426,3.006607
-0.36113,17.420288,2.652862
2.384293,14.064224,3.553207
4.138962,10.279022,5.227554
4.908447,6.701477,5.810837
3.782761,6.112534,5.156738
1.938339,10.18634,7.443848
0.620529,14.562027,7.040008
1.045639,15.616455,3.509583
-0.16774,14.206223,-3.231232
-2.633484,12.428848,-6.343903
-1.246918,9.161499,-6.777542
3.665299,4.855957,-4.147354
5.410843,1.260864,-2.270462
3.290894,1.411011,-1.025253
-0.42746,5.426514,0.341003
-2.158707,9.234268,0.457932
-2.327484,10.817825,-1.186707
-2.942261,11.583115,-2.802765
-3.230804,12.458679,-3.330368
-2.900574,12.584396,-2.770676
-2.378204,11.685242,-1.34024
-2.169693,10.295288,-0.480743
-1.713898,8.765182,-0.342758
-0.886307,7.730896,-0.30722
-0.412903,7.378738,0.091278
-0.624924,7.6268,0.590317
-1.047516,8.150757,0.703262
-1.167236,8.823608,0.264832
-1.009781,9.452759,-0.690674
-0.993439,10.008484,-1.634888
-1.110229,10.379623,-2.310623
-1.329437,10.389313,-2.5802
-1.006119,10.041687,-2.322937
-0.560745,9.5616,-1.408432
-0.19397,9.102753,-0.322388
-0.247314,8.621429,0.222443
-0.252487,8.259003,0.336212
-0.216919,7.982605,-0.251114
-0.567307,7.695877,-1.008225
-1.113937,7.327133,-1.53125
-1.793487,7.109619,-1.860702
-2.519974,7.01947,-2.251099
-3.032227,7.337357,-2.334229
-3.159775,8.043167,-2.422134
-2.594467,8.78833,-2.286133
-1.724365,9.423233,-1.791397
-0.965271,10.046356,-0.752808
-0.591186,10.355423,-0.176819
-0.678879,10.468307,0.228302
-1.238098,10.738647,0.487946
-1.796249,11.066452,0.998749
-1.862198,11.432282,1.186249
-1.90155,11.424957,0.796204
-2.088226,11.454544,0.215912
-1.930222,11.562393,-0.243256
-0.922333,11.666519,-0.279221
0.560211,11.638306,-0.01178
0.917374,11.112061,-0.881531
-1.62764,11.889282,-2.498962
-4.183319,14.039597,-3.422104
-3.592712,16.048935,-3.12413
-1.281509,16.180481,-2.142288
-0.113739,12.807266,-2.574997
-0.687485,9.447113,-4.091385
-1.656372,8.197861,-4.714889
-2.735153,9.510101,-3.855621
-3.595627,12.382858,-2.25177
-3.560059,15.560181,-1.244309
-2.565918,17.632568,-2.366333
0.032486,17.926163,-4.378876
1.974884,17.324936,-4.899933
1.912979,15.833725,-4.414185
1.124985,13.558472,-4.180069
0.087082,10.923004,-3.755264
0.261551,9.226975,-2.70961
0.824173,8.445785,-1.685364
0.387665,8.260986,-1.449463
-0.668442,8.281586,-1.754364
-1.567947,8.242325,-1.968765
-2.299438,7.827316,-1.820312
-2.276871,7.187668,-1.11763
-1.728775,6.277435,-0.262619
-0.952698,5.370148,0.39296
-0.116104,4.632736,0.481155
0.86264,4.20372,0.382339
1.721268,4.052063,0.559357
2.58963,4.105621,1.082886
3.130722,4.299957,1.38327
3.145798,4.463516,1.105637
3.09697,4.759537,0.452347
2.732834,4.974899,-0.257751
2.426987,5.186844,-0.807999
2.160355,5.250305,-0.975967
1.812958,5.338974,-1.020233
1.40329,5.148117,-0.763931
1.334564,4.753967,-0.139465
1.384964,4.189331,0.704407
1.381897,3.838806,2.424255
1.014542,3.749741,4.734314
0.571762,4.447617,6.760941
-0.162476,6.308929,8.109421
-0.962082,9.319138,8.784409
-1.850845,13.614868,9.016998
-2.721771,19.309692,8.10408
-1.763336,19.309692,5.224991
1.225983,19.240295,3.569107
2.175369,18.598892,3.444656
2.449997,11.952896,2.972214
1.842163,8.840729,1.068832
0.194962,11.744415,5.842773
1.368424,13.118225,6.028397
2.739578,13.457306,1.886322
1.672073,11.748718,-4.724823
-2.56897,10.801208,-5.579285
-3.052734,7.575592,-5.784103
0.617142,4.487915,-3.697311
5.097595,2.159012,-0.787354
3.221451,2.284271,-0.662369
-0.14032,5.377686,0.28775
-1.851669,9.856613,1.110642
-1.929398,11.330414,-0.371979
-1.883881,11.297531,-3.202652
-1.658997,11.369995,-3.856171
-1.295593,11.482819,-2.241287
-1.872635,10.931259,-0.346298
-3.22644,9.685547,0.363388
-4.113388,8.111099,-0.406891
-4.06662,6.960709,-1.129806
-3.210113,6.403107,-1.072327
-2.567413,6.542023,-0.55632
-2.155167,7.117981,-0.459946
-1.602493,7.985489,-0.817841
-0.893417,9.02391,-0.804565
-0.337158,10.10257,-0.672409
-0.24025,10.437637,-0.659332
-0.523407,10.176682,-0.742249
-0.994537,9.666031,-0.855896
-0.892014,9.302506,-0.746231
-0.643616,8.971863,-0.448532
-0.231415,8.737961,-0.019913
0.067581,8.444366,0.084854
-0.064728,8.157516,-0.174774
-0.49736,7.992279,-0.608307
-1.050247,7.941071,-1.086243
-1.560944,7.994293,-1.528076
-2.184265,8.460556,-1.536987
-2.828507,9.158432,-1.237106
-3.433075,9.758743,-0.604202
-3.741592,9.727646,-0.046616
-3.750382,9.339355,0.242798
-3.65892,9.014038,0.108002
-3.283447,9.277283,-0.707687
-2.480347,10.011993,-1.579315
-1.44783,10.422119,-1.862778
-1.157303,10.600952,-1.223892
-1.613815,10.666138,-0.379395
-1.993439,10.662369,0.084671
-1.832214,10.841171,0.356766
-1.241516,11.009155,0.416718
-0.750504,10.961792,-0.133499
-1.572784,11.310699,-1.771606
-3.680771,12.772308,-3.528458
-4.162827,14.800201,-3.936859
-2.110168,16.416412,-3.19484
-0.122879,15.673904,-3.053955
0.504425,12.579987,-3.888809
0.17305,10.238922,-4.261566
-0.456787,9.883972,-3.778778
-1.107163,11.351929,-2.519287
-1.466965,13.834625,-1.145294
-1.375778,16.059631,-0.640137
-0.496338,16.963333,-1.380386
0.463745,16.55928,-3.194305
0.371674,15.375305,-4.859924
-0.343674,13.716126,-5.752975
-0.772659,11.884796,-5.614212
-0.530258,10.188278,-4.396851
-0.166916,8.971374,-2.845718
-0.448029,8.256989,-2.033676
-1.290039,7.930237,-1.747864
-2.277008,7.570343,-1.564835
-2.610199,7.051056,-1.175293
-2.234757,6.605209,-0.84465
-1.364105,6.129959,-0.483551
-0.604996,5.610077,-0.015198
-0.007675,5.121597,0.380707
0.625076,4.752808,0.511017
1.234024,4.506195,0.481293
1.884338,4.49733,0.58786
2.497055,4.687546,0.660812
2.847458,4.967621,0.591431
2.805695,5.313477,0.25882
2.481842,5.561829,-0.255432
2.005753,5.674133,-0.681458
1.604095,5.749039,-0.819458
1.241806,5.731705,-0.675125
0.887451,5.440109,-0.339264
0.744034,5.086182,0.102448
0.996735,4.771957,1.002548
1.37236,4.539291,2.583252
1.16629,4.530212,4.1772
0.297104,4.883713,5.392166
-0.64743,6.052521,5.971191
-1.516449,8.414719,6.329803
-2.179428,12.209,6.725632
-2.682144,16.857101,6.628677
-2.157135,19.309692,5.372894
0.117722,19.309692,4.865234
2.12413,18.052612,5.803848
2.225189,13.40947,5.806564
1.151535,8.699036,3.882461
-1.057068,9.188126,5.4543
-1.354385,11.906296,7.419113
1.065674,12.200684,2.737824
1.958878,11.546204,-4.948456
-0.552185,12.707916,-8.152878
-2.628097,13.746338,-6.512955
-1.512924,11.78891,-3.146439
2.432587,8.826889,0.174072
3.709259,5.64679,0.318604
1.159958,4.301681,-0.253784
-0.261353,4.675736,-0.292572
-0.238129,5.317703,-1.195908
-0.521545,6.1465,-2.41069
-1.209106,7.822403,-2.500107
-1.689178,10.213852,-1.178635
-2.643509,12.076736,0.01181
-4.118027,12.753586,-0.069
-5.009003,12.25914,-1.137222
-4.302795,10.894455,-1.956863
-2.795227,9.289444,-1.435593
-1.857208,7.91124,-0.251892
-1.51384,6.778626,0.864975
-1.371521,6.416504,1.073898
-1.080337,6.937958,0.622025
-0.798035,7.865707,-0.089188
-0.887711,8.803894,-0.769012
-1.116074,9.587296,-1.291656
-1.10405,9.987961,-1.758011
-0.939407,9.953857,-1.865265
-0.715561,9.574219,-1.652771
-0.424072,9.037659,-1.16893
-0.109848,8.580902,-0.590378
0.060623,8.477341,-0.232941
0.028229,8.650345,-0.284958
-0.187119,8.834106,-0.604843
-0.466919,9.084396,-1.041458
-0.721466,9.068863,-1.24295
-0.945374,8.905518,-0.906189
-1.232422,8.474365,-0.477966
-1.622208,8.25383,-0.097473
-2.183578,8.875717,0.301453
-3.008164,9.601746,0.245941
-3.34877,10.378967,-0.169647
-3.211472,10.794388,-0.441711
-3.260803,10.670151,-0.640656
-3.596512,10.216797,-0.816757
-3.803787,9.915283,-0.684418
-3.558151,9.897598,-0.234146
-2.649567,9.898132,0.10347
-1.31015,9.874191,0.167633
-0.366165,9.976624,-0.595276
-1.605514,11.672668,-1.389587
-2.71109,14.618362,-1.814423
-1.536118,15.422989,-1.497452
-0.280777,13.796997,-0.656174
