acc x,acc y,acc z
-0.410019,9.49057,-1.513824
-0.391556,9.520523,-1.49942
-0.306442,9.516327,-1.422378
-0.281631,9.508514,-1.438522
-0.308777,9.53566,-1.388336
-0.281631,9.587723,-1.337845
-0.199615,9.534576,-1.39331
-0.114914,9.57666,-1.417587
-0.088211,9.619797,-1.329651
-0.080444,9.737808,-1.233048
-0.112823,9.764465,-1.208313
-0.164139,9.885971,-1.211487
-0.152588,9.978378,-1.139862
-0.099396,9.965469,-1.01561
0.010223,10.064468,-0.946289
0.074081,10.086853,-0.998566
0.145721,10.16684,-0.964569
0.193436,10.154404,-0.960922
0.209198,10.072372,-1.097443
0.325928,10.078155,-1.002914
0.52919,10.06546,-0.820831
0.824341,10.177353,-0.788254
1.033035,10.279602,-0.929108
1.100006,10.466995,-1.003326
0.949615,10.639526,-0.978897
0.562317,10.789017,-0.831497
0.239212,10.887924,-0.578156
0.014206,10.860275,0.015793
-0.384827,10.987061,1.244781
-0.785431,11.133102,2.538101
-1.473709,11.211151,3.600235
-2.866989,11.103455,3.033524
-3.432251,10.832245,3.712036
-3.280411,9.873184,2.874222
-2.706406,9.082275,1.082764
-1.696487,8.778336,-0.452896
-0.714798,8.681702,-0.67395
-0.212601,8.502838,-0.204346
-0.096512,8.372131,0.495346
0.131409,8.290848,1.157761
0.574295,8.139084,1.657257
1.044876,7.95964,1.933746
1.755691,7.774506,2.225571
2.074951,7.738113,2.288513
2.115433,7.763107,2.445816
1.899979,7.795578,2.744293
1.564331,7.97258,2.977646
1.088821,8.252396,3.253861
0.54187,8.529511,3.502457
-0.050552,8.702377,3.758896
-0.739899,8.661179,3.809906
-1.369217,8.46637,3.724899
-1.901154,8.108963,3.489685
-2.207336,7.727219,3.346878
-2.113922,7.456238,3.42157
-1.782822,7.335022,3.485321
-1.526077,7.554245,3.343445
-1.328491,8.094467,2.922119
-1.012207,8.761459,2.647812
-0.623108,9.285782,2.677979
-0.36409,9.569305,2.927856
-0.111252,9.542236,3.335526
0.118958,9.128037,3.792465
0.360275,8.484116,4.144791
0.755753,7.915008,4.276657
1.005356,7.424332,4.21962
1.105316,7.115692,4.08992
1.00502,6.968414,3.817184
0.725006,6.921051,3.567398
0.332321,6.823227,3.445374
-0.153061,6.619644,3.516357
-0.655426,6.425568,3.635147
-1.317047,6.34346,3.720184
-2.143234,6.637314,3.739685
-2.689026,8.071915,3.914032
-2.538879,11.115311,4.325775
-1.559586,14.967148,4.119019
0.202103,18.072128,3.155075
2.150925,19.292297,2.233353
2.927124,17.571274,1.679001
2.691849,13.964859,1.488998
2.31958,9.973923,1.596741
1.640442,6.403809,1.964523
0.492615,3.860489,2.378601
-0.984161,2.557449,2.478317
-2.232254,2.878983,2.04422
-2.717056,4.437164,1.153778
-2.395813,6.744293,0.12204
-1.33818,9.399109,-0.73732
0.077545,11.387619,-1.131393
1.517822,12.346878,-1.214478
2.56247,12.115967,-1.201798
3.033249,11.193283,-1.00116
3.016815,10.09079,-0.776581
2.696594,9.188507,-0.661026
2.193634,8.783691,-0.588257
1.6801,8.888901,-0.405945
1.174957,9.105103,-0.226364
0.661682,9.146088,0.057602
0.058105,8.980866,0.507492
-0.351501,8.66803,0.84874
-0.295517,8.481308,0.797012
0.140427,8.495804,0.438675
0.660095,8.705017,-0.057541
1.155747,8.90477,-0.577087
1.630722,9.126419,-0.970428
2.051651,9.293243,-1.393997
2.213852,9.480621,-1.530609
2.183563,9.537064,-1.325546
1.822647,9.360214,-1.030014
1.295975,9.079453,-0.81311
0.858109,8.716309,-0.461334
0.63385,8.37204,-0.246811
0.486954,8.187546,-0.415619
0.550186,8.269791,-0.681458
0.585556,8.629303,-1.113434
0.455582,9.10994,-1.372986
0.262039,9.586456,-1.502197
0.02681,9.994308,-1.522064
-0.496872,9.984085,-0.917404
-0.769531,9.676605,-1.020371
-0.834702,9.374786,-0.995911
-0.641586,9.059769,-0.797592
-0.294968,8.671234,-0.83551
-0.151169,8.262527,-1.20842
0.331985,8.221497,-1.750565
1.008087,8.537903,-2.407272
1.810226,9.212753,-2.913834
2.205215,9.567642,-3.014084
2.598389,9.843384,-3.154724
2.707794,10.052567,-3.006653
2.64299,10.210419,-2.645355
2.398636,10.492065,-2.520813
1.916916,10.840759,-2.294601
1.226059,10.98703,-2.012329
0.509003,10.804016,-1.311127
0.395309,10.802612,-0.589767
1.056045,11.37915,-0.257431
2.589325,12.27391,-1.462936
4.323456,13.137268,-2.802795
4.794846,13.51828,-3.300339
4.634338,13.647644,-2.981781
3.436691,13.29718,-2.612579
2.223755,12.881317,-2.01651
1.354187,12.706268,-1.712967
0.468765,12.495544,-2.071915
-0.675308,12.146606,-2.629745
-1.939438,11.799622,-2.723328
-2.694367,11.979019,-1.992081
-3.175018,12.056686,-1.803162
-3.909271,11.507187,-2.313644
-4.231567,10.537506,-3.150452
-4.188705,9.904297,-3.609695
-3.49353,10.19957,-3.877731
-2.946121,11.085342,-4.263382
-3.256348,12.002518,-4.446808
-3.496262,12.450867,-4.227249
-3.061035,12.746811,-3.50531
-2.224976,12.75705,-2.578095
-0.860275,12.078018,-1.716858
0.631561,11.206055,-1.391708
1.75293,10.276794,-1.394241
2.588226,9.401428,-1.229691
3.162811,8.70488,-0.82251
3.27095,8.190079,-0.030548
3.505905,7.614761,0.435608
3.62648,7.393707,1.05307
3.321915,6.986984,2.608536
