acc x,acc y,acc z
-0.111206,9.156235,-1.848923
-0.133881,9.322281,-1.933029
-0.094254,9.461121,-1.929901
0.02066,9.594528,-1.866455
0.16832,9.758728,-1.805649
0.376617,9.955658,-1.777664
0.578461,10.154816,-1.695862
0.702835,10.310471,-1.588821
0.786575,10.331528,-1.470093
0.810684,10.288345,-1.276978
0.798615,10.247269,-1.167908
0.752625,10.201248,-1.155228
0.704117,10.132584,-1.230545
0.677505,10.035934,-1.261581
0.65506,9.894302,-1.194107
0.666611,9.761414,-1.089706
0.595978,9.650848,-1.023605
0.446518,9.654617,-1.081833
0.358383,9.691208,-1.257309
0.243652,9.623337,-1.330429
0.044479,9.521378,-1.246307
-0.243774,9.445374,-1.251175
-0.560455,9.436691,-1.237442
-0.691193,9.533524,-1.122375
-0.612549,9.619507,-1.00705
-0.447922,9.539841,-1.072205
-0.284561,9.367783,-1.338119
-0.077072,9.242828,-1.532562
0.016647,9.174423,-1.60318
-0.077667,9.079163,-1.690659
-0.206543,8.994156,-1.713562
-0.323456,8.994034,-1.60434
-0.38237,9.072342,-1.468185
-0.397659,9.111511,-1.412567
-0.48082,9.084122,-1.359131
-0.492203,9.04773,-1.375366
-0.402481,8.95668,-1.390701
-0.237411,8.871597,-1.407181
-0.275589,8.846191,-1.312851
-0.407349,8.851425,-1.114716
-0.571655,8.888428,-0.820862
-0.850616,8.963409,-0.620163
-1.130493,9.042084,-0.415161
-1.315353,9.21582,-0.255783
-1.382156,9.375397,-0.327316
-1.283646,9.438141,-0.474579
-0.967621,9.273499,-0.54068
-0.594421,9.069656,-0.652817
-0.338043,8.919678,-0.812286
-0.285919,8.844498,-1.053604
-0.414673,8.873032,-1.192093
-0.626892,8.975662,-1.222046
-0.768005,9.108978,-1.082352
-0.74411,9.168991,-0.921646
-0.731277,9.246948,-0.696945
-0.613571,9.239426,-0.63324
-0.479645,9.13884,-0.584763
-0.362778,9.040588,-0.590607
-0.314651,9.004272,-0.691559
-0.357651,9.066116,-0.809525
-0.419601,9.167664,-1.119843
-0.513199,9.269836,-1.486191
-0.557541,9.360687,-1.594635
-0.63031,9.467026,-1.549255
-0.723434,9.536942,-1.474091
-0.853943,9.607773,-1.448608
-0.944016,9.577606,-1.253174
-0.940689,9.507416,-1.066177
-1.004166,9.665939,-0.967896
-1.009476,9.928391,-1.118256
-0.835907,10.201279,-1.351669
-0.667908,10.347778,-1.387146
-0.534851,10.459518,-1.402481
-0.433044,10.487869,-1.372513
-0.36731,10.412048,-1.214523
-0.461044,10.229919,-0.862473
-0.6138,10.195496,-0.483917
-0.888809,10.40538,-0.274567
-1.297516,10.908432,-0.419266
-2.087372,11.818802,-1.086258
-2.825745,12.396271,-1.984024
-2.714645,12.489014,-2.354553
-1.910706,12.679215,-1.929733
-1.610672,12.711212,-1.718353
-1.72966,12.553726,-2.013443
-1.73468,12.449341,-2.135376
-1.56662,12.609161,-1.683838
-1.411056,13.02887,-0.817825
-0.808151,13.21666,-0.528305
0.216095,13.056839,-0.889618
1.072571,12.469238,-1.52803
1.940002,11.383728,-2.208786
2.598404,10.395126,-2.854752
2.698151,9.715088,-3.394165
2.910049,9.259598,-4.070587
2.973572,9.232147,-4.568726
2.728088,9.54805,-4.730606
2.39122,9.924698,-3.944534
1.914719,10.446548,-1.982117
1.629013,10.662277,-0.499359
1.495117,10.679031,0.516876
1.759323,10.753616,0.994919
1.881409,11.007004,0.642456
1.952026,11.293686,0.280426
1.806915,11.478455,-0.443375
1.246826,11.248367,-1.166153
0.253586,10.559158,-2.019013
-0.73085,9.69693,-2.176376
-1.228409,9.053268,-1.998535
-1.669998,8.321579,-1.541412
-1.729523,7.77208,-0.893204
-1.516403,7.393692,-0.089905
-0.983627,7.112976,0.789459
-0.347702,6.925613,1.461807
0.369232,6.794693,1.997955
1.129684,6.669342,2.237686
1.641693,6.567429,2.338318
2.241272,6.510055,2.328812
2.634766,6.567383,2.189362
2.780472,6.510376,2.001434
