acc x,acc y,acc z
-0.056717,9.565598,-1.452103
-0.034042,9.628769,-1.553543
-0.012115,9.71286,-1.588882
-0.050613,9.745575,-1.564712
-0.14299,9.728638,-1.460632
-0.24379,9.650589,-1.284424
-0.199188,9.622177,-1.171127
-0.099579,9.61882,-1.125305
0.028534,9.634552,-1.163406
0.129471,9.691925,-1.220535
0.1539,9.75943,-1.219162
0.158066,9.808884,-1.209518
0.194794,9.952682,-1.14621
0.277969,10.102432,-1.017609
0.343063,10.259445,-0.91359
0.358139,10.376465,-0.841629
0.239105,10.447586,-0.823257
0.056564,10.475616,-0.842407
-0.095917,10.59407,-0.857925
-0.215469,10.616669,-0.874878
-0.241486,10.454834,-0.743317
-0.118927,10.241318,-0.626541
0.09697,9.931793,-0.388565
0.303345,9.404892,-0.103027
0.695709,9.082474,0.02565
1.511871,9.567154,0.18277
2.328369,10.813599,0.376923
2.787003,12.345749,0.808823
2.844467,13.436249,1.075211
2.157364,13.646881,0.973969
0.921844,12.968918,1.099594
0.063492,12.303986,1.425812
-0.934677,11.470917,1.687561
-1.702972,10.533066,1.97406
-2.242386,9.475555,2.23114
-3.230911,8.682007,3.339417
-3.349365,7.880554,3.820526
-2.960983,6.686783,2.922974
-2.612274,5.992355,0.938629
-1.659607,6.229202,0.339127
-1.184555,6.753616,1.253677
-1.404877,7.351761,3.223968
-1.894165,7.838333,4.645721
-2.021545,8.064438,4.907501
-1.627716,8.009567,4.690567
-0.751434,7.555206,4.324356
0.306137,7.009827,4.048157
1.45076,6.242767,3.836975
2.33699,5.512695,3.883057
2.74765,5.027084,4.019684
2.627548,4.790466,4.29274
1.82811,4.715591,4.722534
1.159821,4.948502,4.9104
0.492401,5.341217,4.994522
-0.26181,5.81839,4.955185
-0.92186,6.26683,4.701218
-1.632034,6.681946,4.440781
-2.14563,6.990601,4.174332
-2.511764,7.249985,4.025696
-2.654144,7.408157,4.000366
-2.552017,7.508713,3.939499
-2.409347,7.549011,4.116531
-2.306656,7.560226,4.39975
-2.195206,7.509689,4.805511
-2.030762,7.450119,5.211533
-1.701202,7.666565,5.487732
-1.108902,8.229157,5.542648
-0.444443,9.022873,5.438187
0.118271,9.934525,5.613571
0.467667,10.649414,6.336777
0.608414,10.978287,6.977753
0.421814,10.853943,7.222488
0.524475,10.351105,6.993195
0.771103,9.680511,6.583252
1.021347,9.229309,6.357544
0.795227,9.177902,6.561478
-0.030426,9.41983,6.67395
-0.840073,10.045563,6.331238
-1.343765,10.779633,5.542603
-1.441238,11.805359,4.955429
-1.231506,13.259613,4.766968
-1.017212,13.726898,4.43187
-0.837952,12.865036,3.984329
-1.058151,11.035522,3.683426
-1.636093,8.971451,3.29184
-2.556152,6.678711,2.931717
-3.713318,4.756943,2.300079
-4.804367,3.785797,1.386566
-5.027161,3.896042,0.511475
-3.935837,5.047485,-0.905991
-2.013962,6.314484,-2.452103
-0.442917,7.48851,-3.205612
1.566421,9.245651,-2.963669
3.429382,10.788773,-2.507156
5.220291,12.003189,-1.748856
5.768829,12.29982,-1.055862
5.293823,11.556488,-0.310715
4.163528,10.526032,0.33342
2.609314,9.436249,0.653336
1.141541,8.558578,0.715988
-0.243362,8.059647,0.770218
-1.097229,7.962479,0.539169
-1.00502,8.095016,0.355103
-0.518707,8.266968,-0.075317
0.664795,8.478836,-0.568069
1.805618,8.587662,-0.858017
2.617935,8.672333,-0.932938
3.213287,8.779785,-0.719574
3.374207,8.934876,-0.342285
3.236862,9.083511,0.039322
2.786774,9.155045,0.446579
1.946625,9.119186,0.712204
1.169403,8.857056,0.951599
0.310104,8.546249,0.876175
-0.502518,8.442856,0.390274
-0.914062,8.619263,-0.310989
-1.011429,8.987457,-0.968109
-0.972931,9.314636,-1.468826
-0.633957,9.569321,-1.674774
-0.399704,9.379837,-1.688904
-0.282761,9.153519,-1.293884
-0.156342,9.070312,-0.899292
-0.154343,9.159729,-0.570633
-0.145279,9.298508,-0.372086
0.081299,9.509857,-0.335632
0.593628,9.874405,-0.690002
1.168091,10.115768,-1.179184
1.751907,10.143921,-1.458374
2.65979,10.223129,-1.580566
3.374344,10.306946,-1.775742
3.727112,10.595764,-1.826553
3.592636,11.078064,-1.483048
3.350494,11.625046,-0.805344
3.472214,12.631638,-0.249252
4.473038,14.093277,-1.130844
