acc x,acc y,acc z
0.17860413,9.438583,-1.6790924
0.117263794,9.418182,-1.8157043
0.07798767,9.415466,-1.929596
0.109069824,9.370331,-1.9584503
0.14828491,9.315247,-1.9510651
0.24176025,9.368103,-2.0626678
0.43199158,9.503281,-2.1455383
0.53004456,9.54631,-2.0704193
0.47801208,9.397751,-1.9689026
0.29708862,9.271042,-1.9318085
0.12532043,9.282364,-2.0737457
0.07841492,9.355835,-2.3330383
0.10786438,9.501099,-2.4966278
0.18510437,9.603867,-2.5267792
0.30789185,9.6011505,-2.421936
0.39775085,9.472336,-2.2866821
0.42375183,9.293732,-2.2411346
0.43095398,9.150314,-2.2155304
0.45343018,9.138214,-2.1903534
0.5331116,9.155121,-2.0362854
0.5271454,9.089325,-1.7562561
0.34931946,9.014267,-1.52005
0.086502075,8.9383545,-1.6282501
-0.32278442,8.986191,-1.8865662
-0.7545471,9.174362,-2.270218
-1.0752106,9.341095,-2.5827637
-1.3767242,9.404556,-2.7675476
-1.6016846,9.4309845,-2.8414764
-1.5497437,9.447861,-2.519577
-1.3384552,9.481354,-2.3042603
-0.9761505,9.618729,-2.0430756
-0.50323486,9.771301,-1.6869049
-0.15762329,9.711533,-1.3441162
0.029205322,9.5850525,-0.8790436
0.06489563,9.514969,-0.6380005
0.012786865,9.436478,-0.6221466
-0.14613342,9.473404,-0.7337494
-0.36598206,9.450851,-1.1118622
-0.6607208,9.345413,-1.5224457
-0.9654846,9.266296,-1.9123688
-1.1307068,9.306381,-2.1817627
-1.1898041,9.369614,-2.4445343
-1.1242371,9.378296,-2.520874
-1.0219116,9.292191,-2.4574585
-0.9049225,9.129883,-2.1923065
-0.81684875,9.022308,-1.8963165
-0.6356659,8.907623,-1.7653809
-0.41152954,8.9198,-1.684021
-0.22239685,9.050491,-1.6962891
0.016235352,9.242905,-1.8210754
0.29904175,9.283661,-1.9558105
0.40937805,9.135147,-1.9933472
0.40544128,8.933105,-2.043167
0.23904419,8.8936615,-2.1091309
-0.06707764,8.939041,-2.1791534
-0.38119507,9.089981,-2.2834778
-0.67129517,9.085968,-2.3396912
-0.9148102,9.090836,-2.2073822
-1.1229858,9.209839,-2.1427612
-1.229187,9.336151,-2.2976074
-1.1319275,9.474411,-2.470108
-0.88822937,9.599167,-2.6681519
-0.45854187,9.727615,-2.733368
0.010040283,9.759644,-2.7874756
0.3164215,9.691742,-2.7400665
0.33638,9.6194,-2.6327515
0.028289795,9.803024,-2.5551147
-0.27746582,10.121887,-2.6438599
-0.50520325,10.405441,-2.7149506
-0.57406616,10.4618225,-2.7241669
-0.46525574,10.440964,-2.635086
-0.38146973,10.09407,-2.395874
-0.39440918,9.980133,-2.2276306
-0.3932495,10.020233,-2.2826843
-0.40190125,10.193146,-2.311432
-0.5207672,10.233582,-2.2107239
-0.94563293,10.227432,-1.9258728
-1.500412,10.792114,-1.681778
