acc x,acc y,acc z
0.5317993,9.373581,-1.1777649
0.6215973,9.368027,-1.1313934
0.6689453,9.318939,-1.1305237
0.676239,9.304108,-1.1487274
0.6528015,9.336166,-1.1685181
0.6082611,9.378937,-1.2360535
0.608078,9.424805,-1.3272705
0.5945587,9.530823,-1.3466492
0.5951233,9.700439,-1.4758759
0.6481323,9.927551,-1.6013489
0.73475647,10.157639,-1.5623932
0.729187,10.311417,-1.4330292
0.5572357,10.361359,-1.3338318
0.33657837,10.365036,-1.2964783
0.06840515,10.467606,-1.3104858
-0.22827148,10.593018,-1.2576447
-0.30395508,10.67247,-0.9805603
-0.13713074,10.699432,-0.5934448
0.1156311,10.653595,-0.15028381
0.32676697,10.639618,0.31178284
0.48442078,10.67746,0.6995392
0.5939636,10.782196,0.97579956
0.513916,10.864716,1.1668091
0.18899536,10.931229,1.2360382
0.23039246,10.9653015,1.1657867
0.18675232,10.867447,1.120636
-0.13813782,10.644882,1.2374725
-0.56817627,10.368942,1.3927002
-0.97595215,10.04631,1.4442139
-1.396759,9.69223,1.4789429
-1.8052521,9.433273,1.5118256
-2.16156,9.292145,1.6606903
-2.4730225,9.259613,1.8395844
-2.6709747,9.162109,1.9352112
-2.7700653,8.926331,1.9802094
-2.8227234,8.582016,1.9166718
-2.6504211,8.201126,1.8793945
-2.334549,7.966156,1.6798096
-1.9576721,7.888489,1.4327545
-1.6126556,7.923004,1.2795258
-1.1802063,8.022308,1.2730408
-0.5892639,8.067276,1.5561676
0.041412354,7.9927216,1.7855225
0.45283508,7.801895,1.8874512
0.64019775,7.575699,1.958847
0.6486664,7.311798,2.0734558
0.5100708,7.034149,2.2651367
0.25453186,6.882141,2.3724518
0.012268066,6.7600555,2.536255
-0.2779541,6.744461,2.5819092
-0.6428375,6.816101,2.5817108
-1.0844574,6.9324646,2.5371094
-1.4875641,7.1222687,2.5483093
-1.9902954,7.432953,2.6295319
-2.3854218,7.869858,2.8420868
-2.6493073,8.23642,2.9708557
-2.8699646,8.633163,3.1348267
-3.1040955,8.947388,3.3916473
-3.184845,9.117706,3.4823456
-3.2453003,9.104721,3.556427
-3.352951,8.97435,3.6719513
-3.5127716,8.914871,4.0203857
-3.5953522,8.819,4.3007813
-3.5532837,8.691757,4.2995605
-3.6710205,8.549118,4.149246
-3.474594,8.554749,3.992813
-2.8798218,8.694397,3.7843323
-2.0113068,9.007599,3.671585
-1.280716,9.28064,3.5730286
-0.7884064,9.5451355,3.5945435
-0.5299225,9.59494,3.5442505
-0.3972473,9.579575,3.5359497
-0.23962402,9.435455,3.644333
-0.3238678,9.119919,3.761963
-0.6902466,8.742493,3.8409119
-1.0485077,8.533005,3.9092865
-1.2584534,8.939789,4.2091217
-0.8890228,10.449448,4.625305
-0.86587524,12.3591,4.482498
-1.4273987,13.744797,3.245514
-1.8278503,14.210739,1.2184906
-2.2893372,13.60994,-0.46136475
-2.8230743,11.759827,-0.49952698
-2.7245636,9.154617,0.7027588
-2.3250427,6.612915,1.8620148
-2.0186157,5.053879,2.769287
-1.2902832,5.045807,2.9137573
-0.15600586,6.050354,2.2612457
1.1188507,7.7493896,1.388794
2.1736603,9.458221,0.98399353
2.955597,10.622482,0.82395935
3.2780914,10.795776,0.21585083
3.1935883,10.199921,-0.1899414
3.0981598,9.39888,-0.5170746
2.9478607,8.794647,-0.69207764
2.6368866,8.583939,-0.84947205
1.8941803,8.597946,-0.76304626
0.9320526,8.70166,-0.49723816
0.12315369,8.781296,-0.24130249
-0.22709656,8.777435,0.020370483
-0.19995117,8.728104,0.33154297
0.083999634,8.746857,0.5709686
0.5023041,8.855881,0.57424927
0.9000397,8.902145,0.14508057
1.1636505,8.910095,-0.3664856
1.4287567,9.054504,-0.65715027
1.7712097,9.204132,-0.89134216
1.853775,9.168716,-1.2601624
1.8107147,9.038116,-1.6478577
1.8186188,8.831833,-1.9559021
1.8830566,8.74791,-2.0625305
2.0730286,8.75441,-2.0337524
2.387024,8.795166,-1.9724426
2.7013855,8.887665,-1.9408264
2.988327,9.032532,-1.8851166
3.1086273,9.143295,-1.8304291
3.035675,9.153137,-1.8354645
2.6775665,9.03154,-1.8914337
2.2364502,8.914215,-1.8688812
1.8040924,8.930176,-1.7904358
1.3367462,9.055939,-1.6811066
0.8265228,9.235504,-1.6276398
0.3564911,9.447617,-1.5099487
0.15394592,9.671204,-1.2389374
0.2210083,9.804779,-1.0394135
0.38575745,9.703369,-0.8994751
0.63430786,9.51091,-0.7565155
0.9400482,9.475464,-0.6291809
1.1365051,9.664551,-0.71069336
1.1651917,9.886719,-1.0003815
1.1366425,9.995468,-1.2834473
1.1969452,9.9687805,-1.4087677
1.3371887,9.978729,-1.5514221
1.4127197,10.104462,-1.8180237
1.3993988,10.295181,-2.1777954
1.4993744,10.3815155,-2.4876251
1.8438873,10.511826,-2.6752625
2.18544,10.87471,-2.8188782
2.1589508,11.261612,-2.9670715
1.8701019,11.473953,-2.82164
1.6654816,11.438614,-2.114151
1.8803406,11.425873,-0.9797516
2.5732117,12.04805,-0.12556458
3.0197449,13.033081,-0.19746399
2.6552277,13.272812,-0.505188
2.054123,12.691086,-0.30155945
1.6243286,12.043243,-0.17295837
0.9860687,11.512924,-0.47079468
0.21180725,11.091446,-0.6659546
-0.5154877,10.625351,-0.9016113
-0.9965668,10.030197,-1.5217438
-1.1752167,9.351105,-2.0602112
-1.5725403,8.80278,-2.1661224
-2.5018005,8.908707,-2.3445435
-3.0756989,10.153778,-2.5677795
-2.4453583,11.865982,-2.385147
-0.8391571,13.01918,-2.2008667
0.96577454,13.330673,-2.2705994
2.3809814,13.046692,-2.5945892
3.3720703,12.448578,-3.0268097
3.684494,11.677689,-3.1916504
3.4483795,11.052765,-2.9039764
2.9684296,10.805908,-2.3994904
2.4254608,11.0416565,-1.8009644
2.039795,11.34816,-1.4514923
1.9192963,11.239746,-1.3952179
1.7769165,10.654175,-1.1997833
1.4428253,9.848053,-0.8365326
0.8983612,8.801392,-0.51083374
0.20845032,7.7099304,-0.24238586
-0.45246887,6.803314,-0.020645142
-0.7519989,6.091202,0.08699036
-0.6027832,5.7005157,0.25624084
-0.12332153,5.675522,0.13487244
0.33299255,5.788742,-0.03945923
0.5538635,5.924698,-0.3625641
0.59757996,5.9484253,-0.58984375
0.44195557,5.856598,-0.71066284
0.047836304,5.7408905,-0.6288147
-0.47201538,5.654999,-0.5967102
-1.0431366,5.6535645,-0.5547943
-1.7351074,5.7575073,-0.6554718
-2.6331635,5.9039917,-0.763504
-2.298233,5.8652954,-1.6452789
-1.1842499,5.799011,-1.9171295
-0.39157104,6.1923065,-1.0288696
-0.023223877,7.1650085,1.5552368
0.5662079,8.185104,4.85968
0.53027344,9.027618,6.903015
-0.13331604,10.008377,7.7997894
-1.2384644,10.793488,7.1649323
-2.1737823,11.494263,5.820053
-2.4991455,11.895905,4.5000916
-2.3252563,12.025314,3.827652
-1.978302,12.015717,4.0585327
-1.6236267,11.920563,4.483124
-1.4125824,11.682037,4.308563
-0.9433441,11.410339,3.8341675
-0.50172424,10.916397,3.5551453
-0.3103485,10.157257,3.243042
-0.31181335,9.220825,3.0332031
-0.50653076,8.715622,3.026474
0.5172119,10.879913,3.7693024
0.42832947,13.633102,4.654602
-2.0190735,14.303619,1.8150635
-2.5532532,14.991074,0.55947876
-1.0673218,14.564697,1.09021
0.55171204,12.8284,0.08869934
1.5454102,10.916061,-0.2591095
1.5308075,7.5558014,-2.0116272
-0.90802,4.5543976,-2.949524
-3.1996613,3.497055,-0.5959778
-3.1831055,4.2033844,0.58174133
-2.638565,5.756134,-0.6590729
-1.0102539,7.3458557,-1.2318878
1.6837616,8.652206,-0.9344177
3.9659882,9.501251,-0.757782
5.1370697,9.633163,-1.3155518
5.5107117,9.205093,-1.7618408
5.437607,8.987869,-2.0059052
4.968231,9.11113,-2.1030884
4.2296143,9.414917,-2.3911285
3.286789,9.398621,-2.3187256
2.3816528,8.911392,-1.8961487
1.5925598,8.318024,-1.451767
1.230896,8.000229,-0.97250366
1.1127625,8.067734,-0.44206238
0.8384857,8.3563385,-0.2538452
0.57429504,8.691177,-0.30130005
0.40509033,9.051071,-0.7034912
0.34881592,9.358673,-1.1962433
0.3737793,9.499603,-1.6800995
0.49256897,9.445984,-2.1623535
0.73521423,9.292465,-2.3684692
1.1235657,9.119492,-2.2481842
1.6631317,8.968216,-2.0407867
2.2532806,8.815689,-1.8488617
2.7688293,8.693832,-1.74086
3.009491,8.650131,-1.835968
3.0850677,8.824829,-1.9332275
2.9825745,9.129883,-2.0906372
2.768692,9.495895,-2.1648407
2.5094757,9.799164,-2.093338
2.1145935,9.938599,-1.867096
1.6482239,9.928833,-1.3039856
1.1853333,9.832901,-0.82051086
0.6517029,9.688736,-0.41407776
0.24794006,9.471313,-0.20295715
-0.016143799,9.268768,-0.20999146
-0.1709137,9.186081,-0.3564148
-0.19622803,9.25737,-0.8002777
-0.05682373,9.381226,-1.3411865
0.44976807,9.6358795,-1.7860107
1.0476227,10.021027,-2.119339
1.4481049,10.403488,-2.3885803
1.6799622,10.759354,-2.4397888
1.9054871,11.027512,-2.224945
2.1710815,11.060104,-1.913971
2.25383,10.957062,-1.6581421
2.088028,10.716553,-1.5337219
1.7957001,10.449326,-1.5155182
1.4906006,10.232498,-1.4180298
1.3184967,10.137817,-0.9907837
1.7050018,10.413605,-0.3212433
2.8427124,11.563568,-0.12182617
3.50708,12.86882,-0.9027252
2.9023895,12.864349,-1.3353577
2.112564,12.319046,-0.42747498
1.353775,12.034302,-0.15556335
0.23101807,11.675964,-1.070694
-0.65242004,11.1258545,-1.8275604
-0.99949646,10.476456,-2.1383362
-1.2623291,9.824112,-2.339798
-1.7459412,9.414841,-2.5609283
-2.0791473,9.721176,-2.728714
-1.6773376,10.766037,-2.6692047
-0.45085144,11.9045105,-2.390274
0.9112854,12.640686,-2.248886
2.0295105,12.78215,-2.478592
3.061905,12.337845,-2.8908691
3.9365845,11.7100525,-3.1016235
4.365341,11.29393,-2.916916
4.103882,11.137711,-2.5223389
3.3719635,11.066605,-2.2001038
2.6656342,10.978134,-1.9941254
1.9396057,10.784424,-1.9211731
1.1181488,10.302643,-1.9880981
