frame,acc x,acc y,acc z
553,0.502954,10.200388,-0.730481
554,0.464634,10.205178,-0.59157
555,0.500559,10.152488,-0.55804
556,0.538879,10.140513,-0.522114
557,0.55804,10.296189,-0.301772
558,0.479004,10.375225,-0.210762
559,0.352068,10.46863,-0.287402
560,0.217947,10.351274,-0.490979
561,0.153281,10.130933,-0.524509
562,0.158071,10.104587,-0.543669
563,0.225132,10.118958,-0.627495
564,0.256267,10.078242,-0.730481
565,0.311353,9.951306,-0.799937
566,0.397573,9.85311,-0.962798
567,0.474214,9.690249,-1.25499
568,0.407153,9.627979,-1.27415
569,0.244292,9.546548,-1.393901
570,0.035925,9.604028,-1.532813
571,-0.031135,9.733359,-1.686094
572,-0.129331,9.989626,-1.654958
573,-0.340093,10.154883,-1.681304
574,-0.546064,10.063872,-1.724414
575,-0.474214,10.190808,-1.901646
576,-0.407153,10.236313,-1.892065
577,0.076641,10.214758,-1.89925
578,0.60115,10.231523,-1.705254
579,1.013093,10.221943,-1.666934
580,1.051414,10.049502,-1.85135
581,0.981958,10.042317,-1.590293
582,0.689766,9.917776,-1.053809
583,0.292192,9.798025,-0.943638
584,-0.198787,9.83395,-0.960403
585,-0.524509,9.84832,-0.797542
586,-0.687371,9.953701,-0.673
587,-0.603545,10.262659,-0.409548
588,-0.65863,10.212363,-0.256267
589,-0.728086,9.968071,-0.397573
590,-0.811912,9.941726,-0.459844
591,-0.823887,10.118958,-0.352068
592,-0.934058,10.272239,-0.459844
593,-1.027463,10.243499,-0.780776
594,-1.18793,10.169253,-0.965193
595,-1.17356,9.982441,-1.2023
596,-1.099314,9.79084,-1.384321
597,-0.802332,9.668694,-1.350791
598,-0.483794,9.668694,-1.422642
599,-0.179626,9.778865,-1.465752
600,0.079036,9.932146,-1.22625
601,0.258662,10.128538,-1.123264
602,0.249082,10.080637,-0.878972
603,0.174836,10.027947,-0.737666
604,-0.172441,9.987231,-0.996328
605,-0.376018,9.951306,-1.147214
606,-0.443079,9.960886,-1.147214
607,-0.292192,9.970466,-1.005908
608,-0.122146,10.044712,-0.807122
609,-0.141306,10.269844,-0.548459
610,-0.280217,10.176438,-0.294587
611,-0.397573,10.099797,-0.364043
612,-0.66821,10.092612,-0.517324
613,-0.922083,10.233918,-0.677791
614,-1.008303,10.284214,-1.022673
615,-0.831072,9.982441,-1.305286
616,-0.268242,9.690249,-1.592688
617,0.409548,9.402847,-1.777104
618,0.883762,9.057964,-2.117197
619,1.288521,9.503438,-3.240461
620,0.490979,9.115444,-4.117039
621,0.237107,9.467512,-2.725532
622,0.114961,9.496252,-3.230881
623,0.150886,9.82916,-3.700305
624,-0.222737,10.195598,-3.235671
625,-0.452659,10.190808,-2.950664
626,-0.304167,10.142908,-2.862048
627,-0.146096,10.636282,-2.780618
628,-0.416733,11.05062,-2.296824
629,-1.056204,11.256592,-1.872905
630,-1.413062,11.206296,-1.571133
631,-1.690884,11.043435,-1.434617
632,-2.076482,11.443403,-1.731599
633,-2.263293,12.379856,-2.129172
634,-2.081272,12.21939,-1.925596
635,-1.477727,11.625425,-1.372346
636,-0.687371,11.793076,-0.718506
637,-0.299377,12.102034,-0.574805
638,-0.428708,11.893667,-0.673
639,-0.55804,11.503279,-0.349673
640,-0.538879,11.64698,0.124541
641,-0.167651,11.905642,0.328118
642,-0.167651,11.905642,0.328118
643,0.538879,12.121194,0.191602
644,1.913621,12.231365,0.838257
645,1.22146,11.194321,2.287244
646,1.22146,11.194321,2.287244
647,1.22146,11.194321,2.287244
648,1.22146,11.194321,2.287244
649,1.089734,11.278147,2.778223
650,1.18314,11.072175,2.560276
651,1.142424,10.813513,2.277664
652,0.888552,10.732083,1.343606
653,0.519719,10.847043,0.486189
654,-0.088616,11.134446,-0.208367
655,-0.579595,11.900852,-0.864602
656,-1.089734,12.638518,-1.525627
657,-1.607058,13.139077,-2.021396
658,-2.110012,13.254038,-2.402205
659,-2.232158,12.978611,-2.387834
660,-2.007026,12.707974,-2.392625
661,-1.539998,12.485237,-2.086062
662,-1.087339,12.442126,-2.088457
663,-0.692161,12.490027,-2.268083
664,-0.356858,12.566667,-2.059717
665,-0.170046,12.619358,-1.551973
666,0.031135,12.650493,-1.302891
667,0.55325,12.480447,-1.338816
668,0.62989,11.996653,-1.130449
669,0.888552,11.244617,-1.123264
670,1.084944,10.456655,-0.720901
671,1.671724,9.821975,-1.029858
672,1.904041,9.364526,-0.888552
673,2.088457,9.120234,-0.823887
674,1.918411,8.861572,-0.579595
675,1.997446,8.468789,-0.890947
676,2.035767,8.188572,-0.941243
677,2.212998,7.798184,-0.814307
678,2.44292,7.470066,-1.156794
679,2.780618,7.067703,-1.21667
680,3.11113,6.70366,-1.357976
681,3.563789,6.241421,-1.496887
682,3.855981,6.066584,-1.350791
683,3.714675,5.867798,-0.874182
684,3.839216,5.745652,-0.766406
685,3.863167,5.695356,-0.380808
686,3.681145,5.652246,-0.00958
687,3.154241,5.589976,0.56283
688,2.464475,5.685776,1.116079
689,1.927991,6.1073,1.686094
690,1.427432,6.547983,2.270479
691,1.029858,7.077283,3.008145
692,0.696951,7.623347,3.982917
693,0.239502,8.255632,4.665498
694,-0.227527,9.017249,5.422324
695,-0.227527,9.728569,6.157595
696,-0.265847,10.413545,6.478528
697,-0.5772,10.995535,6.255791
698,-1.096919,11.165581,5.633086
699,-1.113684,11.206296,5.079836
700,-0.814307,10.882969,4.619993
701,-0.196392,10.44947,4.047583
702,-0.196392,10.44947,4.047583
703,-0.196392,10.44947,4.047583
704,0.550854,10.018367,3.297942
705,3.226091,8.504714,1.983076
706,4.960085,9.663904,1.199905
707,6.282136,12.037368,1.142424
708,5.446274,12.616963,-0.256267
709,4.739744,13.974939,-1.633403
710,4.3278,15.876584,-2.327959
711,4.066743,16.298108,-3.259622
712,4.95769,15.869399,-1.214275
713,6.389912,15.019167,2.847678
714,6.641389,12.516372,3.951782
715,6.195916,9.599238,2.215393
716,5.292993,6.885681,-0.390388
717,3.250042,4.416416,-3.467988
718,0.311353,2.919529,-5.635481
719,-2.390229,2.840493,-8.023315
720,-4.054768,4.509822,-10.229128
721,-4.802014,7.482041,-8.195757
722,-5.192402,11.445798,-2.512375
723,-5.170847,15.210769,2.682422
724,-4.90979,17.004639,4.519402
725,-4.457131,15.023958,3.137476
726,-2.938689,11.479329,0.354463
727,-0.313748,8.729846,-1.983076
728,2.311194,7.431746,-2.737507
729,4.445156,7.793394,-1.688489
730,5.367239,8.887917,0.160466
731,4.998406,9.77647,1.346001
732,4.049978,9.901011,0.661025
733,2.845283,9.759705,-0.61073
734,1.710044,9.295071,-1.621428
735,0.364043,9.053174,-1.985471
736,0.364043,9.053174,-1.985471
737,0.364043,9.053174,-1.985471
738,-0.730481,9.19927,-1.796265
739,-0.730481,9.19927,-1.796265
740,-2.598596,10.042317,-0.730481
741,-2.325564,9.764495,-1.161584
742,-1.980681,9.601633,-1.563948
743,-1.441802,9.503438,-1.686094
744,-1.005908,9.398057,-1.765129
745,-0.58199,9.280701,-1.726809
746,0.040715,9.319021,-1.623823
747,0.62989,9.328601,-1.920806
748,1.214275,9.275911,-1.774709
749,1.80824,9.307046,-1.271755
750,2.241738,9.402847,-0.969983
751,2.371069,9.536968,-0.895737
752,2.107617,9.453142,-0.627495
753,1.444197,9.575288,-0.373623
754,0.759221,9.865085,-0.541274
