frame,acc x,acc y,acc z
547,-0.170046,10.051897,-0.692161
548,-0.265847,10.126143,-0.61073
549,-0.337698,10.114167,-0.512534
550,-0.364043,10.197993,-0.356858
551,-0.376018,10.248289,-0.328118
552,-0.344883,10.370435,-0.107776
553,-0.359253,10.327324,0.083826
554,-0.376018,10.267449,0.296982
555,-0.332908,10.190808,0.613125
556,-0.205972,10.174043,0.859812
557,-0.031135,10.3872,0.938848
558,0.076641,10.760823,0.910107
559,0.067061,11.098521,0.759221
560,0.165256,11.373948,0.694556
561,0.474214,11.476934,0.864602
562,0.780776,11.517649,1.101709
563,0.965193,11.658955,1.434617
564,1.013093,11.788286,1.88009
565,0.989143,11.896062,2.136357
566,0.910107,11.69009,2.059717
567,0.550854,12.102034,1.935176
568,0.323328,12.626543,1.887275
569,-0.395178,12.82054,2.48124
570,-0.486189,12.454102,3.04407
571,-0.883762,11.888877,3.374583
572,-1.152004,11.649375,3.276387
573,-1.480122,11.445798,2.670447
574,-1.774709,11.05062,2.088457
575,-1.80824,10.413545,1.072969
576,-1.80824,9.553733,0.129331
577,-1.377136,8.871152,-0.486189
578,-0.929268,8.552615,-0.282612
579,-0.471819,8.705896,0.613125
580,0.059875,9.144185,1.233435
581,0.696951,9.84832,1.25499
582,0.869392,10.164463,1.060994
583,0.766406,10.066267,0.866997
584,0.641865,9.901011,1.022673
585,0.407153,9.153765,1.324446
586,0.344883,8.907078,1.499282
587,0.05269,8.717871,1.645378
588,-0.328118,8.543035,1.89446
589,-0.728086,8.279583,2.119592
590,-1.056204,8.116721,2.107617
591,-1.386716,7.99218,2.222578
592,-1.688489,8.01134,2.40939
593,-1.88488,8.00655,2.560276
594,-1.942361,8.164622,3.022515
595,-1.920806,8.679551,3.216511
596,-1.997446,8.713081,2.739902
597,-1.927991,8.813672,2.620151
598,-1.733994,8.859177,2.941084
599,-1.528022,8.823252,3.410508
600,-1.367556,8.770562,3.752996
601,-1.046624,8.722661,3.937412
602,-0.907712,8.739426,4.459526
603,-0.926873,9.060359,4.445156
604,-0.831072,9.441167,4.543352
605,-0.490979,9.438772,4.085903
606,-0.265847,9.216035,4.152964
607,-0.225132,8.880732,4.267925
608,-0.443079,8.471184,3.968547
609,-0.754431,8.416099,4.30864
610,-0.981958,8.277188,4.150569
611,-1.300496,8.284373,4.114644
612,-1.456172,8.423284,4.493057
613,-1.403481,8.516689,4.701423
614,-1.403481,8.562195,4.502637
615,-1.532813,8.629255,4.28948
616,-1.537603,8.624465,4.215234
617,-1.456172,8.744216,4.282295
618,-0.929268,8.849597,4.512217
619,-0.349673,8.808882,4.457131
620,0.00958,8.492739,4.090693
621,0.162861,8.212522,3.911067
622,0.05269,8.064031,3.269202
623,-0.378413,7.793394,2.663262
624,-0.785566,7.786208,2.529141
625,-1.032253,7.98739,2.636917
626,-0.598755,8.174202,2.953059
627,0.076641,8.243657,3.405718
628,0.754431,8.222102,3.602109
629,1.161584,8.047266,3.501519
630,1.077759,7.819739,3.300337
631,0.716111,7.764653,3.242856
632,0.095801,8.133486,3.180586
633,-0.948428,8.871152,3.341052
634,-2.565066,10.545271,3.185376
635,-3.860771,12.111614,0.747246
636,-4.150569,13.551021,0.526904
637,-4.792434,16.695681,4.392466
638,-5.846243,19.124231,7.137158
639,-6.11688,19.619401,6.456973
