-2455.64354812336,56.6387200834898,384.458132266324
-2454.8069772246,56.0364075202472,384.289105676059
-2453.84583487503,55.3819506497287,384.11067136131
-2452.74934067963,54.6758140532166,383.926854957328
-2451.50558018358,53.919331006183,383.736824728692
-2450.11282437307,53.1077845951432,383.533143820594
-2448.55250708836,52.2394362105219,383.311014070424
-2447.23849402059,51.4487757143243,383.083412968653
-2445.74381200609,50.5792333212163,382.8530576215
-2444.05539994533,49.6349491867402,382.64335420626
-2442.13776540049,48.6076219436555,382.451011700606
-2439.93546339861,47.5003477886646,382.237550495803
-2437.41756605155,46.3133500363748,381.969595704403
-2434.47004200086,45.0614285276712,381.580319273767
-2431.05889676996,43.7724122120318,381.105250622667
-2427.15013588227,42.4741300389351,380.579919169878
-2422.70976486123,41.1944109578594,380.039854334176
-2417.70378923027,39.9610839182831,379.520585534333
-2411.94937772736,38.830697115659,378.706123814058
-2405.36455720505,37.6199007629197,377.626626719694
-2398.00158575996,36.5251800143767,376.333565250398
-2389.87373201117,35.4317774631175,374.759046254313
-2381.1866646232,34.5482983896424,373.289793132772
-2372.09028873024,33.6721883725214,371.91584505368
-2362.6430547275,32.5609193569453,370.55405715394
-2353.23746143553,31.6496952173585,370.072683559599
-2343.53259214736,30.4280370297556,369.831334641163
-2333.5468835535,29.209451336773,370.045677293295
-2323.26707308555,27.9156653699942,370.364026235879
-2312.87003916507,26.4874191904621,370.809971322552
-2302.38976322245,24.9474856010026,371.376409372687
-2291.86022668809,23.3186374044414,372.056237205655
-2281.3154109924,21.6236474036043,372.842351640826
-2269.80290621907,18.1745731152491,374.098270006266
-2260.10387544389,17.1963136719608,375.816770989646
-2250.02263675228,15.5394206456067,377.292454535214
-2239.92198060199,13.6625613487217,378.938379372328
-2229.87814401781,11.417742461487,380.846624187423
-2219.44886300227,8.81569487874945,383.034793158638
-2209.50022184084,6.99460031162047,385.31895473521
-2199.64796550391,5.24467950517818,387.609569653424
-2190.20372408594,4.8107332119986,390.213776870626
-2180.82755962606,2.96774083233636,392.38461098126
-2171.60116022658,1.58377422669209,394.632186716271
-2162.66692484411,0.217721787904443,396.872348592099
-2154.00776046174,-1.12581861806698,399.084695033345
-2145.60657406257,-2.44224912526258,401.248824464609
-2137.44627262969,-3.72697186772275,403.34433531049
-2129.50976314619,-4.97538897948788,405.35082599559
-2121.77995259516,-6.18290259459838,407.247894944508
-2114.23974795969,-7.34491484709465,409.015140581845
-2106.87205622288,-8.45682787101708,410.632161332201
-2099.65978436781,-9.51404380040606,412.078555620175
-2092.58583937758,-10.511964769302,413.333921870368
-2085.63312823528,-11.4459929117453,414.377858507381
-2078.78455792401,-12.3115303617763,415.189963955812
-2072.02303542684,-13.1039792534355,415.749836640264
-2065.33146772688,-13.8187417207633,416.037074985335
-2058.84950874478,-14.7667262610654,416.253172919969
-2052.45744279428,-15.7456927653431,416.256593961649
-2046.08240658779,-16.7931431346188,416.126863253322
-2039.76335963036,-17.8570350668042,415.761052738879
-2033.5075750632,-19.0560306511542,415.355629816243
-2027.08740764794,-19.9499744114747,414.660107322824
-2020.49039655521,-20.6195603934769,413.803785883877
-2013.70408095565,-21.1454826428722,412.915966124656
-2006.71600001988,-21.608435205372,412.125948670416
-1999.51369291855,-22.0891121266875,411.563034146411
-1992.09189141565,-22.516231040282,411.207146584353
-1984.40106337019,-23.174483005422,410.631603967933
-1976.48461307924,-23.7692752003722,410.007768145111
-1968.53820665024,-24.3353694960402,409.269760570245
-1960.46960130518,-24.7730696908404,409.249838281549
-1951.54702090932,-24.4347408209654,409.758435385869
-1942.02100493526,-23.2444411837074,410.266313205055
-1932.23591542797,-21.5878826640891,410.837859452153
-1922.13920099224,-19.8986216951678,411.194104988043
-1912.18034588767,-18.1891511301676,411.413051041882
-1903.36045884664,-17.2532036491193,411.089039122878
-1895.5585764379,-16.9284918534138,410.333355039889
-1888.65373523018,-17.0527283444426,409.257284601776
-1882.52497179223,-17.4636257235967,407.972113617399
-1877.05132269278,-17.9988965922673,406.589127895618
-1872.11182450058,-18.4962535518457,405.219613245295
-1867.58551378435,-18.793409203723,403.974855475288
-1863.35142711285,-18.7280761492904,402.966140394458
-1858.66030238898,-18.6352486799831,402.199335549986
-1854.39546122561,-18.3816011303541,401.418995945079
-1850.5189314224,-17.9892910449254,400.632146722171
-1846.99274077898,-17.480475968219,399.845813023699
-1843.77891709498,-16.8773134447569,399.067019992098
-1840.83948817005,-16.201961019061,398.302792769803
-1838.13648180382,-15.4765762356532,397.56015649925
-1835.63192579593,-14.7233166390556,396.846136322873
-1833.28784794603,-13.96433977379,396.167757383108
-1831.06627605374,-13.2218031843785,395.532044822391
-1828.92923791871,-12.517864415343,394.946023783156
-1826.83876134057,-11.8746810112054,394.41671940784
-1824.75687411897,-11.3144105164877,393.951156838876
-1822.64560405353,-10.8592104757119,393.556361218701
-1820.46697894391,-10.5312384334,393.239357689751
-1819.86038629369,-10.1761809390238,392.798703629244
-1816.86190853575,-10.103261820895,392.476329750948
-1814.58519468327,-10.0192386554043,392.059283049239
-1812.43405589986,-9.94214032649333,391.657545127423
-1810.04145239422,-9.66222879733039,391.246087061789
-1807.30636056166,-9.5117440587803,390.518763300675
-1804.43181952907,-9.02654747706927,390.040219056675
-1801.82737669818,-8.88146107083995,389.608318748239
-1798.97032701249,-8.67525162359981,389.157432986801
-1795.91156250441,-8.44634726573448,388.823241303511
-1792.61841400213,-8.19440124172644,388.426051163549
-1789.14918428623,-8.00197927801052,388.197884634893
-1785.56487148518,-7.78269933535045,387.894546549547
-1781.88762439049,-7.59167334538174,387.644586721994
-1778.15650354826,-7.40667923130311,387.344752702161
-1774.33484358651,-7.14255185097326,387.04888783813
-1770.58113402374,-6.97681948162332,386.933596109554
-1766.64378991871,-6.59945711489107,386.771698555067
-1762.56268728579,-6.33904032497243,386.789267538686
-1758.13647635299,-6.00552983410715,386.759553761558
-1753.21728259183,-5.58209587032257,386.680731074427
-1747.82317277323,-5.13729269027374,386.498712514105
-1741.83225533272,-4.62984927885857,386.180096123353
-1735.10835548143,-3.98054929291827,385.703844222206
-1727.60443404659,-3.17770614117943,385.019254696589
-1719.30546973537,-2.33287353246298,384.133239653653
-1710.17110781751,-1.2988046338665,383.091655501495
-1700.29067786597,-0.0756378761539722,381.881464623083
-1689.77761596782,1.11770279755405,380.686199934664
-1678.64487601681,2.32262071584563,379.534963925029
-1666.96006995454,3.45907966806416,378.578148477003
-1654.33902841953,4.64932812115554,377.496518722932
-1641.19053319745,6.00027114985069,376.581471138076
-1626.98879279971,7.55350286285322,375.442934256388
-1611.61415082833,9.38530578814689,374.072779636255
-1594.92043356031,11.2833258747719,372.22226870148
-1576.9565094364,13.3967501049131,370.022251522085
-1557.93787366986,15.4531868397272,367.440279119118
-1538.17052294344,17.4564223655663,364.774225943193
-1517.90556731579,19.4199078888824,362.278706391455
-1497.24603700028,21.1895253176742,360.242946449621
-1476.43875399528,22.4050947914227,359.008885635687
-1455.39259350624,23.6345928210694,358.661555917209
-1434.44102684092,24.1402998385917,359.096010676535
-1416.2725547634,22.7890328204965,360.818905403298
-1396.31809528387,22.2401429798098,362.49778984013
-1375.02357636124,22.3278915578854,364.220284572157
-1352.83492595443,22.886539796077,366.074010184504
-1330.19807202237,23.7503489357386,368.146587262295
-1307.55894252397,24.7535802182238,370.525636390656
-1285.36346541815,25.7304948848865,373.298778154713
-1264.05756866382,26.5153541770805,376.55363313959
-1244.08718021991,26.9424193361596,380.377821930412
-1223.75287558422,27.1818748798177,384.365072519221
-1203.90604150398,27.2344435730414,388.654040774105
-1184.53809280093,27.4253356638219,393.007108283958
-1166.02725680231,27.7738822422247,397.521773242264
-1147.32113248022,27.7819092453671,401.940380458635
-1129.61816988355,27.9448438549449,406.432472857275
-1112.55654279231,28.1378783907087,410.768522170383
-1096.1877109458,28.475523762929,414.851983168322
-1080.4972105817,28.7730528438755,418.642509477953
-1065.27560388003,28.9979022384835,421.595368480831
-1051.0266169717,29.2993973935998,424.628040295765
-1037.60137928772,29.4179818201813,427.381964045563
-1024.94033438256,29.5150675741389,429.488675609905
-1014.22573641751,30.0730872129513,431.330515455059
