frame,acc x,acc y,acc z
884,-0.603545,10.202783,-0.493374
885,-0.579595,10.183623,-0.495769
886,-0.579595,10.130933,-0.543669
887,-0.514929,10.193203,-0.378413
888,-0.476609,10.245894,-0.249082
889,-0.404758,10.265054,-0.112566
890,-0.344883,10.248289,0.112566
891,-0.337698,10.174043,0.217947
892,-0.304167,10.150093,0.337698
893,-0.251477,10.106982,0.498164
894,-0.208367,10.066267,0.689766
895,-0.04311,10.008787,0.922083
896,-0.00479,10.001602,1.005908
897,0.114961,9.987231,1.180745
898,0.129331,9.994417,1.219065
899,0.146096,10.123748,1.262175
900,0.076641,10.36325,1.401086
901,0.016765,10.609937,1.417852
902,-0.050295,10.777588,1.525627
903,-0.220342,10.870994,1.619033
904,-0.337698,10.98356,1.614243
905,-0.313748,11.141631,1.726809
906,-0.170046,11.64698,1.959126
907,0.016765,12.104429,2.110012
908,0.148491,12.451707,2.359094
909,0.170046,12.573853,2.327959
910,0.050295,12.358301,2.232158
911,-0.179626,11.874507,2.112407
912,-0.603545,11.373948,2.184258
913,-1.070574,10.830278,2.248923
914,-1.719624,10.336904,1.916016
915,-2.332749,9.77647,1.374741
916,-2.792593,9.342971,0.866997
917,-2.826123,9.029224,0.440684
918,-2.572251,8.854387,0.285007
919,-2.090852,8.6077,0.301772
920,-1.434617,8.55501,0.479004
921,-0.972378,8.703501,0.780776
922,-0.57241,8.899893,1.049019
923,-0.395178,9.158555,1.343606
924,-0.296982,9.359736,1.741179
925,-0.399968,9.477092,2.095642
926,-0.62989,9.354946,2.521956
927,-1.010698,9.16574,2.806963
928,-1.437012,8.897498,3.149451
929,-1.901646,8.784932,3.386558
930,-2.296824,8.610095,3.542234
931,-2.569856,8.655601,3.616479
932,-2.706372,8.701106,3.705095
933,-2.696792,8.715476,3.72665
934,-2.591411,8.693921,4.026028
935,-2.416575,8.717871,4.174519
936,-2.090852,8.713081,4.2799
937,-1.602268,8.710686,4.411626
938,-1.247805,8.566985,4.253555
939,-0.929268,8.454419,4.119434
940,-0.716111,8.447234,3.870352
941,-0.507744,8.576565,3.70749
942,-0.256267,8.861572,3.592529
943,-0.050295,9.153765,3.484753
944,-0.040715,9.304651,3.499124
945,-0.0479,9.534573,3.681145
946,-0.141306,9.841135,3.822451
947,-0.249082,10.190808,3.781736
948,-0.483794,10.545271,3.963757
949,-0.646655,10.633887,4.157754
950,-0.881367,10.126143,4.102668
951,-1.293311,9.565708,4.049978
952,-1.79866,9.043594,3.278782
953,-2.162703,8.55022,2.162703
954,-2.093247,8.698711,2.160308
955,-1.89925,9.086704,2.905159
956,-1.681304,9.364526,3.429668
957,-1.698069,9.278306,3.03449
958,-1.971101,9.323811,2.730322
959,-2.931504,9.508228,2.512375
960,-3.932622,9.481882,1.396296
961,-4.222419,9.23759,0.062271
962,-3.240461,9.19448,-0.174836
963,-1.611848,9.244775,0.397573
964,-0.280217,9.417217,0.65863
965,0.728086,9.836345,0.378413
966,1.563948,10.403965,-0.074246
967,2.371069,10.674602,-0.536484
968,2.943479,10.681787,-0.890947
969,3.269202,10.380015,-1.147214
970,3.211721,10.205178,-1.223855
971,2.960244,10.274634,-1.22625
972,2.589016,10.533296,-0.962798
973,2.172283,10.835068,-0.62031
974,1.429827,11.04583,-0.347278
975,0.821492,10.959609,-0.114961
976,0.368833,10.954819,0.184417
977,0.105381,10.700947,0.313748
978,-0.112566,10.47821,0.270637
979,-0.347278,10.303374,0.208367
980,-0.402363,10.250684,0.146096
981,-0.419128,10.243499,0.098196
982,-0.450264,10.109377,0.074246
983,-0.390388,9.84832,-0.112566
984,-0.280217,9.637559,-0.500559
985,-0.040715,9.534573,-0.979563
986,0.172441,9.548943,-1.343606
987,0.423918,9.778865,-1.657354
988,0.716111,10.118958,-1.638193
989,0.955613,10.286609,-1.437012
990,1.065784,10.257869,-1.341211
991,0.821492,10.207573,-1.247805
992,0.308958,10.238708,-1.039438
993,-0.186812,10.111772,-0.512534
994,-0.821492,10.226733,-0.285007
995,-1.077759,10.408755,0.287402
996,-1.156794,10.705737,0.347278
997,-0.950823,10.923684,0.395178
998,-0.534089,10.882969,0.222737
999,-0.258662,10.99793,0.067061
1000,0.100591,11.024275,0.467029
1001,0.490979,11.127261,0.838257
1002,0.675396,11.247012,0.852627
1003,0.857417,11.220667,1.2023
1004,0.866997,11.134446,1.434617
1005,0.737666,11.072175,1.592688
1006,0.787961,11.479329,1.774709
1007,1.27894,12.655283,1.614243
1008,1.997446,14.087505,1.338816
1009,2.007026,14.540164,0.831072
