frame,acc x,acc y,acc z
489,0.376018,10.054292,-0.011975
490,0.376018,10.054292,-0.011975
491,0.289797,10.087822,0.126936
492,0.289797,10.087822,0.126936
493,0.275427,10.085427,0.174836
494,0.280217,10.099797,0.251477
495,0.275427,10.104587,0.426313
496,0.275427,10.104587,0.426313
497,0.364043,10.126143,0.519719
498,0.433499,10.193203,0.60115
499,0.426313,10.207573,0.780776
500,0.464634,10.212363,1.010698
501,0.471819,10.176438,1.163979
502,0.517324,10.176438,1.429827
503,0.59157,10.188413,1.530417
504,0.589175,10.150093,1.642983
505,0.60115,10.241104,1.79387
506,0.55804,10.36804,1.83698
507,0.502954,10.45905,1.959126
508,0.435894,10.607542,1.978286
509,0.462239,10.885364,1.995051
510,0.380808,11.285332,1.942361
511,0.282612,11.716436,1.820215
512,0.150886,11.972703,1.791475
513,0.126936,12.21939,1.753154
514,0.153281,12.28166,1.975891
515,0.208367,12.279265,2.41897
516,0.172441,12.152329,2.538721
517,-0.021555,11.893667,2.258503
518,-0.383203,11.481724,1.966311
519,-0.814307,11.024275,1.547183
520,-1.180745,10.741663,1.147214
521,-1.26457,10.530901,0.850232
522,-1.137634,10.255474,0.744851
523,-0.874182,9.963281,0.744851
524,-0.677791,9.455537,0.701741
525,-0.443079,8.966953,0.675396
526,-0.131726,8.710686,0.795146
527,0.079036,8.516689,1.008303
528,0.196392,8.55501,1.312471
529,0.160466,8.643625,1.83219
530,-0.00958,8.832832,2.294429
531,-0.344883,8.928633,2.775828
532,-0.754431,8.840017,2.972219
533,-1.214275,8.751401,3.321892
534,-1.607058,8.643625,3.623665
535,-1.927991,8.485554,3.894302
536,-2.112407,8.358618,4.035608
537,-2.248923,8.380173,4.224814
538,-2.327959,8.449629,4.31343
539,-2.210603,8.650811,4.380491
540,-2.129172,8.705896,4.399651
541,-1.935176,8.701106,4.433181
542,-1.935176,8.701106,4.433181
543,-1.935176,8.701106,4.433181
544,-1.772314,8.502319,4.509822
545,-1.772314,8.502319,4.509822
546,-1.348396,7.97302,4.790039
547,-1.135239,7.984995,4.689448
548,-0.986748,8.178992,4.430786
549,-0.871787,8.473579,4.030818
550,-0.680186,8.758586,3.836821
551,-0.404758,9.024434,3.776946
552,-0.076641,9.2328,3.848796
553,0.162861,9.311836,4.011658
554,0.440684,9.086704,4.126619
555,0.502954,8.677156,4.169729
556,0.395178,8.212522,4.100273
557,0.107776,7.826924,3.791316
558,-0.435894,7.678433,3.64522
