acc x,acc y,acc z
-1.838211,8.555527,0.295334
-1.711609,8.635208,0.141876
-1.666275,8.616348,0.279266
-1.54657,8.545151,0.365509
-1.356949,8.341537,-0.144226
-1.591156,8.210953,-0.326614
-1.971726,8.191696,-0.516708
-2.303116,8.469849,-0.644913
-2.594208,8.844116,-0.908295
-2.976303,9.297104,-0.743088
-3.292755,9.538193,-0.711487
-3.389496,9.830749,-0.971802
-3.398499,10.13121,-0.880371
-3.486649,10.282974,-0.551056
-3.464661,10.259598,-0.076721
-3.060318,10.063614,0.272766
-2.577377,9.802597,0.278458
-1.929718,9.682983,0.255905
-1.273071,9.562485,0.011444
-0.646927,9.373016,-0.419785
-0.072235,9.295273,-0.687393
0.342911,9.26503,-1.048294
0.8358,9.100082,-1.769699
0.960663,8.860062,-2.399216
0.289871,8.518387,-2.514084
-0.021225,8.869431,-2.373734
-0.627243,9.447952,-1.765243
-1.123733,9.869904,-1.607513
-1.332443,10.085022,-1.587509
-1.052902,10.132462,-1.338257
-0.496582,10.001968,-1.187286
-0.104187,9.796707,-1.271744
0.032547,9.630814,-1.422302
0.127029,9.427155,-1.463379
0.051926,9.214935,-1.357025
-0.134933,9.125259,-1.08078
-0.362305,9.251938,-0.82547
-0.52037,9.417084,-0.771316
-0.534744,9.528336,-0.836304
-0.396362,9.558945,-0.834732
-0.130722,9.431244,-0.822067
0.118805,9.1828,-1.053955
0.420151,9.024979,-1.503693
0.557999,9.01741,-1.979782
0.422455,9.156601,-2.213471
0.183258,9.291809,-2.001297
-0.158051,9.339523,-1.620453
-0.437805,9.289917,-1.151474
-0.554688,9.1521,-0.737366
-0.850861,9.176392,-0.435608
-1.111328,9.284653,-0.281509
-1.255798,9.373749,-0.384094
-1.253433,9.469788,-0.612946
-1.180756,9.53392,-0.870575
-0.91832,9.625092,-1.05838
-0.588654,9.664368,-1.13652
-0.222305,9.601837,-1.256882
0.062576,9.574219,-1.598923
0.146286,9.569427,-1.838516
0.067001,9.599609,-1.834701
0.022324,9.751328,-1.808426
-0.233566,9.981583,-1.544525
-0.42453,10.140747,-1.290878
-0.464218,10.33754,-1.056961
-0.274429,10.385834,-1.055878
-0.164429,10.379425,-1.045212
-0.156647,10.501984,-0.916779
-0.355926,10.723465,-0.800049
-0.70285,10.750244,-0.509552
-0.666245,10.888916,-0.094711
-0.211975,10.989883,-0.375214
0.177139,10.771759,-0.706528
0.51384,10.558075,-0.738831
0.680298,10.609665,-0.598022
0.701309,10.984375,-0.666946
0.661102,11.759216,-0.872101
0.304153,12.65065,-1.066925
-0.191849,13.11673,-1.354004
-0.560806,12.985321,-1.749359
-0.871674,12.92775,-2.005905
-1.392609,13.132645,-2.096161
-2.074264,12.961014,-1.828537
-2.633011,12.076675,-1.544388
-3.028351,10.826859,-1.625641
-3.084,9.807602,-1.710999
-3.230698,9.068222,-1.974381
-3.715454,8.610428,-2.418716
-4.42392,8.241608,-2.702805
-5.179413,7.917099,-2.890579
-4.814774,8.110626,-1.990814
-2.966522,8.946106,-1.259186
-0.948166,10.126938,-1.472549
0.698868,11.260559,-1.426361
1.604675,12.032349,-1.499634
1.288834,11.816132,-1.97612
0.496521,10.691971,-2.929031
-0.312042,9.547638,-3.276245
-0.244186,9.173294,-1.470383
0.875015,9.030365,0.129059
1.005936,8.471756,-0.485535
0.014801,8.435913,-1.036606
-1.074463,9.206665,-0.927902
-1.658142,9.958221,-0.471298
-1.8004,9.972794,-0.190567
-1.991302,9.268051,0.154282
-2.192917,8.316177,0.83194
-2.280945,7.443939,1.503586
-2.163315,6.656403,2.198624
-1.856247,6.008881,2.732086
-1.752182,5.489044,3.000809
-1.990677,5.027725,3.07663
-2.384888,4.635941,2.953583
-2.713333,4.286667,2.73172
-3.044739,3.920013,2.542801
-3.293869,3.666229,2.399582
-3.259171,3.621903,2.411224
-2.839966,3.792862,2.555252
-2.161377,4.306732,2.693787
-1.616608,5.166122,2.882492
-1.303894,6.213348,3.176971
-1.298126,7.163467,3.399124
-1.649963,8.206741,3.932602
-1.651398,10.203354,5.518311
-0.847763,13.37265,8.276001
0.590652,16.532822,9.982315
2.436646,18.725952,7.940063
2.932282,19.299057,3.610413
1.517273,16.46698,0.751419
-0.481522,11.571136,0.320145
-2.857208,7.471466,1.883133
-5.827774,5.45401,4.424362
-7.453659,6.091415,6.223496
-7.768158,8.95784,4.897293
-7.861298,11.625855,2.295288
-6.531937,12.519455,1.593048
-4.112427,9.948303,2.375229
-1.018814,6.653854,4.359238
2.342606,4.801575,5.097763
3.6436,4.71347,4.056473
3.079681,6.130173,2.48201
1.779312,9.065475,-0.550613
0.510529,12.291107,-3.243424
-0.410309,13.39769,-3.13681
-0.161682,12.017838,-1.984436
1.286179,9.820114,-1.267761
2.232285,7.842728,-0.662613
2.488144,6.452896,-0.137405
2.581222,6.197403,-0.350845
2.369278,6.889542,-0.837982
0.560486,8.000229,-1.196152
-1.426025,9.004456,-1.148865
-3.122604,9.743484,-0.604614
-3.588379,10.139374,0.079956
-2.853104,10.066452,0.358154
-1.401688,9.647659,0.006424
0.359924,8.876846,-0.788727
1.631455,8.150803,-1.204346
1.944992,7.587036,-1.294678
1.728577,7.394318,-1.307434
1.434265,7.631683,-1.413132
1.167175,8.220764,-1.562958
0.907227,8.900192,-1.55896
-0.278992,9.496963,-1.264847
-0.251541,9.528641,-1.545563
-0.325928,9.395523,-1.183487
-1.292999,9.154678,-1.009018
-1.667023,9.000763,-0.675095
-2.225525,8.871567,-0.131531
-2.801727,8.774582,0.139374
-3.07251,8.924866,0.098587
-3.212204,9.147354,-0.05574
-3.029343,9.269867,-0.545181
-2.520798,9.251907,-0.758499
-1.412079,8.881119,-0.740189
-0.051331,8.635529,-0.885712
0.438065,8.727539,-1.362961
0.545776,9.176697,-1.388275
1.470718,9.713379,-0.693771
2.388672,9.925262,-0.837875
2.253555,10.269806,-1.44928
1.147186,10.716415,-1.523163
0.069214,10.976364,-0.930283
-0.349319,11.302811,-0.035095
-0.089981,11.626297,0.490631
0.69458,11.658432,0.714005
2.795548,12.516006,0.779022
3.584701,13.716415,0.40564
2.333862,14.462753,0.463242
0.670578,14.984421,-0.50383
-0.744766,15.893494,-1.106461
-1.89885,16.103119,-1.661621
-2.033859,14.838318,-2.027084
-2.004028,13.984283,-1.706253
-2.707352,12.880157,-2.21991
-3.714005,11.870392,-2.214249
-4.343277,11.28125,-2.166016
-5.755035,9.995621,-3.509857
-7.025131,9.29773,-4.102386
-6.363571,10.138901,-3.963516
-4.258591,11.386246,-3.988983
-2.164856,12.955399,-2.570892
0.525391,13.624985,-2.597687
1.698303,13.862793,-0.528549
2.29361,12.909393,0.583923
2.106857,11.005844,0.041046
1.430893,9.116135,-1.442429
0.473251,7.686523,-2.794907
1.551956,6.255325,-7.285736
-0.0905,6.40419,-3.112244
-7.056763,3.641296,-5.679474
-6.033585,5.908768,3.418839
1.572586,8.413467,3.808014
3.889969,7.970673,1.676483
2.256653,5.966873,0.615372
-0.529449,4.685501,0.68782
-2.068207,3.790833,0.767929
-2.236649,3.111267,0.596283
-1.871796,2.771118,0.525345
-1.628388,2.85672,0.62883
-1.811874,3.249695,1.212463
-2.248734,3.571518,1.932526
-2.792435,3.699524,2.516861
-3.220169,3.577118,3.130386
-3.501099,3.447403,3.692062
-3.682251,3.6465,3.957703
-3.928162,4.49086,3.746399
-4.346878,6.206924,2.898972
-4.087311,9.660339,3.63443
-1.615051,14.861511,9.909836
2.212631,19.309692,15.596176
5.124222,19.309692,12.298279
3.742828,19.286652,4.619827
0.465607,17.504486,-0.285431
-0.715836,10.375519,-1.695007
-0.946442,5.732483,-0.821091
-2.686005,2.646072,2.025543
-5.017242,0.749344,5.076492
-6.299484,0.547104,5.548065
-6.85701,3.419647,6.385345
-6.40892,8.557312,7.082703
-5.34404,12.288513,6.498703
-2.722733,14.272446,4.474426
1.158813,15.504669,2.383224
3.095825,15.884216,2.296127
2.459747,13.250153,1.966888
0.062302,8.489655,-0.733948
-1.452164,5.807434,-3.246445
-1.200867,5.688156,-3.304535
1.122925,6.880127,-2.169266
3.918991,7.59671,-2.077087
4.4702,7.870209,-3.929794
3.214981,8.455231,-4.741959
2.445877,9.494843,-2.899338
1.983093,10.470459,-0.998749
0.299026,11.175613,0.186111
-0.838425,11.230347,0.916428
-1.423264,10.727753,1.320908
-2.431198,9.61348,1.610672
-2.46904,8.169128,0.964752
-1.571625,7.010895,-0.416885
-0.381195,6.429703,-1.669647
0.135422,6.483078,-2.119308
0.092712,6.947144,-2.255539
0.161468,7.709534,-2.471191
0.396774,8.570572,-2.388412
0.654282,9.162598,-1.953476
0.391937,9.228226,-1.340362
0.743073,8.662292,-1.128494
1.223923,8.164825,-0.685364
0.533051,8.19899,-0.353439
-0.087784,8.577621,-0.905502
-0.859146,9.086395,-1.406601
-1.762207,9.240311,-1.541489
-2.38356,9.106262,-1.069412
-2.55603,9.092346,-0.172302
-2.333817,9.102707,0.371185
-2.211029,8.93631,0.23735
-2.02272,8.952805,-0.091782
-1.894058,9.320923,-0.173843
-1.698593,9.550659,-0.128983
-1.174087,9.529098,-0.36853
-0.188568,9.605698,-0.728699
1.425873,10.00734,-0.902573
2.809586,10.626099,-1.218628
2.69664,11.045319,-1.456787
1.425095,11.013153,-0.899262
0.144241,10.821503,0.437088
-0.604141,10.811279,1.629639
-0.64711,10.858871,1.999283
0.693817,11.312027,1.675583
2.636932,13.175964,1.164062
2.896133,15.179581,0.070282
1.253799,16.004791,-0.718109
-0.279068,16.088562,-0.158722
-1.059006,15.661942,0.242645
-2.159134,14.945877,-0.899994
-4.040344,14.737106,-2.854248
-5.273377,14.604584,-3.90622
-5.906982,13.37085,-4.755707
-6.753967,11.118347,-5.821411
-7.219528,9.693268,-6.005997
-5.943359,10.02739,-4.838013
-2.91507,11.931061,-3.530319
0.362885,14.321869,-2.677322
2.128082,16.453476,-0.271042
2.828995,16.030472,0.440445
1.948654,13.66478,0.554703
0.344666,10.773056,0.278214
-0.583435,8.379852,-1.071289
-1.020721,7.029373,-2.238632
-1.34169,6.516068,-2.850098
-1.210938,6.43335,-3.097549
-0.718689,6.275238,-3.362595
-0.319992,5.980682,-3.064758
-0.642319,2.290497,-1.936233
-2.703095,3.999542,0.439499
-1.940231,5.275269,0.426483
-0.408646,4.586121,-0.05162
-0.63179,4.169296,0.730972
-1.297257,4.001282,1.445541
-1.851822,3.962875,1.31839
-2.255753,3.895523,0.999298
-2.413742,4.016769,0.534912
-2.738358,4.093231,0.354675
-3.413879,4.163696,0.899384
-3.816605,4.227036,1.347382
-3.790222,4.336914,1.596176
-3.701996,4.411255,1.621307
-3.670288,4.831253,1.621155
-3.591995,5.503464,1.953415
-3.485352,6.84053,3.381439
-2.711609,9.054596,6.67366
-0.238739,12.306488,11.90921
2.31427,15.95752,14.605652
4.985901,18.766266,12.19455
7.037506,19.309692,6.226334
7.177872,19.309692,-0.187073
4.597183,16.410995,-2.855087
1.412369,11.593002,-2.43251
-1.038086,7.678772,-0.413116
-3.939285,4.415649,3.537415
-6.318649,2.216293,6.54332
-8.411057,1.921295,7.962707
-9.163727,4.552551,10.253204
-8.567078,7.516205,9.363327
-6.913544,9.782379,5.93222
-3.15213,11.440521,1.496475
1.481461,14.100266,-0.863434
3.738815,16.183517,-1.06015
2.693802,13.904999,-2.344055
0.297714,8.916733,-3.806274
-1.158707,5.110718,-4.378708
-0.97612,4.337173,-4.311844
1.760925,6.30574,-3.198425
4.289917,8.068909,-3.558807
5.202316,9.21785,-3.659576
6.31424,11.079147,-1.565643
0.46135,11.21254,-3.092728
-2.439331,11.578506,-2.365631
-1.885696,11.511887,-0.500824
-1.525009,10.822525,0.025482
-1.659088,10.120758,0.304001
-1.484314,9.125946,0.068649
-0.467407,8.138229,-0.429306
0.814117,7.298981,-1.35257
0.740463,6.781952,-1.777084
-0.053299,6.823547,-1.89888
-0.489197,7.685593,-1.832642
0.064087,8.924469,-1.726593
0.499466,9.788315,-1.530777
0.502899,9.967941,-1.048416
0.358643,9.388382,-0.644867
0.901672,8.651093,-0.214386
1.071808,8.425766,0.161407
0.292847,8.623657,0.103775
-0.603226,8.915344,-0.4375
-1.311951,9.029663,-0.872589
-1.896072,9.076691,-0.741547
-1.732391,9.214539,-0.355133
-1.318848,9.520309,0.255737
-0.899368,9.692291,0.758026
-0.881378,9.370804,0.844849
-1.050354,8.636871,0.490356
-0.245193,8.268051,0.25975
0.687668,8.332214,-0.19426
0.625519,8.895233,-0.820847
0.697739,9.446625,-0.622177
1.458649,9.726776,0.224564
1.989761,10.217148,0.032745
1.554794,10.558777,-0.673019
0.43576,10.845703,-0.368057
-0.593491,10.893692,0.453995
-1.04657,10.780212,1.3181
-0.605896,10.51123,1.921082
1.307587,10.722641,2.256928
2.773758,12.235184,2.310562
2.109787,14.778213,1.781021
0.434326,15.679855,0.020248
-0.799805,15.358871,-1.244232
-1.826614,15.395782,-2.247375
-2.932297,15.74942,-2.785965
-3.77533,14.537109,-3.184875
-3.997284,12.676758,-2.857605
-3.850861,11.485931,-2.954224
-3.654678,10.547089,-3.941483
-3.116516,10.491211,-3.887802
-2.305527,11.622131,-3.128296
-1.326782,13.158279,-2.639175
-0.077454,14.51561,-1.8013
1.272598,14.866501,-0.862457
2.022934,13.675964,-1.058685
1.154923,12.32254,-0.204498
0.011963,10.478714,-0.46698
-0.763733,8.973938,-1.326431
-1.241791,7.98732,-1.96611
-1.023087,7.830399,-2.420776
-0.362442,8.071381,-2.214462
-0.987991,6.670929,-3.79277
-1.722229,5.33168,-9.643463
-5.340881,7.253952,5.609467
-0.921478,8.874893,4.294113
1.656662,7.299637,-0.888077
1.161636,6.031479,-1.73851
-1.076431,5.387924,-0.233505
-2.210938,5.027008,0.800705
-2.269257,4.697617,1.024078
-2.119782,4.484222,0.62738
-2.222839,4.548889,0.117462
-2.472427,4.897278,0.155273
-2.80304,5.2547,0.445267
-3.206634,5.585785,0.720642
-3.549591,5.886154,0.805206
-3.811707,6.470459,0.750488
-3.843292,7.461304,1.287186
-3.084152,8.329514,2.34021
-1.802246,8.80722,3.24089
-0.668121,9.051102,4.317795
-0.222794,8.968277,4.953018
-0.525024,8.835159,5.324356
-0.827835,8.771744,6.044098
-1.048233,8.924072,6.323608
-0.89563,9.66095,6.456665
0.098663,11.387527,7.363922
1.846649,13.902878,7.564728
3.728134,16.407501,4.927933
4.052017,16.63411,0.315628
2.479233,13.656586,-1.385803
0.634689,9.174881,0.942352
-1.0905,4.712433,4.492447
-3.486877,1.119675,7.26506
-5.92279,-1.304977,8.704147
-7.161957,-1.135086,7.901535
-6.88176,2.350678,6.825165
-5.165008,7.982834,5.664688
-2.988525,13.861832,1.272415
-0.243698,17.854736,-3.978531
3.315872,19.309692,-5.971146
4.365265,19.309692,-8.045349
1.540024,18.4915,-9.036407
-0.331741,13.109467,-5.016724
0.486679,4.988663,-0.16275
1.864532,0.113693,2.728805
1.399048,-2.759659,3.134796
-0.100296,-3.062714,0.365692
-0.174805,-0.421219,-0.699097
1.126327,3.411591,-0.431015
3.246689,7.465149,-3.523972
4.326584,12.399887,-7.364792
3.984375,17.339493,-8.891602
1.376419,19.309692,-8.570557
-2.22789,17.80185,-5.868652
-3.886139,14.276733,-1.046158
-3.086456,10.440216,2.730133
-2.05127,7.754196,3.261826
-1.437042,6.041245,1.438858
-0.982208,5.59314,-0.802612
-0.660111,6.142853,-2.134766
-0.973206,7.172913,-2.962616
-1.543701,8.334198,-3.141144
-1.417618,9.503952,-2.694076
-0.719284,10.577026,-2.068192
0.092682,11.169296,-1.492569
0.524719,11.143356,-1.065888
0.524414,10.629791,-0.714844
0.471176,10.011703,-0.35199
0.41745,9.576172,-0.310013
0.186737,9.2612,-0.68541
-0.222656,9.137985,-0.966034
-0.582062,9.334091,-0.654541
-0.652573,9.666565,-0.001373
-0.562561,9.920364,0.063522
-0.31691,10.16272,-0.115723
0.040405,10.277451,-0.42894
0.3246,10.175598,-0.621674
0.428177,9.96109,-0.879532
0.319641,9.596603,-1.0466
0.152008,9.12532,-1.114563
-0.035461,8.815201,-1.128189
-0.166946,8.782425,-0.806625
-0.310272,8.785278,-0.373505
-0.397842,8.66716,-0.284805
-0.231857,8.661881,-0.410675
0.187683,8.907181,-0.552444
0.416855,9.065323,-1.109421
0.494324,9.145203,-1.846069
0.472809,9.266724,-1.862152
0.111252,9.190994,-1.455322
-0.318207,8.690735,-1.318344
-0.669464,8.161163,-1.420593
-0.960541,8.187729,-1.474716
-1.047516,8.535233,-1.59993
-1.042954,9.074188,-1.879532
-0.896149,9.447556,-2.336304
-0.591538,9.660034,-2.557907
-0.326874,9.554779,-2.323166
-0.146118,9.31308,-2.020798
0.00827,9.038635,-1.843109
-0.019501,9.02832,-1.615051
-0.078735,9.341507,-1.39331
0.10675,9.687836,-1.334869
0.389481,10.204605,-1.470337
0.550827,10.644394,-1.788879
0.366196,10.750488,-2.05368
0.117554,10.839127,-2.093079
-0.302582,10.883377,-2.183502
-0.776657,10.649002,-1.907257
-1.080841,10.094299,-1.578033
-1.044281,9.471527,-1.437469
-0.834747,9.168488,-1.371994
-0.617523,9.136826,-1.329086
-0.617966,9.161362,-1.153381
-0.670792,9.220963,-0.886871
-0.767578,9.409851,-0.780182
-0.7108,9.726334,-0.812683
-0.517639,10.21138,-0.767288
-0.449905,10.464752,-0.822174
-0.41951,10.406586,-0.83168
-0.390686,10.051193,-0.916717
