acc x,acc y,acc z
-0.8000641,9.696625,-1.0808868
-0.7817383,9.715454,-0.9990845
-0.80558777,9.686157,-0.9743805
-0.8577118,9.652313,-0.9516144
-0.8811188,9.64624,-0.9614563
-0.9187622,9.652237,-0.87327576
-0.9426575,9.67836,-0.7323761
-0.98117065,9.692276,-0.69854736
-0.9450836,9.740524,-0.65592957
-0.95758057,9.827576,-0.5395355
-0.9767914,9.9383545,-0.5079346
-0.99157715,10.013809,-0.4841919
-0.9685669,10.1054535,-0.31951904
-0.93992615,10.239075,-0.2328186
-0.9513855,10.254898,-0.116104126
-0.97927856,10.268845,-0.059020996
-0.9808502,10.25383,-0.032440186
-0.9808502,10.232498,-0.018539429
-0.95095825,10.203934,0.03024292
-0.85298157,10.189133,0.10116577
-0.7338257,10.207275,0.17533875
-0.548645,10.163345,0.31266785
-0.4323883,10.148407,0.308136
-0.47579956,10.051529,0.22314453
-0.5264282,10.01265,0.23457336
-0.6010742,10.042816,0.34068298
-0.72120667,9.967514,0.52485657
-0.97265625,9.846985,0.6661682
-1.3271637,9.650391,0.98028564
-1.6412354,9.357346,1.3385162
-2.1286163,8.95137,1.6549683
-2.6445618,8.634033,1.8641205
-3.1752014,8.485336,1.9636841
-3.5997772,8.423965,2.3234406
-3.9290771,8.499283,2.4757233
-4.110504,8.678085,2.6230927
-4.1735687,8.8389435,2.633133
-4.0032196,8.97554,2.5920715
-3.740097,9.078506,2.7362518
-3.449646,9.104385,2.6913757
-3.0886078,9.018738,2.6399078
-2.7300262,8.892166,2.5470428
-2.094574,8.688171,2.7669678
-1.7469482,8.272415,2.764038
-1.7886353,7.814331,2.845581
-1.8479309,7.375992,2.814331
-1.693924,7.0723724,3.036026
-1.5205841,6.7310486,3.3844147
-1.4934845,6.4940643,3.688736
-1.4878693,6.344467,3.9465637
-1.5140533,6.2470703,4.287674
-1.6378326,6.2644196,4.51416
-1.6391907,6.4038696,4.652115
-1.614502,6.549591,4.5888214
-1.6091003,6.8069763,4.566437
-1.5639954,7.087723,4.2806396
-1.4791107,7.4159546,4.14093
-1.400238,7.680664,4.1041718
-1.4534912,7.9628906,4.0584106
-1.6418915,8.055664,4.0260773
-1.9670258,8.10582,3.9033813
-2.323227,8.138824,3.7716064
-2.657135,8.198883,3.5716705
-2.9164276,8.226883,3.2749786
-3.0027313,8.317993,3.0321045
-2.991867,8.523117,2.8793335
-2.8572235,8.74704,2.9831238
-2.8209686,8.879166,3.2300415
-2.8499908,8.892258,3.5574036
-2.9062653,9.023041,3.9513855
-2.8842773,9.279175,4.196533
-2.826294,9.632675,4.443451
-2.7027893,9.912552,4.592331
-2.500824,10.090317,4.7111664
-2.213379,10.030426,4.9702606
-1.9498596,9.815201,5.2466583
-1.6929016,9.515152,5.480942
-1.4806519,9.115234,5.759674
-1.391861,8.634674,5.8625183
-1.6115723,8.236603,5.7052
-2.2371216,8.263657,5.2420807
-2.9954834,9.315521,4.941513
-3.070221,11.376556,5.0293427
-2.9271698,13.262161,4.351944
-3.065094,14.314896,2.7761536
-3.0009766,14.277771,0.912735
-2.752777,13.111359,-0.3244934
-2.263626,11.323288,0.15444946
-1.8484802,9.084671,2.2498474
-1.7746735,6.6619873,4.1487274
-1.7663269,4.2287292,4.540222
-1.82518,2.4100494,2.9513245
-1.5853729,2.4478455,0.9818268
-0.5484619,4.018509,-0.33345032
1.2159729,6.5130463,-1.0647278
3.3817596,9.309158,-1.4184113
5.2308197,11.8111725,-1.5369415
5.928879,13.267014,-1.6347198
5.002487,13.18335,-1.5645294
3.1575012,11.916626,-0.9195404
1.5246887,10.208099,0.22390747
0.37036133,8.560104,1.3734589
-0.29074097,7.5591736,1.9811554
-0.6698456,7.17218,1.9662628
-0.9222107,7.468109,1.3416595
-0.9783478,8.226288,0.5109253
-0.9456482,9.113998,-0.3403015
-0.80781555,9.8441925,-0.9235077
-0.48712158,10.2105255,-1.1074066
-0.08198547,10.116653,-0.99972534
0.40621948,9.656097,-0.67211914
0.8738861,9.072952,-0.26434326
1.2957611,8.55835,0.0024871826
1.6219788,8.28537,0.07841492
1.7706146,8.332214,0.0018920898
1.6852722,8.65834,-0.23664856
1.3608246,9.084671,-0.49632263
0.926178,9.500565,-0.7179718
0.593338,9.677139,-0.80599976
0.44822693,9.660431,-0.7220917
0.5649414,9.4653015,-0.3711853
0.91760254,9.2234955,0.02243042
1.3523712,8.987717,0.24105835
1.7250366,8.819733,0.15336609
1.9527283,8.85582,-0.08416748
1.9863586,9.135849,-0.3658905
1.8130035,9.540192,-0.69651794
1.3701477,9.790985,-0.93388367
0.86512756,9.699585,-1.0578156
0.4643097,9.397766,-1.0200806
0.15931702,9.270721,-0.71635437
-0.025619507,9.408722,-0.6087494
-0.26974487,9.572357,-0.55744934
-0.5714264,9.557144,-0.7902069
-0.59703064,9.352829,-1.1748352
-0.29756165,9.372955,-1.4225006
0.118011475,9.694763,-1.4600983
0.5118866,9.9179535,-1.4360657
0.77682495,9.992279,-1.25
1.0354309,9.97377,-1.0769196
1.2351227,10.035507,-0.9373779
1.5697174,10.226791,-0.97080994
1.741806,10.474945,-1.0345459
1.8179779,10.627762,-0.9803772
1.7223816,10.683792,-0.78800964
1.5812073,10.590958,-0.5786743
1.6546936,10.440063,-0.14572144
1.7064209,10.423538,0.28294373
1.2731781,10.607254,0.58421326
1.0180664,11.0082855,0.4316864
1.6719513,12.516647,-0.25723267
2.2744598,14.835617,-1.6993103
1.6504974,15.288223,-2.656128
0.3617859,13.808533,-1.9225616
-0.25784302,12.323334,-0.822525
-0.46173096,11.177597,-0.81921387
-0.5983734,10.357147,-2.221405
-0.71621704,9.799225,-3.158554
-0.9058075,9.230347,-3.2758026
-1.1551819,8.529785,-3.5689087
-1.3403015,8.175812,-3.79451
-1.2224274,8.491348,-3.2180328
-1.0121765,9.874542,-2.055832
-1.1694336,11.930359,-0.87280273
-1.6717377,13.693481,-0.36499023
-2.5607147,14.560272,-0.44863892
-3.4781952,14.241226,-0.8983307
-3.9214325,13.0698395,-0.93408203
-3.6397858,11.883865,-0.37960815
-2.367279,10.736298,0.26960754
-0.9528961,9.917938,0.80532837
0.2706604,9.284637,0.9370575
1.07341,8.7009735,1.1959229
1.3824158,8.217392,0.9435272
1.437439,7.705139,0.52593994
1.4320984,7.1497955,0.26507568
1.1864929,6.635483,0.22254944
0.80137634,6.072052,0.29214478
0.36743164,5.6484985,0.60302734
-0.12225342,5.511795,1.0090485
-0.7768402,5.6280975,1.4624481
-0.8036499,5.8298645,1.7140961
-1.0211334,6.0441895,1.7981567
-1.5153503,6.3727875,1.8345795
-1.9263916,6.6567383,1.6505432
-2.2096252,6.8458557,1.4489594
-2.349884,7.062683,1.4326477
-2.4449005,7.1495514,1.5123444
-2.4766846,7.22966,1.6320953
-2.2603912,7.1909485,1.8606262
-2.1178894,7.046631,2.2125092
-1.9022827,6.7774963,2.583313
-1.7037048,6.3777313,2.9447784
-1.6610413,5.966217,3.2516785
-1.7910004,5.8219604,3.5125885
-1.913681,6.0341187,3.9208221
-1.9750061,6.6826477,4.4374695
-2.0173645,7.8816986,4.800659
-1.4645538,9.588959,4.939438
-0.6191864,11.330719,5.034546
0.22070313,12.67392,5.02153
0.8555603,13.352646,4.5944977
0.75737,13.305191,4.1429443
-0.18043518,12.743393,4.1701355
-1.3289795,11.643494,4.755081
-2.1589966,10.211609,5.471039
-2.7664185,8.687485,5.9039154
-3.5075684,7.2032623,5.73851
-4.4728546,6.595978,5.0703583
-6.0735016,7.1102295,3.645111
-7.190048,9.355576,3.0621338
-4.87175,13.226364,4.184601
-2.476715,16.235794,3.6720123
-2.0322418,16.644363,0.221344
-2.3857727,14.366196,-4.049118
-1.0719299,11.930023,-5.001892
1.265564,9.528152,-2.3613281
2.5710754,6.8395996,0.32577515
3.2690125,4.496063,1.0938263
3.7575836,2.9838104,0.6933441
4.146393,2.9710236,0.25559998
4.7971497,4.824875,-0.35733032
5.2306976,7.638626,-1.4894714
5.0963745,10.419266,-2.2763824
4.1644287,12.584457,-2.4731293
2.3514557,13.364899,-2.3796234
0.27069092,12.403122,-1.6364899
-1.3477173,10.505234,-0.20785522
-2.1875305,8.561768,1.293335
-2.1028137,7.1670074,2.1442413
-0.97265625,6.611618,2.0598602
0.3658142,6.9473877,1.2201691
1.2689056,7.9631042,-0.12556458
1.5189819,9.010742,-1.490799
1.1449738,9.678925,-2.447342
0.56140137,9.838013,-2.4382782
0.12213135,9.460953,-1.6235504
0.047698975,8.751541,-0.63423157
0.21461487,8.150879,0.10281372
0.6228943,7.9091034,0.46470642
1.2004547,8.160965,0.5578613
1.7458801,8.735764,0.34643555
2.115738,9.401962,-0.14538574
2.0985565,9.89061,-0.5548706
1.7566681,10.141846,-0.6613922
1.3981476,10.131439,-0.3304901
1.1752167,9.85257,0.5188751
1.1379547,9.396011,1.4547577
1.0976715,8.931976,1.7621155
0.8871002,8.783585,1.1100922
0.55119324,9.119614,-0.0632782
0.19511414,9.492493,-1.2909698
