frame,acc x,acc y,acc z
687,1.575923,10.212363,-0.414338
688,1.607058,10.229128,-0.323328
689,1.611848,10.209968,-0.249082
690,1.664539,10.265054,-0.237107
691,1.717229,10.310559,-0.114961
692,1.698069,10.408755,-0.055085
693,1.686094,10.490186,0.076641
694,1.753154,10.494976,0.172441
695,1.743574,10.43989,0.237107
696,1.839375,10.41594,0.306563
697,1.85614,10.42073,0.524509
698,1.825005,10.356064,0.622705
699,1.83698,10.322534,0.902922
700,1.86572,10.253079,1.049019
701,1.951941,10.209968,1.26457
702,1.997446,10.188413,1.439407
703,1.901646,10.296189,1.690884
704,1.923201,10.423125,1.882485
705,1.760339,10.782378,2.033372
706,1.496887,11.225457,2.263293
707,1.20709,11.819421,2.454895
708,0.859812,12.408596,2.809358
709,0.294587,12.775034,2.881208
710,-0.179626,12.791799,2.794988
711,-0.419128,12.353511,2.392625
712,-0.387993,11.740386,2.517166
713,-0.071851,11.249407,2.524351
714,0.217947,10.799143,2.641707
715,0.598755,10.437495,2.723137
716,0.886157,10.147698,2.359094
717,1.128054,9.898616,2.193838
718,1.427432,9.81958,2.131567
719,1.669329,9.793235,1.908831
720,1.84177,9.539363,1.614243
721,1.80824,9.18969,1.427432
722,1.647773,8.753796,1.357976
723,1.439407,8.423284,1.772314
724,1.441802,8.205337,2.251318
725,1.425037,7.994575,2.749482
726,1.360371,7.752678,2.986589
727,1.171165,7.472461,3.163821
728,1.001118,7.424561,3.281177
729,0.862207,7.39103,3.259622
730,0.754431,7.419771,3.247646
731,0.58678,7.508386,3.305127
732,0.507744,7.604187,3.403323
733,0.488584,7.699988,3.362607
734,0.383203,7.795789,3.489543
735,0.330513,7.865244,3.69312
736,0.227527,7.92512,3.889512
737,0.208367,8.092771,3.923042
738,0.167651,8.226892,4.064348
739,0.138911,8.389753,4.258345
740,0.136516,8.643625,4.447551
741,0.162861,8.854387,4.619993
742,0.03832,9.010063,4.849915
743,-0.105381,8.966953,4.823569
744,-0.189207,9.014854,4.86189
745,-0.237107,9.074729,4.864285
746,-0.249082,9.14658,4.744534
747,-0.261057,9.182505,4.715793
748,-0.241897,9.127419,4.732559
749,-0.153281,9.177715,4.689448
750,-0.126936,9.17532,4.711003
751,-0.055085,9.144185,4.823569
752,0.071851,9.144185,5.034331
753,0.141306,9.117839,5.247488
754,0.344883,9.17532,5.57321
755,0.617915,9.414822,5.865403
756,0.874182,9.642349,6.025869
757,1.022673,9.86748,6.227051
758,1.161584,10.116563,6.195916
759,1.25978,10.217153,6.224656
760,1.281335,10.018367,6.035449
761,1.305286,9.680669,5.764812
762,1.204695,9.388477,5.405559
763,1.180745,8.976533,4.955295
764,1.130449,8.562195,4.873865
765,1.063389,8.58854,4.905
766,0.766406,8.909473,4.722979
767,0.239502,9.642349,4.469106
768,-0.215552,10.638677,3.685935
769,-0.61073,11.747571,3.638035
770,-0.359253,12.736714,4.773274
771,0.311353,13.505515,6.104905
772,1.060994,13.378579,6.792275
773,1.686094,12.087664,6.1552
774,1.987866,9.84353,4.203259
775,1.935176,7.206614,1.508862
776,1.755549,5.166057,-0.740061
777,1.046624,4.483477,-1.863325
778,0.249082,4.984036,-2.229763
779,-0.308958,6.380332,-2.021396
780,-0.076641,8.349038,-1.101709
781,0.967588,10.37762,-0.459844
782,2.327959,11.766731,-0.531694
783,3.247646,12.236155,-0.673
784,4.212839,12.102034,-0.63468
785,5.077441,11.323652,-0.280217
786,5.52052,10.066267,-0.177231
787,5.398374,8.818462,-0.471819
788,4.90979,8.238867,-0.486189
789,3.923042,7.94907,-0.378413
790,2.749482,8.337063,0.263452
791,1.657354,9.17532,0.847837
792,0.536484,10.243499,1.695674
793,-0.01437,10.981165,2.289639
794,-0.328118,11.153606,2.165098
795,-0.265847,10.928474,1.89925
796,0.136516,10.219548,1.441802
797,0.692161,9.469907,0.823887
798,1.446592,9.122629,0.201182
799,1.990261,8.804092,-0.222737
800,2.754272,9.036409,-0.421523
801,3.197351,9.357341,-0.205972
802,3.465593,9.709409,-0.134121
803,3.408113,9.81,0.031135
804,3.247646,9.774075,0.016765
805,3.0297,9.630374,-0.134121
806,2.799778,9.513018,-0.162861
807,2.603386,9.378896,-0.287402
808,2.622546,9.388477,-0.423918
809,2.720742,9.697434,-0.541274
810,2.797383,10.006392,-0.364043
811,2.677632,10.41594,-0.01916
812,2.179468,10.530901,0.337698
813,1.568738,10.461445,0.55325
814,0.675396,9.948911,0.651445
815,0.117356,9.620793,0.304167
816,-0.265847,9.493857,0.01437
817,-0.241897,9.592053,-0.435894
818,0.165256,9.860295,-0.744851
819,0.735271,9.999207,-0.799937
820,1.22625,10.164463,-0.811912
821,1.712439,10.44468,-0.902922
822,2.078877,10.777588,-0.694556
823,2.44771,10.969189,-0.747246
824,3.226091,11.213481,-0.965193
825,4.045188,11.455378,-1.190325
826,4.579277,11.208691,-1.525627
827,4.744534,10.849438,-1.506467
828,4.778064,10.765613,-1.24541
829,4.842729,10.99314,-0.756826
830,4.696633,11.287727,-0.122146
831,4.368516,11.429033,0.232317
832,3.829636,11.361973,0.689766
833,3.338657,11.359578,0.972378
834,2.912344,11.443403,1.425037
835,2.727927,11.635005,1.86572
836,2.933899,11.996653,2.299219
837,3.930227,13.915063,2.119592
838,4.830754,15.445481,1.18793
839,4.500242,15.397581,0.893342
840,4.414021,13.467195,1.286125
841,3.506309,11.117681,0.409548
842,2.43334,9.850715,-0.883762
843,1.24541,9.414822,-2.126777
844,0.165256,10.121353,-2.589016
845,-0.402363,11.759546,-2.383044
846,-0.227527,13.725857,-1.942361
847,0.878972,15.227534,-1.571133
848,2.227368,15.598762,-1.314866
849,3.333867,15.220349,-1.427432
850,3.575764,14.16175,-1.79387
851,3.032095,12.88281,-2.021396
852,2.095642,11.649375,-1.853745
853,1.209485,10.885364,-1.79387
854,0.447869,10.253079,-1.956731
855,0.134121,9.793235,-2.275269
856,0.05269,9.714199,-1.968706
857,0.069456,9.663904,-2.066902
858,0.467029,9.659114,-1.995051
859,0.941243,9.565708,-1.365161
860,1.26936,9.206455,-0.617915
861,1.410667,8.473579,-0.110171
862,0.912502,7.680828,0.479004
863,0.426313,7.017407,0.840652
864,-0.00958,6.466553,0.953218
865,-0.455054,6.030659,1.132844
866,-0.732876,5.714517,1.290916
867,-0.989143,5.633086,1.439407
868,-1.060994,5.800737,1.295706
869,-1.063389,5.939648,1.28373
870,-1.049019,6.109695,1.24062
871,-0.792751,6.1552,1.140029
872,-0.584385,5.927673,0.826282
873,-0.450264,5.599556,0.898132
874,-0.495769,5.333708,1.17835
875,-0.59157,5.228328,1.89446
876,-0.474214,5.237908,2.280059
877,-0.213157,5.680986,2.732717
878,0.258662,6.418652,3.499124
879,1.065784,7.800579,4.311035
880,2.050137,9.230405,5.352869
881,2.727927,10.621912,6.128855
882,2.926714,12.058923,6.104905
883,2.806963,12.983401,5.944438
884,2.660867,13.855188,5.645061
885,2.672842,14.537769,5.716912
886,2.945874,14.588064,5.819897
887,3.302732,13.646821,6.035449
888,3.429668,12.264895,6.296506
889,3.338657,10.619517,6.425837
890,2.938689,9.110654,6.08335
891,2.361489,8.262817,5.587581
892,1.762734,8.02092,5.178032
893,1.175955,8.246052,5.055886
894,0.368833,8.576565,5.144502
895,-0.60115,9.649534,5.47741
896,-0.931663,12.430151,4.636758
897,-0.673,15.052698,2.543511
898,-0.428708,16.813037,2.430945
899,0.965193,17.351917,3.815266
900,2.260898,15.910115,4.569697
901,1.923201,11.702065,2.066902
902,0.898132,6.801855,-1.17835
903,0.507744,3.09197,-2.816543
904,0.64426,1.650168,-3.338657
905,1.499282,2.179468,-4.162544
906,2.361489,3.855981,-4.720583
907,3.367397,6.485713,-3.872747
908,3.958967,9.599238,-2.265688
909,3.578159,12.23855,-1.053809
910,2.593806,13.699512,0.040715
911,2.48603,13.644426,1.23104
912,2.612966,12.109219,1.810635
913,2.648892,10.265054,1.575923
914,2.320774,8.859177,0.831072
915,1.530417,8.080796,0.450264
916,1.243015,7.970625,0.098196
917,1.195115,8.339458,0.222737
918,1.530417,9.091494,0.225132
919,1.911226,9.934541,0.182021
920,2.579436,10.205178,-0.63947
921,3.144661,10.109377,-0.969983
922,3.326682,9.690249,-0.931663
923,3.221301,9.295071,-0.895737
924,2.943479,8.875942,-0.737666
925,2.483635,8.847202,-0.613125
926,2.282454,9.067544,-0.474214
927,2.026187,9.477092,-0.069456
928,1.81303,9.716594,0.088616
929,1.743574,9.77168,0.083826
930,1.614243,9.75731,0.158071
931,1.607058,9.709409,0.241897
932,1.695674,9.738149,0.280217
933,1.848955,9.608818,0.325723
934,2.038162,9.575288,0.445474
935,2.167493,9.711804,0.61552
936,2.375859,9.905801,0.447869
937,2.639312,9.960886,0.474214
938,2.974614,9.572893,0.086221
939,3.036885,9.045989,-0.416733
940,2.536326,8.58854,-1.123264
941,1.84656,8.480764,-1.805845
942,1.391506,9.053174,-1.916016
943,1.753154,9.922566,-1.288521
944,2.519561,10.619517,-0.469424
945,3.602109,11.510464,0.304167
946,4.775669,12.032578,0.675396
947,5.245093,12.176279,0.56762
948,5.316943,11.778706,0.414338
949,5.046306,11.227852,0.294587
950,4.349355,11.081755,0.445474
951,3.537444,11.148816,1.051414
952,3.281177,11.527229,1.312471
953,3.966152,12.221785,1.420247
954,5.714517,14.219231,1.417852
955,7.513176,15.89814,1.635798
956,7.520361,17.692009,2.46687
957,7.161108,16.209492,3.963757
958,5.671406,13.388159,2.4046
959,3.003354,11.0602,-0.62031
960,0.428708,9.527388,-3.139871
961,-1.480122,9.108259,-3.949387
962,-2.620151,10.360854,-2.680027
963,-2.411785,12.588223,-2.076482
964,-1.475332,15.275435,-1.544788
965,0.435894,17.529148,-0.529299
966,2.941084,18.508711,0.162861
967,4.25116,17.315991,0.172441
968,3.64522,15.488591,-0.280217
969,2.421365,13.510305,-1.039438
970,1.049019,11.66614,-1.853745
971,0.292192,10.279424,-2.366279
972,-0.143701,9.551338,-2.148333
973,-0.062271,9.17053,-2.260898
974,0.55804,8.758586,-2.373464
975,1.331631,8.58375,-2.260898
976,1.997446,8.344248,-2.160308
977,2.450105,7.95386,-1.896855
978,2.644102,7.525151,-1.266965
979,2.435735,6.885681,-0.752036
980,1.877695,6.124065,-0.117356
981,1.008303,5.297783,0.335303
982,0.253872,4.586462,0.426313
983,-0.495769,4.102668,0.498164
984,-1.065784,3.978127,0.414338
985,-1.434617,4.205654,0.414338
986,-1.530417,4.629573,0.371228
987,-1.592688,5.067861,0.483794
988,-1.561553,5.465435,0.613125
989,-1.499282,5.630691,0.728086
990,-1.597478,5.690566,0.977168
991,-1.990261,5.750442,1.621428
992,-2.378254,5.946833,2.533931
993,-2.488425,6.318062,3.724255
994,-1.801055,7.508386,5.398374
995,-0.174836,9.062754,6.540798
996,1.973496,10.305769,7.017407
997,4.061953,11.06499,6.72282
998,5.312153,12.003838,6.492898
999,5.453459,13.345049,6.061794
1000,4.29906,14.640754,5.415139
1001,2.790198,15.431111,4.86189
1002,1.633403,15.194004,4.361331
1003,1.166375,13.682747,3.757786
1004,1.338816,11.443403,4.140989
1005,2.038162,9.527388,5.336104
1006,2.557881,8.116721,6.162385
1007,2.212998,7.108418,5.834268
1008,1.228645,6.840176,4.94332
1009,0.193997,9.568103,4.92416
1010,0.673,12.391831,1.853745
1011,1.084944,15.244299,2.090852
1012,1.81782,16.975898,3.290757
1013,3.817661,18.496736,3.803291
1014,4.905,18.211729,2.42376
1015,3.832031,13.886323,-1.777104
1016,2.030977,7.565867,-4.121829
1017,0.725691,2.589016,-4.93853
1018,0.411943,0.574805,-5.017566
1019,0.673,0.694556,-4.643943
1020,1.21667,2.644102,-3.003354
1021,2.083667,5.946833,-0.718506
1022,2.847678,9.17532,0.318538
1023,2.996169,11.795471,-0.059875
1024,2.517166,13.907878,-0.253872
1025,2.42376,14.70063,-0.198787
1026,2.785408,13.843213,0.431104
1027,3.348237,11.450588,0.320933
1028,3.412903,8.962163,-0.292192
1029,2.806963,7.050938,-0.979563
1030,2.296824,6.322852,-1.147214
1031,2.078877,6.706055,-1.029858
1032,2.105222,8.178992,-0.706531
1033,2.203418,9.774075,-0.306563
1034,2.308799,11.218271,0.134121
1035,2.327959,12.030183,0.684976
1036,2.258503,11.615845,0.773591
1037,2.260898,10.370435,0.63468
1038,2.136357,9.354946,0.505349
1039,2.095642,8.624465,0.205972
1040,2.047742,8.284373,-0.174836
1041,2.098037,8.480764,-0.59157
1042,2.205813,8.957373,-0.749641
1043,2.387834,9.661509,-0.58199
1044,2.529141,10.183623,-0.299377
1045,2.517166,10.329719,0.01916
1046,2.445315,10.245894,0.330513
1047,2.368674,10.080637,0.445474
1048,2.375859,9.860295,0.483794
1049,2.577041,9.86269,0.404758
1050,2.711162,9.630374,0.301772
1051,2.909949,9.417217,0.210762
1052,2.538721,9.096284,0.483794
1053,1.590293,8.53106,0.404758
1054,0.61073,7.956255,-0.349673
1055,0.227527,7.96344,-1.101709
1056,0.728086,8.56459,-1.7795
1057,1.911226,9.376501,-1.911226
1058,3.661985,10.262659,-1.923201
1059,5.178032,11.096125,-1.705254
1060,6.210286,11.567944,-1.137634
1061,6.382727,11.764336,-0.404758
1062,5.961204,11.776311,0.65863
1063,4.725374,11.591895,1.611848
1064,3.530259,11.290122,2.227368
1065,3.405718,12.27687,2.167493
1066,4.90021,14.044395,1.892065
1067,5.755232,15.977175,0.790356
1068,6.001919,17.256116,1.26457
1069,4.854705,17.80697,2.172283
1070,3.633245,15.308965,1.978286
1071,1.997446,13.014536,0.227527
1072,-0.016765,11.000325,-1.877695
1073,-1.477727,10.095007,-2.854863
1074,-2.562671,10.320139,-2.502795
1075,-2.747087,11.812236,-1.954336
1076,-2.385439,13.373789,-1.599873
1077,-1.2502,14.985637,-0.804727
1078,0.445474,15.97957,0.150886
1079,2.088457,16.310083,0.486189
1080,2.888394,15.505356,0.031135
1081,2.706372,14.166541,-0.63468
1082,2.270479,12.662468,-1.681304
1083,2.038162,11.156001,-2.584226
1084,2.045347,10.023157,-3.046465
1085,2.227368,9.153765,-3.343447
1086,2.866838,8.509504,-3.271597
1087,3.374583,7.92512,-3.173401
1088,3.7027,7.359895,-2.984194
1089,3.618875,6.888076,-2.294429
1090,3.238066,6.73719,-1.745969
1091,2.624941,6.571934,-1.082549
1092,1.623823,6.430627,-0.177231
1093,0.486189,6.205496,0.632285
1094,-0.368833,6.203101,1.044229
1095,-1.044229,6.095325,1.18314
1096,-1.628613,5.922883,1.26457
1097,-2.145938,5.853428,1.17356
1098,-2.5004,5.831873,0.984353
1099,-2.627336,5.898933,1.015488
1100,-2.557881,6.09772,0.977168
1101,-2.294429,6.365962,0.950823
1102,-1.8753,6.538403,0.996328
1103,-1.585503,6.492898,0.977168
1104,-1.298101,6.650969,1.317261
1105,-1.190325,6.976692,1.956731
1106,-1.195115,7.211404,2.646497
1107,-1.027463,7.474856,3.64522
1108,-0.761616,8.01134,4.730164
1109,-0.062271,8.962163,5.664221
1110,1.439407,10.243499,6.665339
1111,3.250042,11.357183,6.835386
1112,4.519402,12.26729,6.603069
1113,4.782854,13.014536,5.958809
1114,4.608018,14.008469,5.803132
1115,4.114644,14.801221,4.955295
1116,3.216511,13.867163,3.326682
1117,2.610571,12.039763,3.051255
1118,2.929109,10.442285,3.73623
1119,3.453618,9.098679,4.509822
1120,3.542234,8.128696,4.643943
1121,2.610571,7.826924,4.425996
1122,1.631008,10.262659,3.932622
1123,1.444197,12.202625,0.6251
1124,0.100591,14.571299,1.154399
1125,-0.490979,15.36405,3.168611
1126,-0.179626,15.615527,3.7027
1127,-0.189207,15.713723,3.0297
1128,-0.938848,14.003679,-0.330513
1129,-0.704136,10.605146,-2.023792
1130,1.089734,7.412585,-1.939966
1131,3.185376,5.180427,-2.50998
1132,4.380491,3.638035,-4.035608
1133,4.703818,2.885999,-4.893025
1134,4.622388,3.71228,-3.963757
1135,4.476292,5.855823,-2.469265
1136,4.344565,8.595725,-1.408271
1137,4.088298,11.237432,-0.869392
1138,3.642825,13.481565,-0.344883
1139,3.324287,14.403647,0.289797
1140,3.238066,13.728252,0.701741
1141,2.756667,11.809841,0.58678
1142,1.745969,9.592053,0.665815
1143,0.881367,7.9826,0.61073
1144,0.313748,7.482041,0.64426
1145,0.198787,7.755073,0.720901
1146,0.208367,8.823252,0.843047
1147,0.390388,10.047107,0.833467
1148,0.766406,10.847043,0.637075
1149,1.298101,10.935659,0.421523
1150,1.925596,10.329719,-0.00479
1151,2.498005,9.604028,-0.445474
1152,2.924319,8.899893,-0.706531
1153,3.206931,8.650811,-0.922083
1154,3.314707,8.650811,-0.991538
1155,3.350632,8.806487,-1.082549
1156,3.369792,9.163345,-0.958008
1157,3.475173,9.627979,-0.63947
1158,3.436853,9.992021,-0.184417
1159,3.348237,10.147698,0.114961
1160,3.163821,9.989626,0.349673
1161,2.809358,9.611213,0.560435
1162,2.445315,9.201665,0.740061
1163,2.057322,8.902288,1.010698
1164,1.887275,8.823252,0.931663
1165,1.80824,8.713081,0.66342
1166,1.834585,8.868757,0.064666
1167,1.911226,9.455537,-0.555645
1168,1.767524,10.133328,-0.740061
1169,1.722019,10.466235,-0.399968
1170,2.081272,10.190808,-0.083826
1171,3.003354,9.568103,-0.119751
1172,3.985313,9.623188,-0.352068
1173,4.390071,10.332114,-0.560435
1174,4.002078,10.957214,-0.797542
1175,3.563789,10.918894,-0.737666
1176,3.456013,10.552456,-0.627495
1177,3.647615,10.221943,-0.229922
1178,3.932622,10.212363,0.167651
1179,4.081113,10.346484,0.531694
1180,4.253555,10.442285,0.725691
1181,4.675078,10.348879,0.641865
1182,4.907395,11.59429,0.495769
1183,5.113367,14.68626,0.282612
1184,5.47741,16.54719,1.029858
1185,5.316943,15.318545,1.887275
1186,4.854705,13.433665,1.458567
1187,3.525469,12.439731,0.570015
1188,1.86572,12.449312,0.318538
1189,0.433499,12.034973,0.63468
1190,-0.61552,11.311677,1.180745
1191,-0.718506,11.033855,1.063389
1192,-0.541274,10.847043,0.093406
1193,-0.330513,10.916499,-0.708926
1194,0.126936,11.541599,-0.883762
1195,0.881367,12.521162,-0.661025
1196,2.107617,13.836028,-0.294587
1197,3.242856,14.849121,0.040715
1198,3.752996,15.136523,0.016765
1199,3.554209,14.600039,-0.320933
1200,2.917134,13.560601,-0.876577
1201,2.40939,12.231365,-1.391506
1202,1.999841,10.851833,-1.745969
1203,1.757944,9.695039,-2.026187
1204,1.853745,8.698711,-2.320774
1205,2.121987,7.99697,-2.426155
1206,2.397415,7.41498,-2.392625
1207,2.507585,6.921606,-2.325564
1208,2.366279,6.624624,-1.927991
1209,2.019001,6.478528,-1.499282
1210,1.616638,6.516848,-0.826282
1211,1.171165,6.610254,-0.213157
1212,0.570015,6.725215,0.445474
1213,0.081431,6.76593,0.874182
1214,-0.261057,6.78988,1.19272
1215,-0.467029,6.861731,1.23583
1216,-0.761616,6.900051,1.2502
1217,-1.049019,6.945557,1.204695
1218,-1.307681,7.062913,1.290916
1219,-1.508862,7.141948,1.482517
1220,-1.427432,7.115603,1.532813
1221,-1.16877,7.019802,1.451382
1222,-1.017883,6.801855,1.561553
1223,-0.871787,6.837781,1.755549
1224,-0.759221,7.158713,2.337539
1225,-0.756826,7.668853,3.01054
1226,-0.385598,8.425679,3.551814
1227,0.603545,9.489067,4.061953
1228,1.733994,10.42552,4.409231
1229,2.706372,11.316467,4.8571
1230,3.372188,12.099639,4.950505
1231,3.456013,12.595408,4.799619
1232,3.03449,12.8876,4.490662
1233,2.440525,13.009746,4.014053
1234,2.136357,12.89239,3.671565
1235,2.086062,12.133169,3.300337
1236,2.090852,10.837463,2.912344
1237,2.224973,9.484277,2.783013
1238,2.47645,8.325088,2.581831
1239,2.265688,7.984995,2.816543
1240,2.234553,9.560918,2.021396
1241,2.387834,11.364368,-0.780776
1242,1.733994,13.586946,-0.165256
1243,1.19272,14.858701,1.925596
1244,0.397573,15.117363,3.815266
1245,-0.337698,15.433506,3.62127
1246,-0.859812,14.968872,2.363884
1247,-0.536484,13.534255,1.104104
1248,0.63468,11.464958,0.790356
1249,1.937571,9.134604,0.095801
1250,2.682422,6.638994,-1.580713
1251,2.687212,4.536167,-3.137476
1252,2.150728,3.568579,-3.865562
1253,1.460962,4.129014,-3.661985
1254,1.27894,6.021079,-2.349514
1255,1.619033,8.52627,-1.039438
1256,2.289639,10.933264,-0.483794
1257,3.09197,12.705579,-0.58678
1258,4.174519,13.452825,-1.063389
1259,5.316943,12.8397,-1.111289
1260,5.999524,11.09373,-0.998723
1261,5.855823,9.431587,-0.783171
1262,4.756509,8.248447,-0.397573
1263,3.472778,7.970625,-0.165256
1264,2.177073,8.475974,0.229922
1265,1.060994,9.536968,0.58678
1266,0.486189,10.636282,0.419128
1267,0.347278,11.182346,0.332908
1268,0.531694,10.971584,0.059875
1269,0.986748,10.217153,-0.040715
1270,1.544788,9.410032,-0.304167
1271,2.162703,8.880732,-0.608335
1272,2.632126,8.667576,-0.874182
1273,2.821333,8.806487,-1.113684
1274,2.900369,9.235195,-1.144819
1275,2.823728,9.738149,-1.077759
1276,2.730322,10.164463,-0.955613
1277,2.507585,10.219548,-0.888552
1278,2.268083,10.015972,-0.809517
1279,2.069297,9.647139,-0.826282
1280,2.007026,9.405242,-0.869392
1281,2.112407,9.357341,-0.924478
1282,2.450105,9.551338,-0.878972
1283,2.809358,9.8579,-0.785566
1284,3.211721,10.214758,-0.519719
1285,3.391348,10.480605,0.0
1286,3.235671,10.583591,0.426313
1287,2.996169,10.629097,0.998723
1288,2.723137,10.746453,1.084944
1289,2.672842,10.825488,0.914897
1290,2.612966,10.729688,0.560435
1291,2.459685,10.45426,0.069456
1292,2.217788,9.893826,-0.330513
1293,2.059717,9.599238,-0.407153
1294,2.177073,9.742939,-0.505349
1295,2.4525,10.092612,-0.531694
1296,2.945874,10.356064,-0.65384
1297,3.345842,10.257869,-1.25978
1298,3.386558,10.648257,-1.872905
1299,3.300337,11.196716,-2.5004
1300,3.060835,11.220667,-2.845283
1301,2.411785,10.830278,-2.694397
1302,1.549578,10.578801,-2.174678
1303,0.768801,10.511741,-1.705254
1304,0.148491,10.645862,-1.266965
1305,-0.081431,10.921289,-0.684976
1306,0.203577,11.129656,0.00479
1307,0.785566,11.285332,0.507744
1308,1.405876,11.256592,0.368833
1309,1.647773,11.096125,0.129331
1310,1.762734,10.835068,-0.05748
1311,1.470542,10.739268,-0.064666
1312,0.996328,10.736873,-0.093406
1313,0.435894,10.768008,-0.220342
1314,-0.237107,10.861414,-0.208367
1315,-0.622705,10.947634,-0.186812
1316,-0.888552,11.120076,-0.177231
1317,-0.826282,11.371553,-0.193997
1318,-0.560435,11.414663,-0.244292
1319,-0.02395,11.510464,-0.502954
1320,0.637075,11.484119,-0.627495
1321,1.166375,11.258987,-0.979563
1322,1.487307,10.952424,-1.331631
1323,1.662144,10.471025,-1.805845
1324,1.844165,9.970466,-2.201023
1325,2.062112,9.462722,-2.380649
1326,2.222578,8.966953,-2.294429
1327,2.43813,8.380173,-2.244133
1328,2.512375,8.023315,-2.131567
1329,2.531536,7.582632,-1.887275
1330,2.387834,7.37666,-1.539998
1331,2.174678,7.216194,-1.23583
1332,1.84177,7.32876,-0.929268
1333,1.506467,7.556287,-0.498164
1334,1.053809,7.903564,-0.150886
1335,0.65384,8.356223,0.112566
1336,0.301772,8.887917,0.510139
1337,0.05748,9.445957,0.859812
1338,-0.102986,9.881851,1.147214
1339,-0.253872,10.195598,1.331631
1340,-0.423918,10.339299,1.530417
1341,-0.656235,10.39678,1.801055
1342,-0.675396,10.300979,2.062112
1343,-0.792751,10.087822,2.354304
1344,-0.981958,9.889036,2.584226
1345,-0.919687,9.570498,2.550696
1346,-0.60115,9.498647,2.277664
1347,0.064666,9.83395,2.141147
1348,0.807122,10.715317,1.628613
1349,1.662144,11.833792,0.833467
1350,2.296824,13.055251,-0.229922
1351,2.591411,14.180911,-0.893342
1352,2.608176,14.377302,-0.740061
1353,2.184258,12.89718,-0.158071
1354,1.460962,10.545271,0.162861
1355,0.59636,8.363408,-0.079036
1356,0.076641,7.050938,-0.450264
1357,-0.062271,6.75156,-0.953218
1358,0.402363,7.517966,-1.156794
1359,1.25499,8.760981,-1.128054
