frame,acc x,acc y,acc z
751,-0.035925,10.499766,0.059875
752,-0.150886,10.540481,0.091011
753,-0.229922,10.533296,0.153281
754,-0.323328,10.545271,0.263452
755,-0.306563,10.511741,0.287402
756,-0.349673,10.516531,0.330513
757,-0.337698,10.535691,0.337698
758,-0.301772,10.578801,0.373623
759,-0.225132,10.638677,0.397573
760,-0.210762,10.722502,0.510139
761,-0.167651,10.894944,0.402363
762,-0.117356,11.081755,0.464634
763,-0.105381,11.258987,0.474214
764,-0.129331,11.357183,0.505349
765,-0.155676,11.361973,0.63947
766,-0.182021,11.299702,0.771196
767,-0.170046,11.156001,0.969983
768,-0.134121,11.112891,1.171165
769,-0.126936,11.02188,1.415457
770,-0.011975,10.98356,1.568738
771,-0.088616,10.906919,1.710044
772,-0.292192,10.655442,1.710044
773,-0.60115,10.418335,1.678909
774,-1.005908,10.078242,1.554368
775,-1.417852,9.738149,1.86093
776,-1.657354,9.534573,2.4046
777,-1.904041,9.460327,2.802173
778,-2.265688,9.369316,2.948269
779,-2.581831,9.263936,3.017725
780,-2.828518,9.25196,3.1255
781,-2.965034,9.383687,3.132686
782,-2.933899,9.558523,3.269202
783,-2.840493,9.82916,3.11592
784,-2.646497,10.073452,2.979404
785,-2.567461,10.118958,2.672842
786,-2.48124,10.030342,2.677632
787,-2.208208,9.939331,2.981799
788,-1.939966,9.77168,3.319497
789,-1.626218,9.484277,3.321892
790,-1.16877,9.271121,3.271597
791,-0.761616,9.007668,3.05844
792,-0.579595,8.653206,2.852468
793,-0.438289,8.411309,2.531536
794,-0.522114,8.076006,2.342329
795,-0.651445,7.831714,2.507585
796,-1.053809,6.912026,2.816543
797,-1.118474,6.68929,2.993774
798,-1.21188,6.576724,3.372188
799,-1.26457,6.579119,3.568579
800,-1.288521,6.624624,3.762576
801,-1.343606,6.710845,3.800896
802,-1.360371,7.007827,3.992498
803,-1.27894,7.412585,4.124224
804,-1.149609,7.860454,4.320615
805,-1.077759,8.281978,4.485872
806,-1.137634,8.447234,4.454736
807,-1.286125,8.581355,4.363726
808,-1.523232,8.674761,4.31343
809,-1.760339,8.705896,4.366121
810,-1.89446,8.806487,4.588857
811,-2.047742,8.926238,4.461921
812,-2.086062,9.220825,4.572092
813,-2.042952,9.503438,4.840334
814,-2.009421,9.769285,5.175637
815,-1.980681,10.008787,5.448669
816,-1.927991,9.934541,5.597161
817,-1.844165,9.826765,5.752837
818,-1.796265,9.742939,5.661826
819,-1.700464,9.685459,5.556445
820,-1.623823,9.745334,5.604346
821,-1.530417,9.745334,5.771997
822,-1.456172,9.841135,5.740862
823,-1.427432,9.697434,5.537285
824,-1.379531,9.398057,5.161267
825,-1.362766,9.036409,4.950505
826,-1.360371,8.782537,4.869075
827,-1.460962,8.931028,5.225933
828,-1.956731,10.322534,5.829478
829,-2.711162,11.381133,4.818779
830,-2.852468,12.379856,4.505032
831,-2.684817,13.804893,4.792434
832,-2.284849,14.307847,4.830754
833,-1.396296,13.53665,4.540957
834,-0.747246,11.563154,3.209326
835,-0.56762,9.182505,1.693279
836,-0.522114,7.127578,0.831072
837,-0.234712,5.863008,0.368833
838,0.062271,5.56363,0.227527
839,0.261057,5.982759,0.062271
840,0.464634,6.976692,0.079036
841,1.039438,8.258027,0.227527
842,1.78908,9.517808,-0.270637
843,2.610571,10.322534,-0.65384
844,3.393743,11.076965,-0.356858
845,4.155359,11.682905,0.04311
846,4.469106,11.69488,0.469424
847,4.267925,11.07457,0.986748
848,3.487148,10.008787,1.432222
849,2.493215,9.065149,1.729204
850,1.374741,8.485554,1.927991
851,0.280217,8.614885,1.956731
852,-0.799937,8.957373,1.882485
853,-1.477727,9.728569,2.021396
854,-1.89446,10.370435,1.942361
