frame,acc x,acc y,acc z
792,-0.129331,10.186018,-1.175955
793,-0.112566,10.181228,-1.132844
794,-0.126936,10.162068,-1.266965
795,-0.110171,10.042317,-1.266965
796,-0.0479,10.159673,-1.346001
797,0.00958,10.229128,-1.480122
798,0.079036,10.43031,-1.262175
799,0.05748,10.825488,-1.16877
800,0.055085,10.98835,-1.135239
801,0.313748,10.921289,-1.130449
802,0.613125,10.911709,-1.106499
803,0.447869,10.619517,-1.161584
804,0.055085,10.267449,-0.938848
805,-0.390388,10.128538,-0.512534
806,-0.560435,10.171648,-0.387993
807,-0.543669,10.497371,-0.117356
808,-0.323328,10.842253,0.186812
809,-0.225132,11.132051,0.435894
810,-0.093406,11.378738,0.66821
811,0.102986,11.541599,0.740061
812,0.361648,11.66614,0.862207
813,0.632285,11.639795,0.754431
814,0.677791,11.488909,0.536484
815,0.682581,11.326047,0.548459
816,0.538879,11.110496,0.641865
817,0.126936,10.844648,0.740061
818,-0.148491,10.554851,0.579595
819,-0.428708,10.253079,0.474214
820,-0.64905,10.281819,0.421523
821,-0.543669,10.243499,0.076641
822,-0.467029,10.253079,-0.02395
823,-0.524509,10.159673,-0.055085
824,-0.637075,9.920171,0.110171
825,-0.608335,9.671089,0.294587
826,-0.646655,9.505833,0.548459
827,-0.550854,9.311836,0.646655
828,-0.481399,9.081914,0.651445
829,-0.421523,9.038804,0.627495
830,-0.318538,9.065149,0.706531
831,-0.186812,9.196875,0.608335
832,-0.160466,9.342971,0.64426
833,-0.177231,9.462722,0.64426
834,-0.241897,9.572893,0.797542
835,-0.359253,9.589658,0.941243
836,-0.502954,9.671089,1.300496
837,-0.534089,9.78605,1.314866
838,-0.613125,9.896221,1.475332
839,-0.579595,9.965676,1.585503
840,-0.58678,10.152488,1.623823
841,-0.713716,10.128538,1.736389
842,-0.61552,10.102192,1.731599
843,-0.476609,10.001602,1.683699
844,-0.404758,9.934541,1.559158
845,-0.282612,9.675879,1.525627
846,0.031135,9.498647,1.324446
847,0.285007,9.319021,1.403481
848,0.522114,9.273516,1.408271
849,0.692161,9.321416,1.156794
850,0.749641,9.259146,0.934058
851,0.694556,9.15616,0.919687
852,0.665815,9.089099,1.19272
853,0.593965,9.22322,1.532813
854,0.376018,9.388477,1.597478
855,0.100591,9.695039,1.542393
856,-0.244292,9.798025,1.551973
857,-0.498164,9.855505,1.496887
858,-0.742456,9.953701,1.456172
859,-0.809517,10.083032,1.511257
860,-0.718506,10.006392,1.034648
861,-0.689766,9.714199,0.835862
862,-0.641865,9.302256,0.65863
863,-0.517324,8.914263,0.589175
864,-0.55804,8.859177,0.783171
865,-0.57241,8.890313,0.661025
866,-0.6251,8.921448,0.325723
867,-1.058599,9.036409,0.203577
868,-1.693279,9.625583,0.229922
869,-2.224973,10.842253,0.320933
870,-2.337539,12.451707,1.19751
871,-1.942361,13.812078,2.586621
872,-1.293311,14.722185,3.851191
873,-0.809517,14.487473,4.160149
874,-0.467029,12.969031,3.326682
875,-0.251477,10.523716,1.381926
876,-0.845442,7.917935,-0.749641
877,-1.448987,6.13125,-1.693279
878,-1.489702,5.977969,-1.317261
879,-1.082549,7.276069,-0.210762
880,-0.335303,8.986113,0.040715
881,0.512534,10.250684,-0.431104
882,1.432222,10.950029,-1.013093
883,2.078877,11.278147,-0.996328
884,2.411785,11.179951,-0.543669
885,2.153123,10.717712,-0.177231
886,1.336421,10.071057,-0.01437
887,0.469424,9.386082,0.071851
888,-0.122146,9.120234,0.294587
889,-0.414338,9.319021,0.593965
890,-0.637075,9.735754,0.730481
891,-0.809517,10.289004,0.953218
892,-0.912502,10.535691,0.981958
893,-0.790356,10.308164,0.847837
894,-0.584385,9.992021,0.61073
895,-0.275427,10.015972,0.414338
896,0.107776,10.231523,0.232317
897,0.56762,10.166858,-0.091011
898,1.094524,9.960886,-0.5772
899,1.523232,9.577683,-1.374741
900,1.659749,9.441167,-1.937571
901,1.640588,9.283096,-2.100432
902,1.451382,9.450747,-1.954336
903,0.809517,9.714199,-1.760339
904,0.098196,9.841135,-1.415457
905,-0.59636,9.733359,-1.068179
906,-1.058599,9.596843,-0.725691
907,-1.281335,9.675879,-0.414338
908,-1.326841,9.965676,-0.294587
909,-1.161584,10.075847,-0.050295
910,-0.766406,10.176438,0.237107
911,-0.445474,10.138118,0.277822
912,0.021555,10.310559,0.361648
913,0.428708,10.351274,0.067061
914,0.534089,10.135723,-0.613125
915,0.696951,9.798025,-1.080154
916,0.893342,9.82437,-1.20709
917,0.926873,10.051897,-1.140029
918,0.847837,10.274634,-1.195115
919,0.708926,10.43031,-1.379531
920,0.512534,10.547666,-1.599873
921,0.280217,10.566826,-1.599873
922,-0.076641,10.44947,-1.487307
923,-0.340093,10.279424,-1.659749
924,-0.320933,10.585986,-1.757944
925,0.011975,10.976375,-1.805845
926,0.785566,11.294912,-1.602268
927,1.257385,11.510464,-1.302891
928,1.384321,11.539204,-1.355581
929,1.099314,11.311677,-1.89446
930,0.208367,10.403965,-2.095642
931,-0.514929,10.130933,-1.228645
932,-0.55325,10.494976,-0.438289
933,-0.287402,10.729688,-0.526904
934,-0.196392,10.660232,-0.215552
935,-0.182021,10.724897,0.208367
936,0.165256,11.405083,0.526904
937,1.056204,12.981006,0.435894
938,2.39981,14.315032,0.122146
939,3.11592,14.228811,0.134121
940,2.924319,13.519885,0.328118
941,2.351909,13.282778,0.871787
