frame,acc x,acc y,acc z
597,-0.342488,10.322534,-0.076641
598,-0.316143,10.41115,-0.095801
599,-0.304167,10.339299,0.0479
600,-0.306563,10.219548,-0.011975
601,-0.232317,10.186018,0.0479
602,-0.241897,10.233918,0.074246
603,-0.253872,10.248289,0.172441
604,-0.277822,10.40157,0.237107
605,-0.205972,10.593171,0.289797
606,-0.165256,10.801538,0.488584
607,-0.131726,10.916499,0.768801
608,-0.114961,10.947634,0.924478
609,-0.081431,11.0123,0.922083
610,-0.01437,10.947634,0.814307
611,-0.021555,10.739268,0.548459
612,-0.201182,10.602751,0.522114
613,-0.340093,10.605146,0.524509
614,-0.423918,10.684182,0.570015
615,-0.455054,10.674602,0.613125
616,-0.481399,10.763218,0.840652
617,-0.505349,10.906919,1.106499
618,-0.373623,10.847043,1.044229
619,-0.301772,10.715317,1.096919
620,-0.227527,10.571616,0.967588
621,-0.203577,10.36804,0.862207
622,-0.258662,10.188413,0.809517
623,-0.342488,10.114167,0.720901
624,-0.371228,10.063872,0.56283
625,-0.385598,9.82916,0.399968
626,-0.361648,9.671089,0.462239
627,-0.251477,9.793235,0.570015
628,-0.325723,9.831555,0.608335
629,-0.471819,9.826765,0.752036
630,-0.622705,9.944121,0.900527
631,-0.821492,10.111772,1.125659
632,-1.005908,10.284214,1.367556
633,-1.075364,10.286609,1.731599
634,-1.034648,10.375225,1.635798
635,-0.996328,10.217153,1.513652
636,-0.996328,9.922566,1.369951
637,-0.958008,9.580078,1.16877
638,-0.888552,9.287886,1.060994
639,-0.816702,9.163345,0.955613
640,-0.819097,9.053174,0.958008
641,-0.58678,9.125024,1.020278
642,-0.347278,9.091494,0.972378
643,-0.134121,9.158555,1.068179
644,0.02874,9.137,1.156794
645,0.079036,9.18011,1.080154
646,0.100591,9.091494,0.967588
647,0.026345,8.842412,0.855022
648,-0.062271,8.533455,0.637075
649,-0.251477,8.289163,0.771196
650,-0.476609,8.368198,1.130449
651,-0.677791,8.895103,1.427432
652,-0.66342,9.448352,1.444197
653,-0.66821,9.872271,1.484912
654,-0.534089,10.277029,1.381926
655,-0.622705,10.336904,1.132844
656,-0.61552,10.195598,0.946033
657,-0.514929,9.956096,0.840652
658,-0.486189,9.83874,0.64905
659,-0.62989,9.85311,0.395178
660,-0.797542,10.341694,0.095801
661,-0.931663,11.294912,0.011975
662,-0.857417,12.430151,-0.011975
663,-0.57241,13.050461,-0.067061
664,-0.483794,12.866045,0.395178
665,-0.747246,12.020603,1.348396
666,-1.305286,11.218271,1.89446
667,-1.700464,10.289004,1.341211
668,-1.882485,9.105864,-0.079036
669,-2.066902,8.044871,-1.286125
670,-2.287244,7.556287,-1.595083
671,-2.330354,7.96823,-0.969983
672,-2.148333,9.201665,-0.182021
673,-1.386716,10.365645,0.069456
674,-0.543669,10.847043,-0.330513
675,-0.186812,11.00272,-0.878972
676,-0.076641,10.878179,-0.637075
677,0.02874,10.344089,-0.241897
678,-0.026345,9.663904,0.114961
679,-0.138911,9.20406,0.016765
680,-0.411943,9.065149,-0.083826
681,-0.507744,9.196875,0.179626
682,-0.122146,9.388477,0.780776
683,0.60594,9.721384,1.094524
684,1.520837,10.075847,1.154399
685,2.232158,10.42073,0.835862
686,2.450105,10.643467,0.57241
687,2.327959,10.499766,0.148491
688,1.997446,10.135723,-0.392783
689,1.482517,9.750125,-0.809517
690,0.941243,9.613608,-1.128054
691,0.58678,9.527388,-1.163979
692,0.486189,9.481882,-1.338816
693,0.474214,9.565708,-1.516047
694,0.376018,9.685459,-1.499282
695,0.131726,9.730964,-1.365161
696,-0.064666,9.80042,-1.125659
697,-0.179626,9.821975,-0.883762
698,-0.277822,9.84353,-0.761616
699,-0.467029,9.850715,-0.716111
700,-0.58199,9.77647,-0.740061
701,-0.673,9.445957,-0.866997
702,-0.670605,9.386082,-0.926873
703,-0.467029,9.709409,-1.060994
704,-0.007185,10.171648,-1.080154
705,0.469424,10.46863,-1.204695
706,0.855022,10.47342,-1.437012
707,1.152004,10.389595,-1.765129
708,1.219065,10.253079,-1.980681
709,1.044229,10.332114,-2.222578
710,0.756826,10.456655,-2.145938
711,0.443079,10.576406,-1.719624
712,0.098196,10.676997,-1.238225
713,-0.342488,10.849438,-0.974773
714,-0.60594,11.057805,-0.560435
715,-0.641865,10.952424,-0.330513
716,-0.356858,10.760823,-0.404758
717,0.141306,10.562036,-0.438289
718,0.811912,10.748848,-0.579595
719,1.25499,11.165581,-0.656235
720,1.22625,11.587104,-0.62031
721,0.958008,11.668535,-0.263452
722,0.433499,11.294912,0.376018
723,-0.198787,10.645862,0.536484
724,-0.311353,10.291399,0.835862
725,0.550854,11.237432,1.238225
726,1.587898,13.780942,1.092129
727,2.768643,15.696958,1.104104
728,2.835703,15.859819,0.708926
729,1.434617,14.70063,0.287402
730,0.131726,13.618081,0.840652
731,-0.56283,13.117522,1.662144
732,-0.895737,12.86365,2.162703
733,-1.195115,12.461287,2.052532
734,-1.384321,12.116404,1.434617
735,-0.828677,12.080479,0.716111
736,0.754431,12.525952,0.01916
737,2.033372,12.85407,-1.757944
738,2.761458,13.584551,-4.179309
739,2.823728,14.324612,-4.964875
740,2.445315,14.185701,-5.259463
741,1.652563,13.395344,-4.584067
742,0.593965,12.482842,-3.319497
743,0.02874,11.551179,-2.215393
744,-0.162861,10.756033,-1.147214
745,0.01437,10.116563,-0.764011
746,0.138911,9.465117,-0.859812
747,0.153281,9.16095,-1.072969
748,0.155676,8.962163,-1.26457
749,0.162861,8.693921,-1.489702
750,0.098196,8.504714,-1.595083
751,-0.03832,8.384963,-1.590293
752,-0.193997,8.277188,-1.710044
753,-0.510139,7.795789,-1.717229
754,-0.855022,7.218589,-1.801055
755,-1.16877,6.758745,-1.693279
756,-1.662144,6.368357,-1.484912
757,-1.973496,6.224656,-1.429827
758,-2.167493,6.205496,-1.324446
759,-2.325564,6.243816,-1.28373
760,-2.215393,6.543193,-0.941243
761,-1.990261,6.988667,-0.570015
762,-1.712439,7.36708,0.239502
763,-1.551973,7.620952,1.125659
764,-1.446592,7.515571,1.140029
765,-1.329236,7.161108,0.488584
766,-0.996328,7.134763,0.186812
767,-0.656235,7.335945,0.670605
768,-0.356858,7.510781,1.353186
769,-0.203577,7.802974,1.88009
770,0.143701,8.267607,2.569856
771,0.462239,9.18011,3.942202
772,0.627495,10.636282,5.084626
773,0.64426,12.492422,5.745652
774,0.641865,14.305452,5.860613
775,-0.131726,15.263459,5.688171
776,-1.243015,14.796431,5.108577
777,-2.450105,13.380974,3.666775
778,-2.852468,11.553574,2.5004
779,-2.821333,8.684341,0.924478
780,-3.137476,5.446274,-0.694556
781,-4.521797,5.154082,-1.496887
782,-4.409231,8.071216,-4.93853
783,-3.319497,11.395503,-4.610413
784,-2.042952,15.093413,-0.469424
785,-2.059717,18.602117,5.091812
786,-1.525627,19.619401,5.578
787,1.405876,17.936301,0.871787
788,3.345842,10.676997,-2.984194
789,1.937571,3.182981,-5.178032
790,-0.275427,-1.058599,-6.1552
791,-1.386716,-0.720901,-4.972061
792,-0.742456,3.388953,-3.11592
793,0.342488,9.323811,-1.446592
794,1.882485,13.792917,-0.105381
795,3.484753,15.253879,0.435894
796,3.357817,13.742622,-0.299377
797,2.102827,11.299702,-0.744851
798,0.687371,9.410032,-0.565225
799,-0.548459,8.188572,-0.213157
800,-1.044229,7.872429,0.016765
801,-0.790356,8.222102,0.376018
802,-0.172441,9.172925,0.500559
803,0.184417,9.903406,0.775986
804,0.579595,10.092612,0.641865
805,0.900527,10.339299,-0.04311
806,1.029858,10.423125,-0.392783
