frame,acc x,acc y,acc z
676,0.02395,10.181228,-1.094524
677,-0.01916,10.236313,-1.120869
678,-0.00958,10.339299,-1.125659
679,-0.00479,10.41594,-1.017883
680,-0.00479,10.516531,-0.857417
681,0.186812,10.47821,-0.622705
682,0.373623,10.557246,-0.373623
683,0.404758,10.708132,-0.311353
684,0.220342,10.794353,-0.134121
685,0.0,10.787168,-0.153281
686,-0.136516,10.744058,-0.143701
687,-0.174836,10.803933,-0.067061
688,-0.249082,10.813513,0.0479
689,-0.258662,10.875784,0.308958
690,-0.407153,11.033855,0.570015
691,-0.526904,11.144026,0.720901
692,-0.419128,11.462563,0.888552
693,-0.258662,11.663745,0.917292
694,-0.045505,11.752361,0.874182
695,-0.011975,11.543994,0.426313
696,-0.062271,11.153606,0.196392
697,-0.155676,10.571616,-0.100591
698,-0.416733,10.118958,-0.210762
699,-0.687371,9.948911,-0.150886
700,-0.843047,9.932146,0.074246
701,-0.811912,9.984836,0.239502
702,-0.63947,10.083032,0.270637
703,-0.55325,9.968071,0.091011
704,-0.495769,9.79084,-0.217947
705,-0.529299,9.352551,-0.182021
706,-0.428708,9.206455,-0.162861
707,-0.373623,9.323811,0.021555
708,-0.193997,9.685459,0.191602
709,-0.102986,9.898616,0.265847
710,-0.141306,10.135723,0.593965
711,-0.268242,10.243499,0.785566
712,-0.392783,10.226733,0.787961
713,-0.488584,10.085427,0.651445
714,-0.718506,9.778865,0.627495
715,-0.797542,9.503438,0.55325
716,-0.802332,9.414822,0.670605
717,-0.673,9.266331,0.62031
718,-0.584385,9.074729,0.58678
719,-0.555645,8.986113,0.637075
720,-0.505349,8.966953,0.684976
721,-0.519719,9.096284,0.759221
722,-0.469424,9.177715,0.910107
723,-0.323328,9.273516,1.137634
724,-0.141306,9.280701,1.444197
725,-0.045505,9.345366,1.659749
726,-0.045505,9.290281,1.635798
727,-0.064666,9.017249,1.628613
728,-0.160466,8.863967,1.642983
729,-0.282612,8.851992,1.781895
730,-0.447869,8.990903,1.633403
731,-0.433499,9.2328,1.635798
732,-0.134121,9.424402,1.736389
733,0.268242,9.587263,1.482517
734,0.502954,9.484277,1.017883
735,0.684976,9.381292,0.488584
736,0.63468,9.302256,-0.196392
737,0.373623,9.738149,-0.56283
738,-0.01916,10.571616,-0.692161
739,-0.510139,11.979888,-0.512534
740,-0.931663,13.548625,-0.263452
741,-0.965193,14.204861,0.342488
742,-0.934058,13.694722,1.547183
743,-1.362766,12.346326,2.694397
744,-1.815425,10.588381,1.853745
745,-2.220183,8.543035,-0.464634
746,-2.967429,7.247329,-2.629731
747,-3.278782,7.060518,-2.821333
748,-2.514771,8.047266,-1.88488
749,-1.223855,9.747729,-1.005908
750,0.122146,11.117681,-1.056204
751,0.938848,11.100916,-1.640588
752,1.27894,10.609937,-1.8753
753,1.104104,10.169253,-1.511257
754,0.840652,9.860295,-1.094524
755,0.60594,9.491462,-0.759221
756,0.189207,9.17053,-0.589175
757,-0.119751,9.113049,-0.534089
758,-0.270637,9.342971,-0.174836
759,-0.201182,9.711804,0.347278
760,0.433499,9.944121,0.646655
761,0.433499,9.944121,0.646655
762,0.433499,9.944121,0.646655
763,0.929268,9.932146,0.589175
764,0.929268,9.932146,0.589175
765,2.059717,10.099797,-0.368833
766,1.87051,10.39678,-0.565225
767,1.379531,10.43031,-0.673
768,0.852627,10.332114,-0.632285
769,0.493374,10.147698,-0.613125
770,0.438289,10.123748,-0.469424
