acc x,acc y,acc z
-0.176773,9.42601,-1.574707
-0.178818,9.434876,-1.618286
-0.208008,9.444641,-1.556915
-0.225266,9.470459,-1.527771
-0.224747,9.484955,-1.56308
-0.193512,9.513794,-1.523987
-0.20752,9.585754,-1.56488
-0.28006,9.626465,-1.719955
-0.321381,9.608459,-1.761322
-0.415665,9.576614,-1.625214
-0.506409,9.539749,-1.385834
-0.575073,9.557343,-1.184799
-0.656906,9.629852,-1.153153
-0.674255,9.77153,-1.187286
-0.562195,9.997894,-1.165405
-0.50264,10.21698,-1.090317
-0.580231,10.386932,-0.859558
-0.584976,10.539337,-0.623825
-0.546463,10.656113,-0.455734
-0.583069,10.696899,-0.377319
-0.740448,10.665161,-0.428375
-0.826126,10.620499,-0.488754
-0.848404,10.673401,-0.523834
-0.823013,10.79129,-0.529449
-0.673065,10.816071,-0.59465
-0.489227,10.72583,-0.662888
-0.263641,10.523392,-0.719879
-0.120834,10.332047,-0.641769
-0.10878,10.135666,-0.420853
-0.03186,9.860794,-0.232117
-0.033646,9.536377,-0.304016
-0.359467,9.156006,-0.443619
-0.891342,8.75766,-0.49939
-1.157669,8.591431,-0.294769
-1.158264,8.568192,0.114243
-0.961853,8.633514,0.32605
-0.796005,8.73027,0.373276
-0.665115,8.753372,0.259018
-0.650925,8.831497,0.233688
-0.798752,8.9543,0.390167
-1.013275,9.149078,0.442322
-1.091492,9.360321,0.450958
-1.249039,9.503937,0.576233
-1.423416,9.512985,0.705154
-1.694595,9.466278,0.673996
-1.947174,9.314301,0.703674
-1.980469,9.113602,0.944183
-1.709717,8.902267,1.284592
-1.348587,8.791183,1.467438
-0.928146,8.792297,1.416184
-0.654312,8.833633,1.338196
-0.629974,8.835465,1.287826
-0.502441,8.71814,1.169022
-0.388229,8.513138,1.087814
-0.369095,8.408127,1.112656
-0.316147,8.337448,1.132385
-0.195312,8.203995,1.128891
-0.297318,7.948868,1.005051
-0.53241,7.699112,1.06662
-0.808746,7.735367,1.300369
-0.930527,8.059723,1.571854
-1.02652,8.618362,1.484802
-1.074219,9.178314,1.200821
-1.088272,9.652313,0.958557
-1.138565,9.992859,0.766922
-1.083221,10.116119,0.603897
-1.037598,9.979996,0.661804
-0.923889,9.694031,0.978424
-0.783173,9.368164,1.247864
-0.873474,9.065186,1.474731
-1.017105,8.917847,1.61377
-0.902283,9.143967,1.575256
-0.571579,10.157471,1.367889
-0.448318,11.593567,0.475815
-1.183411,12.453079,-0.77562
-2.416382,12.458023,-1.226639
-3.045685,11.933624,-0.830215
-2.491226,10.923798,-0.024933
-1.923813,9.669189,0.718643
-2.025711,7.748962,0.192551
-2.837479,5.910263,-1.234222
-3.163376,5.325424,-2.162415
-2.210495,6.402817,-1.999191
-0.019943,8.649582,-1.236694
1.670792,10.255463,-0.88533
2.72432,10.803024,-1.358978
2.771118,10.584747,-1.838882
2.149902,10.097412,-1.778427
1.218124,9.439804,-1.293869
0.57077,8.881042,-0.8255
0.322952,8.617722,-0.606445
-0.071793,8.512314,-0.461716
-0.307831,8.676102,-0.478531
-0.686035,9.07222,-0.384537
-1.020279,9.348099,-0.60463
-1.160049,9.306168,-1.278839
-0.680008,9.310333,-1.172867
0.054855,9.238266,-1.247681
0.657516,9.257965,-1.52211
1.171265,9.419098,-1.970032
1.676514,9.610001,-2.363556
1.845779,9.508881,-2.647705
1.859634,9.429916,-2.291672
1.523514,9.292099,-1.780472
1.009094,9.088379,-1.571793
0.599228,8.926804,-1.6474
0.268402,8.805756,-1.763367
0.11142,8.925919,-1.857727
0.079285,9.219116,-2.051544
-0.152481,9.514343,-2.168701
-0.531769,9.641693,-2.361145
-0.820343,9.636078,-2.450714
-0.863342,9.676773,-2.412079
-0.738571,9.72615,-2.3367
-0.599289,9.81868,-2.386551
-0.472855,9.84343,-2.249039
-0.136444,10.141357,-2.157364
0.139511,10.537354,-2.159866
0.18576,10.679291,-2.05397
-0.107254,10.364563,-1.921951
-0.37793,9.998474,-1.642853
-0.397568,9.855042,-1.470444
-0.0914,9.844864,-1.413223
0.384689,9.84523,-1.361633
0.780655,9.904007,-1.358658
0.770264,10.038361,-1.514023
0.412811,10.095871,-1.566879
-0.224869,10.017715,-1.218048
-0.806366,9.789429,-0.686829
-1.235229,9.802612,-0.124481
-1.307358,10.722549,0.089859
-0.752853,12.639236,-0.531647
-0.125763,14.263626,-1.543976
-0.138901,14.191437,-1.978882
-0.585068,13.355057,-0.974518
-0.910477,12.460266,0.129272
-1.202728,11.716812,0.550461
-1.310822,11.48671,0.716263
-1.219894,11.601181,0.690201
-0.503098,12.1241,-0.663834
0.493057,13.36586,-2.181671
1.485123,14.600204,-3.211899
1.605377,14.605804,-3.917328
0.765686,13.694885,-4.045547
0.026321,12.809311,-3.807938
-0.092133,12.338455,-3.737518
-0.060593,12.021454,-3.442383
-0.095749,11.530457,-2.70137
-0.243134,10.851852,-2.020004
-0.297012,10.112564,-2.086868
0.002151,9.421188,-2.707809
0.487091,8.945801,-3.020599
0.712738,8.567688,-2.815201
0.616959,8.14267,-2.425766
0.384613,7.716965,-1.941086
0.21759,7.309082,-1.708496
0.164276,6.883057,-1.687256
0.110306,6.464676,-1.664917
-0.062241,6.068909,-1.609467
-0.356522,5.65538,-1.509445
-0.673447,5.298843,-1.413834
-1.051071,5.012863,-1.295944
-1.56691,4.7379,-1.203644
-2.122437,4.56189,-1.226364
-2.378403,4.55011,-1.320633
-2.328552,4.657608,-1.440384
-2.089905,4.90889,-1.526611
-1.987915,5.215363,-1.603378
-2.067841,5.461853,-1.695496
-2.017715,5.66217,-1.569061
-1.80983,6.015656,-0.944153
-1.644135,6.692001,0.441025
-1.719955,7.724289,2.410202
-1.902939,9.022736,3.970215
