frame,acc x,acc y,acc z
609,1.79866,9.601633,-1.674119
610,1.597478,9.642349,-1.79387
611,1.343606,9.726174,-1.918411
612,1.166375,9.917776,-2.076482
613,1.080154,10.248289,-2.069297
614,0.991538,10.43989,-2.054927
615,1.092129,10.3872,-1.920806
616,1.214275,10.152488,-1.80345
617,1.386716,9.692644,-1.85614
618,1.386716,9.692644,-1.85614
619,1.599873,9.122629,-2.366279
620,1.535208,9.330996,-2.620151
621,1.243015,9.618398,-2.747087
622,0.807122,9.929751,-2.857258
623,0.251477,10.186018,-2.888394
624,-0.308958,10.43031,-2.550696
625,-0.435894,10.535691,-2.378254
626,-0.055085,10.550061,-2.292034
627,0.493374,10.497371,-2.258503
628,0.900527,10.300979,-2.054927
629,1.24062,10.123748,-2.251318
630,1.393901,10.042317,-2.562671
631,1.410667,9.965676,-2.529141
632,1.128054,9.881851,-2.644102
633,0.807122,9.77647,-2.945874
634,0.469424,9.683064,-3.329077
635,0.227527,9.635164,-3.73144
636,0.390388,9.503438,-3.846401
637,0.704136,9.314231,-3.748206
638,1.116079,9.278306,-3.496729
639,1.427432,9.333391,-3.108735
640,1.585503,9.431587,-3.09676
641,1.523232,9.433982,-2.943479
642,1.2502,9.381292,-2.929109
643,0.996328,9.462722,-3.079995
644,0.838257,9.460327,-3.113525
645,0.850232,9.450747,-3.127896
646,0.850232,9.450747,-3.127896
647,0.862207,9.450747,-3.130291
648,1.185535,9.378896,-3.144661
649,1.19272,9.366921,-2.974614
650,1.072969,9.172925,-2.977009
651,1.051414,9.16574,-2.950664
652,1.068179,9.259146,-2.967429
653,1.080154,9.503438,-3.02012
654,1.24062,9.821975,-3.036885
655,1.487307,10.078242,-2.847678
656,1.518442,10.257869,-2.4525
657,1.408271,10.171648,-2.064507
658,1.25978,10.087822,-1.932781
659,1.072969,9.898616,-1.719624
660,0.922083,9.972861,-1.722019
661,0.790356,10.056687,-1.87051
662,0.725691,10.212363,-2.100432
663,0.651445,10.353669,-2.095642
664,0.531694,10.38241,-2.177073
665,0.467029,10.217153,-2.327959
666,0.304167,9.987231,-2.406995
667,0.249082,9.869875,-2.241738
668,0.292192,9.941726,-2.110012
669,0.347278,10.205178,-2.193838
670,0.438289,10.3872,-2.337539
671,0.519719,10.45905,-2.378254
672,0.534089,10.47821,-2.359094
673,0.598755,10.40157,-2.562671
674,0.617915,10.300979,-2.651287
675,0.58678,10.174043,-2.411785
676,0.57241,10.171648,-2.160308
677,0.574805,10.241104,-2.153123
678,0.574805,10.241104,-2.153123
679,0.543669,10.336904,-2.210603
680,0.603545,10.006392,-2.50998
681,0.850232,9.596843,-2.806963
682,1.140029,9.558523,-3.04886
683,1.410667,9.893826,-3.171006
684,1.326841,10.248289,-3.175796
685,1.247805,10.293794,-3.046465
686,1.037043,10.140513,-2.682422
687,0.958008,10.075847,-2.450105
688,0.941243,10.243499,-2.232158
689,0.855022,10.559641,-1.88488
690,0.641865,10.803933,-1.872905
691,0.471819,10.923684,-1.942361
692,0.366438,11.067385,-2.007026
693,0.387993,11.220667,-2.088457
694,0.431104,11.536809,-1.975891
695,0.538879,12.044553,-1.686094
696,0.598755,12.633728,-1.247805
697,0.570015,13.110337,-0.790356
698,0.402363,13.251643,-0.193997
699,0.414338,13.222903,0.392783
700,0.694556,13.117522,0.965193
701,1.106499,12.8397,1.580713
702,1.662144,12.470867,2.167493
703,2.323169,12.027788,2.469265
704,2.323169,12.027788,2.469265
705,3.079995,10.226733,1.556763
