frame,acc x,acc y,acc z
668,1.058599,10.092612,-1.640588
669,0.632285,9.891431,-1.583108
670,0.366438,9.745334,-1.511257
671,0.059875,9.738149,-1.398691
672,-0.076641,9.836345,-1.379531
673,-0.136516,10.059082,-1.27894
674,-0.213157,10.212363,-1.113684
675,-0.141306,10.447075,-0.967588
676,-0.155676,10.705737,-0.689766
677,-0.201182,10.976375,-0.404758
678,-0.215552,11.151211,-0.189207
679,-0.201182,11.299702,0.0
680,-0.191602,11.201506,0.074246
681,-0.201182,11.132051,0.186812
682,-0.359253,11.09373,0.244292
683,-0.253872,11.136841,0.251477
684,-0.232317,11.211086,0.462239
685,-0.126936,11.256592,0.428708
686,0.153281,11.534414,0.534089
687,0.110171,11.788286,0.6251
688,-0.02395,11.912827,0.526904
689,-0.423918,11.881692,0.462239
690,-0.673,11.512859,0.241897
691,-1.326841,11.029065,0.524509
692,-1.132844,10.823093,0.146096
693,-0.852627,10.796748,0.158071
694,-0.699346,10.626702,-0.007185
695,-0.742456,10.308164,-0.167651
696,-0.65384,10.205178,-0.148491
697,-0.457449,10.193203,-0.186812
698,-0.217947,10.042317,-0.371228
699,0.146096,9.83395,-0.378413
700,0.268242,9.503438,-0.081431
701,0.500559,9.122629,0.093406
702,0.66821,8.863967,0.282612
703,0.689766,8.693921,0.407153
704,0.701741,8.57417,0.55804
705,0.608335,8.566985,0.66821
706,0.459844,8.58375,0.969983
707,0.340093,8.751401,1.037043
708,0.131726,8.974138,1.154399
709,-0.143701,9.057964,1.367556
710,-0.404758,9.15616,1.698069
711,-0.670605,9.113049,1.848955
712,-0.888552,9.103469,2.047742
713,-1.034648,9.000483,2.246528
714,-1.056204,9.019644,2.327959
715,-0.989143,9.113049,2.318379
716,-0.792751,9.21364,2.48603
717,-0.711321,9.299861,2.675237
718,-0.579595,9.335786,2.869233
719,-0.500559,9.347761,2.991379
720,-0.308958,9.309441,2.957849
721,-0.117356,9.18011,2.969824
722,0.01437,8.938213,2.730322
723,0.162861,8.840017,2.610571
724,0.311353,8.806487,2.42855
725,0.395178,8.899893,2.430945
726,0.474214,9.036409,2.313589
727,0.622705,9.216035,2.351909
728,0.831072,9.431587,2.196233
729,1.063389,9.661509,2.239343
730,1.343606,9.81479,2.212998
731,1.571133,9.83874,2.232158
732,1.686094,9.728569,2.258503
733,1.719624,9.675879,2.236948
734,1.609453,9.608818,2.272874
735,1.425037,9.616003,2.385439
736,1.137634,9.75252,2.48603
737,0.866997,10.013577,2.725532
738,0.510139,10.380015,2.893184
739,0.105381,10.588381,3.022515
740,-0.117356,10.629097,3.10634
741,-0.246687,10.621912,3.135081
742,-0.397573,10.631492,3.09676
743,-0.699346,10.894944,2.727927
744,-1.281335,11.249407,2.016606
745,-1.753154,11.939172,1.23104
746,-1.86093,12.875625,0.735271
747,-1.317261,13.242063,0.613125
748,-0.66342,12.724739,0.60115
749,-0.186812,11.984678,0.471819
750,0.378413,11.457773,0.744851
751,0.974773,11.100916,0.981958
752,1.396296,10.933264,1.020278
753,1.551973,10.782378,1.130449
754,1.338816,10.521321,1.312471
755,0.598755,10.061477,1.666934
756,-0.656235,9.285491,1.693279
757,-1.932781,8.430469,1.496887
758,-2.787803,7.635322,1.111289
759,-3.12071,6.979087,0.646655
760,-3.056045,7.058123,-0.05269
761,-2.277664,7.767048,-0.740061
762,-0.874182,8.863967,-0.862207
763,0.608335,10.061477,-0.993933
764,3.343447,10.451865,-1.89446
765,3.245251,9.908196,-2.675237
766,3.245251,9.908196,-2.675237
767,3.245251,9.908196,-2.675237
768,3.245251,9.908196,-2.675237
769,3.245251,9.908196,-2.675237
770,2.639312,9.036409,-4.011658
771,2.165098,8.974138,-4.083508
772,1.81303,9.096284,-3.618875
773,1.698069,9.239985,-2.895579
774,1.448987,9.374106,-2.284849
775,1.077759,9.678274,-2.105222
776,0.538879,9.884246,-2.074087
777,-0.00479,10.085427,-1.978286
778,-0.244292,10.133328,-1.959126
779,-0.227527,10.080637,-1.923201
780,0.217947,10.037527,-1.944756
781,0.732876,10.015972,-1.887275
782,1.410667,10.078242,-2.126777
783,1.911226,10.238708,-2.351909
784,2.380649,10.42073,-2.46208
785,2.586621,10.600356,-2.232158
786,2.498005,10.521321,-1.990261
787,2.275269,10.241104,-1.815425
788,1.85135,9.889036,-1.539998
789,1.511257,9.575288,-1.21188
790,1.403481,9.326206,-1.104104
791,1.575923,9.25675,-1.046624
792,1.78429,9.340576,-1.037043
793,2.110012,9.620793,-0.917292
794,2.229763,10.157278,-0.699346
795,2.246528,10.672207,-0.318538
796,2.033372,10.861414,-0.01916
797,1.664539,10.581196,0.091011
798,1.24062,10.152488,-0.146096
799,0.948428,9.764495,-0.737666
800,0.807122,9.467512,-1.362766
801,0.799937,9.422007,-2.169888
802,0.843047,9.400452,-2.986589
803,0.934058,9.304651,-3.386558
804,0.898132,9.20885,-3.436853
805,0.881367,9.216035,-3.142266
806,0.893342,9.278306,-2.524351
807,0.809517,9.599238,-2.126777
808,0.701741,9.994417,-1.805845
809,0.66342,10.164463,-1.82261
810,0.754431,10.078242,-1.939966
811,0.811912,10.171648,-2.222578
812,0.826282,10.36325,-2.47645
813,0.795146,10.497371,-2.397415
814,0.843047,10.518926,-2.244133
815,0.953218,10.554851,-1.908831
816,1.331631,10.911709,-1.542393
817,1.619033,11.132051,-1.551973
818,1.760339,11.242222,-1.825005
819,1.81782,11.165581,-1.968706
820,1.937571,11.076965,-1.942361
821,2.071692,11.184741,-1.717229
822,2.150728,11.378738,-1.161584
823,2.220183,11.539204,-0.538879
824,2.354304,11.848162,0.035925
825,2.624941,12.602593,0.390388
826,2.785408,13.4648,0.474214
827,2.4525,13.625266,0.409548
828,1.863325,13.47917,0.603545
829,1.425037,13.675562,0.883762
830,1.307681,14.303057,1.075364
831,0.905317,14.391672,1.094524
832,0.165256,13.788127,0.859812
833,-0.593965,12.84449,0.452659
834,-1.010698,11.872112,0.00479
835,-1.288521,11.081755,0.01916
836,-0.828677,10.959609,-0.467029
837,-0.579595,10.837463,-1.104104
