acc x,acc y,acc z
0.329483,9.087692,-2.157944
0.279785,8.941238,-2.051529
0.193771,8.903931,-1.934067
0.135529,8.975098,-1.869995
0.152267,9.218903,-1.830429
0.187683,9.433044,-1.85701
0.239395,9.545166,-1.780609
0.25647,9.639252,-1.679092
0.355713,9.634247,-1.611404
0.400497,9.538803,-1.692703
0.370911,9.394653,-1.682632
0.297562,9.295044,-1.738998
0.089249,9.28627,-1.834274
0.026505,9.317947,-2.124481
-0.009537,9.246857,-2.375534
-0.021423,9.102432,-2.398682
-0.001495,9.031357,-2.302734
-0.037033,8.937546,-2.212708
-0.019241,8.962524,-2.066345
0.103455,9.23436,-1.708038
0.08728,9.529907,-1.462418
0.049316,9.815994,-1.10881
-0.038239,10.141998,-0.943008
-0.074341,10.36586,-1.005112
-0.235367,10.42897,-1.233505
-0.411758,10.353638,-1.437637
-0.65976,10.201721,-1.60434
-0.957932,9.870544,-1.636673
-1.187942,9.629318,-1.535156
-1.283279,9.516449,-1.488083
-1.216568,9.41333,-1.366211
-1.055878,9.360947,-1.288895
-1.025253,9.359268,-1.315933
-1.030747,9.460098,-1.534088
-0.970367,9.587631,-1.85112
-0.873474,9.64386,-2.281006
-0.769974,9.557877,-2.518448
-0.704865,9.340729,-2.531799
-0.700607,9.092773,-2.484512
-0.738815,8.878189,-2.515289
-0.766968,8.765213,-2.455627
-0.742035,8.806488,-2.453842
-0.694138,9.021927,-2.463501
-0.702347,9.243973,-2.431702
-0.716171,9.360367,-2.43158
-0.643555,9.3452,-2.321701
-0.56456,9.286774,-2.116684
-0.623459,9.255707,-2.066528
-0.596771,9.329758,-2.098938
-0.532379,9.492432,-2.161026
-0.494766,9.663483,-2.229019
-0.450211,9.698914,-2.18985
-0.446457,9.560287,-2.024719
-0.490158,9.357895,-1.901688
-0.59436,9.213333,-1.958511
-0.687134,9.152328,-2.094894
-0.765213,9.123871,-2.255966
-0.892288,9.140854,-2.399857
-0.928207,9.232346,-2.462631
-0.868012,9.2836,-2.491882
-0.85759,9.237701,-2.449066
-0.84874,9.177261,-2.323227
-0.800537,9.121506,-2.197601
-0.696655,9.028961,-2.142654
-0.628342,8.989212,-2.073975
-0.583206,9.130569,-2.018158
-0.478287,9.279633,-2.007568
-0.328979,9.388596,-1.946167
-0.189056,9.453171,-1.890488
-0.124405,9.459183,-1.835358
-0.127853,9.483932,-1.775223
-0.175385,9.473389,-1.720734
-0.220795,9.482544,-1.717911
-0.269135,9.503769,-1.783081
-0.310257,9.561539,-1.800247
-0.383575,9.673203,-1.768341
-0.499329,9.764725,-1.731674
-0.639206,9.843826,-1.771805
-0.770859,9.925415,-1.771622
-0.765198,9.998215,-1.699829
-0.751953,10.077103,-1.707871
-0.61412,10.187408,-1.727615
-0.423172,10.284622,-1.734817
-0.32428,10.297089,-1.440979
-0.291382,10.260025,-1.11409
-0.380997,10.350601,-0.930283
-0.49028,10.567871,-0.965637
-0.628143,10.846466,-1.212708
-0.735916,11.138107,-1.592407
-0.813232,11.522644,-1.962555
-0.864365,11.707901,-2.212585
-0.797455,11.563828,-2.242737
-0.609283,11.267853,-1.965851
-0.5923,10.895538,-1.78273
-0.726074,10.627686,-1.672043
-0.835556,10.435974,-1.493683
-0.770798,10.190552,-1.301483
-0.406204,9.983994,-1.358261
0.211914,9.615097,-1.548904
1.016937,9.066086,-1.903824
1.739532,8.575958,-2.033585
2.227478,8.363068,-1.81192
2.117813,8.393784,-1.58905
1.690201,8.77478,-1.093185
1.119827,9.623932,-0.717102
0.755295,10.737579,-0.39801
0.555695,11.692978,-0.612625
0.295609,12.170654,-1.225403
0.085602,12.259857,-1.937378
0.031509,12.03569,-2.759171
0.081543,11.483383,-3.322372
0.094482,10.739212,-3.572403
0.212051,9.991425,-3.419754
0.259613,9.327988,-2.925537
0.658203,8.967926,-2.198837
1.400559,8.696442,-1.493317
2.016052,8.638077,-1.104279
2.813095,8.834702,-0.534897
3.069214,8.803864,-0.222656
3.176697,8.683029,0.140488
3.115768,8.439133,0.550842
2.824478,8.071198,0.89891
2.536545,7.627624,1.070663
2.470673,7.451004,1.141128
2.336395,7.435715,1.005157
2.100296,7.384552,0.791763
1.90358,7.385361,0.501938
1.889542,7.463516,0.407562
1.88533,7.529709,0.290359
1.931122,7.706863,0.1436
1.89679,7.801712,0.188629
1.763596,7.906738,0.381256
1.804199,7.876465,0.828003
1.938446,7.726288,1.217255
1.889038,7.398056,1.411865
1.766663,7.178207,1.402527
1.540649,7.1362,1.41658
1.372162,7.295837,1.778503
1.255188,7.541489,2.037598
1.269989,7.847122,2.25444
1.344437,8.369247,2.407486
1.45018,8.843979,2.615387
1.443588,9.315521,2.781769
1.390305,9.773148,2.888962
1.438553,10.087738,2.861938
1.766235,10.597015,2.76442
2.069687,11.036057,2.608048
2.36821,11.352875,2.334976
2.51828,11.452789,2.138031
2.779816,11.339752,2.01062
2.876068,10.80867,2.127213
2.77919,10.002731,2.285416
2.446777,9.071487,2.435272
2.09639,8.253815,2.336929
1.476059,7.830597,2.24173
0.636032,8.20694,2.063354
0.600983,9.502609,1.557312
1.730042,11.005722,0.706436
2.607819,12.314957,-0.195526
2.750809,13.222153,-1.117371
2.235992,13.226364,-2.06456
1.300583,12.342758,-2.976501
0.362411,10.656921,-3.40416
-0.357803,8.680573,-3.137726
-0.959671,7.071014,-2.691009
-1.387283,6.234238,-2.301285
-1.814255,5.964218,-1.993851
-2.136551,6.107498,-1.984985
-2.314392,6.28743,-1.911148
-2.050156,7.174347,-1.554321
-1.825546,8.477005,-1.2276
-1.414658,10.032288,-0.960999
-0.948349,11.358749,-0.862473
-0.543961,11.923996,-0.939148
-0.247787,11.616653,-1.093704
-0.075882,10.636017,-1.226135
-0.279053,9.507645,-1.390259
-0.489914,8.731567,-1.757645
-0.528091,8.470886,-2.013321
-0.501175,8.7043,-2.151932
-0.408188,9.204254,-2.131882
-0.37793,9.576004,-1.818054
-0.436401,9.717392,-1.498566
-0.468338,9.686462,-1.242935
-0.507919,9.588501,-1.066757
-0.590332,9.437714,-1.028687
-0.749298,9.297256,-1.07048
-0.847778,9.12468,-1.233749
-0.830597,8.905395,-1.489716
-0.776276,8.709488,-1.773834
-0.797699,8.499176,-2.076126
-0.731155,8.383606,-2.279175
-0.683884,8.385345,-2.474579
-0.748764,8.498642,-2.667419
-0.814865,8.738403,-2.786743
-0.778824,8.980682,-2.700455
-0.570602,9.169586,-2.375259
-0.259476,9.308182,-1.964462
0.067673,9.368271,-1.650162
0.30513,9.394791,-1.612335
0.387176,9.3936,-1.857223
0.254303,9.368591,-2.142364
0.149536,9.436539,-2.244186
0.110992,9.583435,-2.081009
0.023132,9.671555,-1.793991
0.007385,9.760513,-1.416336
-0.065216,9.888077,-1.048965
-0.29097,10.057175,-1.006546
-0.485825,10.295029,-1.222687
-0.551529,10.566635,-1.577103
-0.484222,10.753067,-1.943283
-0.345322,10.819046,-2.066422
-0.243408,10.873779,-1.949387
-0.194122,10.923065,-1.693207
-0.229828,10.888886,-1.427368
-0.200119,10.779007,-1.116943
-0.156662,10.688553,-0.93866
-0.235153,10.700989,-0.987061
-0.555191,11.080292,-1.39447
-0.915756,11.904602,-1.992584
-0.94603,12.692566,-2.392777
-0.876892,12.87265,-2.432785
-0.997147,12.558609,-2.383194
-1.20726,12.238342,-2.328842
-1.109131,12.012024,-1.938812
-0.749405,11.611465,-1.483108
-0.629883,10.883102,-1.662231
-0.404816,10.074203,-2.503891
0.288895,9.235199,-3.334198
1.017136,8.310318,-3.811356
1.414169,7.480438,-3.909363
1.525375,7.131668,-3.382629
1.443237,7.372604,-2.272705
1.307724,8.042892,-1.076065
1.159607,9.120972,-0.204498
1.15921,10.322342,-0.18602
1.146149,11.365112,-0.971359
1.415543,12.03685,-1.780106
1.58075,12.227615,-2.231827
1.518005,11.867905,-2.815216
1.298279,11.214661,-3.174286
1.185806,10.562485,-3.042465
1.290894,9.981934,-2.568268
1.302338,9.418427,-2.053009
1.327484,8.963394,-1.46666
1.445725,8.557175,-0.886978
1.848343,8.393662,-0.435349
2.115479,8.272705,-0.071152
2.17392,8.211258,0.084244
1.998184,8.017563,0.007538
1.747315,7.791748,0.191498
1.379257,7.538635,0.353729
1.007278,7.32692,0.48967
0.741867,7.166199,0.442688
0.79689,7.000122,0.402313
0.678345,6.804642,0.330002
0.750198,6.51535,0.460281
