acc x,acc y,acc z
-0.539978,9.541534,-1.841095
-0.46135,9.598328,-2.027725
-0.366119,9.587646,-2.148499
-0.308609,9.589035,-2.150284
-0.231216,9.503235,-2.057694
-0.232162,9.335861,-2.037064
-0.311173,9.257187,-1.935455
-0.40155,9.211823,-1.998657
-0.51886,9.232712,-2.173477
-0.350128,9.301224,-2.377808
-0.06868,9.547409,-2.566513
0.297958,9.80336,-2.694412
0.792404,9.769791,-2.473267
0.890671,9.551636,-2.239044
0.738922,9.250855,-2.026276
0.437576,9.174988,-2.11441
0.206421,9.125778,-2.310562
0.041748,9.179413,-2.482162
-0.138016,9.324112,-2.553619
-0.352844,9.373047,-2.447327
-0.521179,9.292618,-2.313004
-0.638428,9.217743,-2.242966
-0.686585,9.075394,-2.341797
-0.786606,9.045288,-2.581207
-0.956039,9.09964,-3.002975
-0.957626,9.12561,-3.279678
-1.006393,9.149475,-3.430405
-1.04007,9.231018,-3.202896
-1.0112,9.46283,-2.62413
-0.831772,9.627289,-1.873718
-0.438538,9.620392,-1.235107
-0.064392,9.598236,-0.722595
0.094482,9.432846,-0.563507
0.259415,9.283279,-0.490265
0.184052,9.175964,-0.755142
0.037308,9.190628,-1.30339
-0.185455,9.458725,-1.775665
-0.418747,9.780655,-1.857941
-0.746826,10.006638,-1.820953
-0.88266,10.174881,-1.521332
-0.946869,10.107178,-1.129791
-0.844727,10.003479,-0.769196
-0.830963,9.785767,-0.650299
-0.729691,9.565094,-0.69249
-0.678329,9.391678,-0.983109
-0.572174,9.287399,-1.358093
-0.487595,9.127594,-1.698212
-0.600738,8.940094,-2.01886
-0.590302,8.862015,-2.105301
-0.616959,8.872467,-2.180695
-0.542236,9.008606,-2.195206
-0.447205,9.17337,-2.013321
-0.277313,9.420975,-1.886002
-0.251999,9.573898,-1.665115
-0.14534,9.569809,-1.501038
-0.15538,9.394913,-1.397049
-0.171417,9.225769,-1.386215
-0.12767,9.215317,-1.372498
-0.154205,9.207871,-1.382874
-0.234299,9.268723,-1.449661
-0.228683,9.331421,-1.554291
-0.284225,9.368347,-1.578079
-0.360184,9.346588,-1.575653
-0.38414,9.358902,-1.623993
-0.442612,9.376678,-1.554764
-0.563309,9.366364,-1.560135
-0.567261,9.534698,-1.623627
-0.639511,9.670151,-1.668381
-0.593979,9.780655,-1.660538
-0.563995,9.763016,-1.59903
-0.484955,9.766983,-1.590454
-0.430573,9.772903,-1.535355
-0.339096,9.875122,-1.585236
-0.344345,9.925705,-1.717056
-0.3871,9.944183,-1.834778
-0.432388,10.045868,-1.967926
-0.598816,10.134521,-2.04332
-0.656342,10.159668,-2.070312
-0.528046,10.288849,-2.124161
-0.278168,10.41658,-2.214371
-0.054901,10.511902,-2.166199
0.080261,10.60556,-1.966202
0.069962,10.638901,-1.708786
0.023285,10.645172,-1.45578
0.028076,10.592484,-1.238495
0.064621,10.612228,-1.15416
0.072052,10.656204,-1.117615
0.076447,10.662201,-1.096756
0.12355,10.599945,-1.151062
0.10321,10.471558,-1.19017
0.01445,10.331116,-1.191772
-0.132294,10.209854,-1.191452
-0.297623,10.187943,-1.263046
-0.475739,10.255508,-1.526855
-0.648041,10.312119,-1.756943
-0.599426,10.282501,-1.86145
-0.492325,10.188583,-2.016205
-0.489197,9.989975,-2.352066
-0.218857,9.587494,-2.631668
0.490417,8.926376,-2.861389
1.438339,8.334396,-3.126465
2.256882,8.022003,-3.245377
2.671905,7.901337,-3.222107
2.710236,7.955612,-2.748581
2.422272,8.1436,-1.865692
1.983902,8.510544,-1.172546
1.744293,9.143707,-0.773331
1.744202,10.00238,-0.574783
1.815308,10.934296,-0.652924
1.86293,11.808212,-1.038879
1.903656,12.364563,-1.575577
1.839768,12.414993,-2.07428
1.678818,12.030106,-2.400009
1.39595,11.357147,-2.573853
1.1745,10.605637,-2.329178
1.096054,9.980804,-1.671143
1.051666,9.516266,-0.983963
1.178665,9.17894,-0.423202
1.512878,9.029846,-0.059052
1.781555,8.977127,0.052383
1.948502,8.858948,0.120209
2.114227,8.673096,0.373581
2.209305,8.338394,0.616333
2.17511,8.051758,0.779434
2.176239,7.841705,0.865524
2.128174,7.645615,0.850327
2.002655,7.445709,0.801453
1.786209,7.153564,0.781067
1.777176,6.908874,0.936768
1.882507,6.754517,1.044006
2.017609,6.667648,1.115326
2.201096,6.638763,1.238129
2.265976,6.731033,1.388245
2.332321,6.890915,1.577911
2.394592,7.086319,1.855713
2.405502,7.255127,2.003952
2.463852,7.449219,2.162949
2.445999,7.597244,2.374893
2.375183,7.652557,2.64566
2.333923,7.729492,2.909988
2.340942,7.870026,3.094223
2.409668,7.984558,3.134186
2.457184,8.052811,3.061554
2.492477,8.124451,2.844711
2.349884,8.288574,2.686035
2.070724,8.545547,2.556107
1.777451,8.973938,2.689285
1.468658,9.545181,2.863693
1.184311,10.26091,2.915085
1.030136,11.176498,2.745865
1.322021,12.017075,2.62088
1.990051,12.422592,2.702637
2.901352,12.258163,2.807144
3.529984,11.488998,2.757248
3.611435,10.532684,2.748535
3.41481,9.603302,2.832306
3.039459,8.64389,2.94104
2.658371,7.823395,2.635666
2.176208,7.365585,2.079056
1.358566,7.775772,1.79657
0.479996,8.962051,1.632416
1.019302,10.519974,1.080078
2.004715,12.376526,0.222473
2.097855,13.90892,-0.925278
1.490265,14.606354,-2.230286
1.313995,14.274445,-3.533264
1.191345,12.435181,-3.766251
