acc x,acc y,acc z
2.13179,9.471283,-1.286209
2.054199,9.484497,-1.212219
1.984116,9.549698,-1.082169
1.855469,9.503052,-1.052445
1.800827,9.425415,-0.986923
1.70813,9.341171,-0.888153
1.623169,9.29866,-0.918167
1.507568,9.242447,-1.016357
1.391449,9.171814,-1.179428
1.285019,9.023193,-1.252945
1.18129,8.926025,-1.314865
1.069427,8.890701,-1.214294
0.925705,8.906845,-0.881836
0.759995,8.848633,-0.520432
0.60846,8.772644,-0.290466
0.525299,8.808304,-0.146378
0.518448,8.985779,-0.035019
0.574539,9.194275,-0.094666
0.532928,9.272171,-0.342529
0.448624,9.206787,-0.787064
0.259842,9.07251,-1.308472
0.073196,8.986908,-1.730881
-0.102493,9.010223,-1.972061
-0.194656,9.239456,-1.943955
-0.179886,9.455582,-1.904907
-0.075485,9.644562,-1.830078
0.069031,9.723831,-1.604782
0.208343,9.730759,-1.160492
0.333954,9.632004,-0.662308
0.464417,9.590241,-0.421722
0.688583,9.691666,-0.371216
0.979614,9.829742,-0.402725
1.274078,9.8853,-0.391342
1.430924,9.890396,-0.44873
1.346802,9.968536,-0.552719
1.092072,10.06781,-0.751678
0.812378,10.116058,-1.070526
0.546127,10.092895,-1.334518
0.212341,9.953888,-1.542999
-0.101654,9.71347,-1.776306
-0.31221,9.478653,-1.897446
-0.374283,9.30188,-1.9673
-0.306107,9.165588,-2.02565
-0.121063,9.121338,-1.909103
0.22496,9.151352,-1.732758
0.6353,9.198105,-1.53949
0.945206,9.277802,-1.352203
1.193726,9.408646,-1.09285
1.411774,9.520447,-0.810043
1.526627,9.604767,-0.649429
1.491226,9.722992,-0.497879
1.477005,9.874832,-0.383118
1.380554,9.894318,-0.318512
1.179199,9.789246,-0.325821
0.889145,9.632843,-0.323914
0.625122,9.5047,-0.402756
0.342407,9.423614,-0.526001
0.0186,9.412445,-0.696609
-0.401077,9.595184,-0.830689
-0.707291,9.919952,-0.786026
-0.823685,10.268616,-0.739975
-0.827087,10.497726,-0.600235
-0.751526,10.600861,-0.330597
-0.695526,10.584045,-0.032654
-0.706329,10.525894,0.138687
-0.598801,10.531799,0.148941
-0.313919,10.646881,0.034882
-0.034256,10.753754,-0.058899
0.214096,10.831985,-0.044708
0.326233,10.987564,-0.089828
0.342087,11.31778,-0.292114
0.537231,11.745468,-0.608994
0.929779,11.987457,-0.73349
1.150223,11.98233,-0.44693
1.112534,11.722626,-0.298187
1.097671,11.422562,-0.092621
1.124878,11.083023,0.1362
1.315781,10.728348,0.035355
2.016113,10.434845,-0.193039
2.919083,10.248245,0.034897
3.667816,10.344223,0.295822
4.240768,10.562347,0.39772
4.540329,10.729645,-0.0905
4.735336,10.892212,-0.755539
5.180008,10.972443,-1.002014
5.40686,11.034042,-0.48819
4.938187,10.964172,0.363373
3.786224,10.678711,0.748138
2.450226,10.346374,0.275467
1.536941,10.072128,-0.738251
0.491653,9.770981,-2.077942
-0.396927,9.509994,-2.718643
-1.24617,9.20459,-3.115692
-1.368668,8.798737,-2.786026
-0.520126,8.579163,-1.747528
0.510467,8.395371,-0.734451
1.672226,8.05365,0.197113
2.905258,7.76358,0.736435
3.991547,7.388596,1.16568
5.022446,7.037094,1.50061
5.578247,6.744995,1.707458
5.774628,6.465439,2.058624
5.359924,6.27179,2.357636
4.916382,6.241211,2.632889
4.491989,6.334992,2.612778
4.049484,6.496567,2.490036
3.696213,6.597504,2.367157
3.249146,6.729767,2.16098
2.924927,6.82869,1.991058
2.72818,6.907593,1.93335
2.69696,6.924759,2.004806
2.56691,6.904602,2.323944
2.290054,6.756515,2.766068
1.97287,6.609787,3.407639
1.729629,6.465393,4.167404
1.496567,6.409103,4.643539
1.331909,6.449799,4.806457
1.335205,6.666672,4.715958
1.398453,6.975601,4.222473
1.1082,7.363174,3.477936
0.578964,7.790665,2.744156
0.312943,8.187271,2.45723
0.425934,8.598953,2.358917
0.685638,8.973114,2.438309
1.085815,9.121567,2.771225
1.48764,9.197647,3.218597
2.062317,9.185272,3.78682
2.710388,9.251144,4.171402
3.500549,9.517624,4.511856
4.342956,9.851257,4.455246
4.821884,10.04686,4.192261
4.963638,10.066757,3.714676
4.825836,9.795654,3.054031
4.509537,9.313156,2.384689
4.068161,8.904694,1.708801
3.190079,9.33168,1.462295
2.531754,10.563004,1.887009
3.09639,11.27272,1.03772
4.041534,11.714417,0.172821
4.633621,12.376602,0.048706
4.414368,12.982864,0.335602
3.893112,12.994904,-0.164169
3.407776,12.637451,-0.985901
2.591293,11.971817,-1.568512
2.009308,10.848328,-2.126968
1.676834,9.781601,-1.773178
