acc x,acc y,acc z
0.505188,9.449585,-0.943741
0.468536,9.441681,-0.873062
0.461578,9.467209,-0.826965
0.424133,9.481567,-0.742889
0.423859,9.466858,-0.694092
0.389496,9.486343,-0.666061
0.366852,9.424179,-0.700241
0.350784,9.427628,-0.728531
0.320862,9.373901,-0.94342
0.276855,9.379227,-0.980133
0.267715,9.438339,-0.897339
0.246567,9.482056,-0.854874
0.149384,9.448486,-0.871597
0.056458,9.382599,-0.868378
-0.034073,9.286835,-0.959656
-0.106293,9.334656,-1.181091
-0.055008,9.378784,-1.378433
0.042297,9.42981,-1.457733
0.128281,9.409912,-1.420502
0.060745,9.313629,-1.268188
0.000702,9.308228,-1.258392
-0.141357,9.415649,-1.345108
-0.302185,9.56926,-1.441391
-0.439438,9.699234,-1.498581
-0.571045,9.769455,-1.507843
-0.560242,9.732117,-1.380173
-0.406403,9.632355,-1.060806
-0.204285,9.480484,-0.761322
-0.069931,9.339859,-0.472199
-0.007751,9.307327,-0.282227
-0.032562,9.324524,-0.187302
-0.1642,9.362259,-0.229218
-0.367859,9.352142,-0.334518
-0.581604,9.422577,-0.441696
-0.697144,9.516617,-0.635162
-0.719009,9.590485,-0.784958
-0.714539,9.565933,-0.963104
-0.691696,9.538635,-1.049118
-0.622467,9.439987,-1.003235
-0.545242,9.295273,-0.771057
-0.642426,9.282333,-0.666885
-0.674316,9.386185,-0.773132
-0.652924,9.44809,-0.870255
-0.640945,9.345047,-0.924667
-0.650742,9.160202,-0.976715
-0.707489,9.023712,-0.962021
-0.748398,8.965073,-0.94397
-0.73558,8.958954,-1.04956
-0.747589,9.034027,-1.222229
-0.797012,9.128418,-1.370316
-0.833649,9.178162,-1.519928
-0.844681,9.24379,-1.630157
-0.7957,9.295715,-1.594238
-0.684647,9.340256,-1.484741
-0.539566,9.371155,-1.45372
-0.341995,9.369965,-1.386078
-0.144424,9.346634,-1.33284
-0.003677,9.315384,-1.313278
0.112076,9.333038,-1.32544
0.220413,9.455048,-1.38533
0.279099,9.537811,-1.420486
0.253479,9.522308,-1.398712
0.119202,9.402451,-1.351975
-0.097092,9.306976,-1.367004
-0.275208,9.359085,-1.524353
-0.340652,9.531921,-1.764587
-0.334671,9.787231,-1.976517
-0.419586,10.018585,-1.994232
-0.559113,10.153717,-1.883682
-0.673813,10.184891,-1.656799
-0.745621,10.259918,-1.300263
-0.823639,10.40036,-1.006149
-0.939087,10.5121,-0.835358
-1.123306,10.706085,-0.701462
-1.416367,11.058807,-0.626862
-1.590317,11.622177,-0.840652
-1.539963,12.286133,-1.182022
-1.228714,12.853546,-1.428055
-0.735397,13.137833,-1.339768
-0.303391,13.078781,-0.908264
0.077988,12.80658,-0.279449
0.477417,12.545303,0.072525
0.879883,12.406464,-0.052338
1.270493,12.324707,-0.537979
1.746994,12.080093,-1.139984
2.037674,11.527985,-1.644058
2.022873,10.841858,-2.054489
1.814346,10.223633,-2.401932
1.291367,9.90538,-2.198364
0.430588,10.055939,-1.552185
-0.01973,10.688583,-1.434998
0.45697,11.634598,-2.377121
1.543182,12.612671,-3.414825
2.446091,13.230759,-3.550125
2.770538,13.256088,-3.011505
2.603989,12.791153,-2.375854
2.30542,11.968048,-1.820038
2.034286,11.089478,-1.054611
1.73259,10.356033,-0.260651
1.209839,9.559906,-0.063629
0.861526,8.890976,-0.099792
0.583633,8.425247,-0.154541
0.271713,8.031479,-0.207809
0.037262,7.725449,-0.251114
-0.136292,7.384293,-0.244415
-0.220001,6.999008,-0.130676
-0.188828,6.598801,0.038483
-0.17067,6.117828,0.298096
-0.104797,5.642075,0.664642
0.108368,5.121353,1.096756
