frame,acc x,acc y,acc z
975,0.989143,9.817185,-2.598596
976,0.936453,9.79563,-2.519561
977,0.876577,9.738149,-2.368674
978,0.826282,9.666299,-2.201023
979,0.850232,9.606423,-2.148333
980,0.862207,9.685459,-2.054927
981,0.919687,9.649534,-1.923201
982,0.874182,9.745334,-1.743574
983,0.799937,9.728569,-1.78429
984,0.744851,9.77168,-1.872905
985,0.735271,9.7621,-1.88009
986,0.708926,9.728569,-2.030977
987,0.799937,9.788445,-2.081272
988,0.795146,9.697434,-2.186653
989,0.759221,9.565708,-2.193838
990,0.651445,9.424402,-2.277664
991,0.637075,9.369316,-2.330354
992,0.462239,9.319021,-2.203418
993,0.347278,9.352551,-2.160308
994,0.153281,9.477092,-2.121987
995,-0.045505,9.606423,-1.985471
996,-0.196392,9.548943,-1.959126
997,-0.306563,9.513018,-2.045347
998,-0.316143,9.484277,-2.160308
999,-0.244292,9.465117,-2.315984
1000,-0.059875,9.568103,-2.644102
1001,0.05269,9.704619,-2.936294
1002,0.160466,9.754915,-3.252437
1003,0.316143,9.905801,-3.408113
1004,0.378413,9.922566,-3.374583
1005,0.447869,9.936936,-3.182981
1006,0.526904,10.061477,-3.060835
1007,0.555645,10.221943,-2.797383
1008,0.57241,10.36325,-2.531536
1009,0.541274,10.394385,-2.196233
1010,0.383203,10.291399,-1.88009
1011,0.227527,10.224338,-1.810635
1012,0.026345,10.174043,-1.631008
1013,-0.170046,10.063872,-1.647773
1014,-0.438289,10.001602,-1.724414
1015,-0.570015,9.905801,-1.920806
1016,-0.589175,9.81479,-2.038162
1017,-0.65384,9.807605,-2.155518
1018,-0.66342,9.86748,-2.081272
1019,-0.65863,9.948911,-1.961521
1020,-0.66342,10.027947,-1.796265
1021,-0.747246,10.059082,-1.722019
1022,-0.862207,10.061477,-1.714834
1023,-0.871787,9.881851,-1.669329
1024,-0.855022,9.647139,-1.913621
1025,-0.716111,9.402847,-2.141147
1026,-0.531694,9.25675,-2.483635
1027,-0.172441,9.144185,-2.711162
1028,0.150886,9.139395,-2.936294
1029,0.450264,9.201665,-2.974614
1030,0.6251,9.395662,-3.022515
1031,0.718506,9.568103,-2.859653
1032,0.656235,9.841135,-2.771038
1033,0.538879,10.015972,-2.543511
1034,0.392783,10.102192,-2.301614
1035,0.313748,10.126143,-2.021396
1036,0.304167,10.229128,-1.88488
1037,0.340093,10.284214,-1.844165
1038,0.399968,10.329719,-1.801055
1039,0.395178,10.257869,-1.769919
1040,0.421523,10.197993,-1.659749
1041,0.404758,10.195598,-1.726809
1042,0.368833,10.265054,-1.678909
1043,0.325723,10.483,-1.714834
1044,0.246687,10.665022,-1.757944
1045,0.076641,10.97877,-1.626218
1046,-0.143701,11.139236,-1.441802
1047,-0.498164,11.263777,-1.326841
1048,-0.749641,11.385923,-0.919687
1049,-0.986748,11.448193,-0.62031
1050,-1.101709,11.407478,-0.378413
1051,-1.142424,11.381133,-0.158071
1052,-1.063389,11.314072,0.007185
1053,-0.890947,11.297307,0.076641
1054,-0.761616,11.512859,0.201182
1055,-0.598755,12.178674,0.500559
1056,-0.541274,12.513977,0.775986
1057,-0.536484,12.681628,1.19751
1058,-0.524509,12.461287,1.391506
1059,-0.445474,12.190649,1.769919
1060,-0.270637,11.797866,1.398691
1061,0.026345,11.682905,1.468147
1062,0.426313,11.785891,1.460962
1063,0.747246,11.522439,-0.007185
1064,1.214275,11.333232,-1.185535
1065,1.858535,11.405083,-1.645378
1066,2.521956,11.491304,-1.990261
1067,2.981799,11.778706,-2.248923
1068,3.451223,12.20502,-2.663262
1069,3.599714,12.504397,-3.180586
1070,3.374583,12.554692,-3.958967
1071,2.960244,12.389436,-4.677473
1072,2.493215,12.116404,-5.053491
1073,1.78908,11.711646,-5.022356
1074,1.113684,11.417058,-4.675078
1075,0.471819,11.270962,-4.002078
1076,-0.277822,11.342813,-2.957849
1077,-1.063389,11.472144,-1.657354
1078,-1.769919,11.491304,-0.60594
1079,-2.208208,11.378738,-0.059875
1080,-2.062112,10.954819,-0.02395
1081,-1.26457,10.602751,-0.04311
1082,-0.191602,10.336904,-0.251477
1083,0.792751,10.106982,-0.505349
1084,1.599873,9.802815,-0.919687
1085,2.296824,9.362131,-1.602268
1086,2.792593,9.045989,-2.040557
1087,3.269202,8.691526,-2.280059
1088,3.705095,8.485554,-2.251318
1089,3.973337,8.365803,-1.980681
1090,3.975732,8.365803,-1.628613
1091,3.817661,8.368198,-1.116079
1092,3.417693,8.432864,-0.546064
1093,3.00575,8.432864,-0.208367
1094,2.46687,8.382568,0.146096
