acc x,acc y,acc z
-0.023788,9.616104,-2.070679
0.007248,9.60022,-2.090439
0.044296,9.588074,-2.101211
0.076492,9.569809,-2.126602
0.086929,9.587646,-2.144363
0.123398,9.610031,-2.097397
0.136154,9.619797,-2.003174
0.148376,9.651093,-1.951279
0.134811,9.716064,-1.895142
0.101166,9.768875,-1.839478
0.081833,9.820557,-1.734268
0.043091,9.886261,-1.70192
-0.00943,9.944855,-1.744232
-0.000671,9.953461,-1.713135
0.160141,9.978836,-1.658462
0.311707,10.004578,-1.659042
0.306488,10.005188,-1.618576
0.216614,10.009003,-1.473938
0.052368,9.986237,-1.278748
-0.170456,9.949203,-1.189316
-0.182373,9.924423,-1.202377
0.021576,9.929413,-1.137619
0.337585,9.940094,-0.935104
0.805023,9.970428,-0.671249
1.198349,10.014297,-0.366577
1.722168,9.955414,0.07811
1.957214,9.852356,0.473511
2.06868,9.822403,0.564804
2.176422,9.865021,0.662186
2.066925,9.887711,0.670425
1.944473,9.864975,0.362824
1.788803,9.834702,0.032288
1.694244,9.736603,-0.068054
1.628494,9.602509,0.05719
1.367462,9.482361,0.302582
0.999023,9.426666,0.52681
0.628326,9.447052,0.732513
0.325363,9.461899,0.866379
0.056107,9.452179,0.989319
-0.18074,9.391815,1.125198
-0.30397,9.246933,1.292908
-0.328568,9.028656,1.487579
-0.353195,8.79483,1.621124
-0.276138,8.560455,1.730728
-0.099106,8.362976,1.807678
0.088623,8.16333,1.864395
0.272461,7.984558,1.883133
0.355057,7.901108,1.907227
0.408524,7.883514,2.018204
0.443298,7.949783,2.167587
0.539139,8.032791,2.265427
0.668427,8.044662,2.406418
0.819885,8.016983,2.551758
0.965912,7.891525,2.678665
1.056839,7.700806,2.854904
1.068588,7.521042,3.083237
1.053543,7.334549,3.260544
0.931091,7.260239,3.337906
0.769638,7.280792,3.421997
0.701813,7.443588,3.44484
0.685059,7.77388,3.43602
0.700119,8.19696,3.458176
0.679611,8.679794,3.53128
0.679245,9.214279,3.668533
0.628204,9.630631,3.889984
0.483124,9.84964,4.117539
0.296585,9.932953,4.25383
0.115387,9.86026,4.424408
-0.012543,9.691406,4.562759
-0.109528,9.566086,4.649567
-0.115768,9.493378,4.486557
-0.038879,9.24527,4.283524
-0.011826,8.747528,3.85675
0.315277,8.123978,3.52095
0.856171,7.703461,3.020279
0.946564,8.347046,2.75148
0.083069,10.423096,3.486343
0.747025,12.703155,2.414414
2.954315,14.991119,0.118668
3.893677,16.61139,-1.122574
3.181152,16.873138,-1.760422
1.119415,15.539856,-1.349548
-0.124008,13.30954,-1.010742
0.511703,11.128906,-0.597519
1.219986,8.721542,0.283951
1.290848,6.766724,0.898666
1.354416,4.89032,0.478241
1.501205,3.898346,-1.649582
1.385925,3.599838,-4.702423
1.198242,4.405182,-6.671844
0.355301,6.265808,-7.069656
-1.092728,8.443893,-5.521484
-2.668732,10.629166,-2.985245
-3.864746,12.194153,-0.454239
-3.924179,12.092529,0.893433
-2.679321,10.756699,0.620483
-0.926605,8.523758,0.284149
0.201508,6.991989,-0.361725
1.073685,5.934967,-1.346405
1.123718,5.545197,-2.096817
0.128967,5.701447,-2.210907
-1.628998,6.836334,-1.983933
-3.640945,10.647476,-1.499435
-4.382629,15.281479,-1.311691
-2.642502,17.539703,-2.153702
-0.282288,15.710007,-2.71907
0.563766,11.413208,-2.167542
0.900436,7.159775,-1.37413
0.616043,4.633621,-0.763794
0.110443,4.261719,-0.500824
-0.273682,5.962295,-0.597824
-0.444519,8.885239,-1.195175
-0.143341,11.423737,-2.010361
0.340881,12.527496,-2.456589
0.424225,11.637299,-1.961731
0.156967,10.057465,-1.108078
-0.316742,8.309555,-0.385178
-0.804703,7.628738,-0.305283
-1.239746,7.791763,-0.624832
-1.270462,8.585449,-0.975738
-1.012161,9.48352,-1.357391
-0.656754,10.087036,-1.626587
-0.373169,10.181366,-1.872101
-0.229889,9.881943,-1.942215
-0.255203,9.366165,-1.88829
-0.422501,8.862961,-1.821945
-0.554092,8.541885,-1.756302
-0.624329,8.545425,-1.808792
-0.614868,8.793808,-1.916412
-0.532715,9.098083,-2.091629
-0.440399,9.388367,-2.234283
-0.394241,9.540512,-2.339371
-0.398315,9.55069,-2.3591
-0.453354,9.467773,-2.388733
-0.463318,9.440018,-2.279526
-0.463867,9.488541,-2.190933
-0.465881,9.616486,-2.069092
-0.521683,9.845688,-2.010559
-0.604294,10.096588,-1.958771
-0.621033,10.223633,-2.037094
-0.672928,10.14917,-1.847519
-0.636673,9.961197,-1.662888
-0.485641,9.712234,-1.531906
-0.406342,9.547134,-1.382019
-0.537018,9.526962,-1.388519
-0.781082,9.554825,-1.605591
-1.195953,9.631546,-1.862228
-1.60965,9.735428,-2.160492
-1.918076,9.763962,-2.491608
-1.933319,9.653626,-2.674866
-1.570358,9.697311,-2.45755
-1.380966,9.883545,-2.273575
-1.217392,10.220795,-1.998413
-1.197052,10.584869,-1.673142
-1.476517,10.868698,-1.375015
-2.067154,11.283447,-1.167831
-2.577087,11.967194,-1.314652
-2.286926,12.287445,-1.570023
-1.506882,11.819031,-1.430573
-1.217438,11.356888,-1.326141
-1.366989,11.720459,-1.732422
-1.323776,12.844666,-2.820175
-0.862152,13.430847,-3.859787
-0.43042,12.91864,-4.215179
-0.230759,11.571014,-3.956924
-0.128677,9.909012,-3.389862
-0.010666,8.652893,-2.529617
0.180191,8.234329,-1.596039
0.261124,8.764999,-1.180344
0.15033,10.159149,-1.554321
0.251709,11.670792,-2.497574
0.943878,12.584885,-3.535538
1.87439,12.648025,-3.874954
2.392609,12.210175,-3.361435
2.433334,11.662933,-2.629333
2.23233,11.088562,-1.983337
1.893417,10.535477,-1.61348
1.403488,9.988708,-1.621841
