acc x,acc y,acc z
-0.509094,9.213715,-2.520233
-0.709885,9.331177,-2.368393
-0.990524,9.394058,-2.193176
-1.190964,9.428513,-2.150208
-1.300705,9.442123,-2.139114
-1.363983,9.563965,-2.147873
-1.350128,9.656952,-1.973526
-1.277985,9.65361,-1.819611
-1.172119,9.597702,-1.704193
-1.087921,9.42189,-1.616211
-1.128296,9.349899,-1.567184
-1.081726,9.398376,-1.683639
-0.986191,9.469971,-1.698959
-0.826523,9.456497,-1.741592
-0.866684,9.416229,-1.73674
-0.872559,9.40834,-1.841293
-1.044098,9.422333,-1.899857
-1.159256,9.389832,-1.895462
-1.189804,9.257065,-1.909927
-1.149399,9.153732,-1.945831
-1.106659,9.090408,-2.050629
-0.961823,9.055298,-2.130951
-0.85347,9.082687,-2.162552
-0.736084,9.133545,-2.265472
-0.61441,9.252533,-2.556763
-0.571945,9.33223,-2.755463
-0.535889,9.319,-2.803101
-0.638672,9.218613,-2.721649
-0.761841,9.163239,-2.55603
-0.768997,9.113693,-2.423737
-0.762436,9.14978,-2.364761
-0.584915,9.258514,-2.427536
-0.431274,9.290405,-2.486938
-0.350296,9.213135,-2.475479
-0.380219,9.072983,-2.563049
-0.468735,9.051453,-2.763611
-0.633514,9.140152,-2.938736
-0.727966,9.358994,-3.199036
-0.85791,9.39328,-3.119598
-0.806122,9.294006,-2.867111
-0.875488,9.200485,-2.678314
-0.990646,9.177078,-2.612396
-1.079758,9.188797,-2.525635
-1.056839,9.202393,-2.578613
-1.040848,9.303543,-2.682526
-0.932358,9.373077,-2.644516
-0.834122,9.46434,-2.73938
-0.729996,9.509109,-2.686783
-0.705154,9.53891,-2.572205
-0.631088,9.540573,-2.385605
-0.678528,9.531616,-2.360031
-0.742142,9.554749,-2.235489
-0.825806,9.43219,-2.211014
-0.904831,9.229446,-2.17215
-1.001373,9.147415,-2.239502
-1.099625,9.250931,-2.423874
-1.14743,9.384109,-2.763184
-1.168091,9.48114,-2.852799
-1.186707,9.468018,-2.91925
-1.1922,9.410904,-2.839371
-1.158676,9.335098,-2.784286
-1.070877,9.290604,-2.749847
-1.09375,9.219543,-2.634094
-1.061127,9.204041,-2.531754
-1.095703,9.222259,-2.377548
-1.102722,9.295242,-2.236511
-1.043365,9.334305,-2.219666
-0.993668,9.27211,-2.218903
-0.952896,9.335175,-2.347
-0.980133,9.340256,-2.583374
-1.05957,9.273666,-2.623123
-1.104004,9.223007,-2.484375
-1.170608,9.192474,-2.494583
-1.191284,9.184189,-2.581772
-1.232285,9.185211,-2.534592
-1.390747,9.238266,-2.489899
-1.502365,9.298111,-2.448792
-1.608948,9.304047,-2.440781
-1.608856,9.264648,-2.296783
-1.585251,9.142364,-2.08429
-1.635529,9.268738,-1.995651
-1.781921,9.823517,-2.200378
-1.925827,10.611145,-2.698868
-1.962494,10.904709,-3.155151
-1.869141,10.651398,-3.265167
-1.770676,10.155411,-3.382935
-1.688614,9.929031,-3.602966
-1.544861,10.029175,-3.757507
-1.252212,10.2379,-3.614563
-0.869644,10.365997,-3.196442
-0.44072,10.53038,-2.659195
0.052444,10.67984,-2.061523
0.582001,10.714432,-1.621628
1.049881,10.606689,-1.382919
1.344772,10.442261,-1.37822
1.404221,10.30925,-1.548218
1.502853,10.146866,-1.910889
1.423004,10.006027,-2.229111
1.307159,9.945282,-2.460892
1.157272,9.993225,-2.476242
1.008667,10.009766,-2.51622
0.773361,9.956375,-2.438705
0.590866,9.860382,-2.234192
0.451035,9.809814,-2.032227
0.371582,9.817123,-1.934723
0.366058,9.845062,-2.037933
0.313644,9.920654,-2.318817
0.229172,9.992905,-2.393127
0.168976,10.151947,-2.244415
0.081818,10.284698,-2.238266
0.089218,10.381195,-2.486465
0.125748,10.525223,-2.562988
-0.153625,10.588623,-2.472931
-0.455139,10.557251,-2.275314
-0.592667,10.476669,-2.021072
-0.574905,10.343826,-1.84584
-0.482544,10.199051,-1.696091
-0.190689,10.092804,-1.418365
0.150513,9.942734,-1.083862
0.507141,9.702026,-0.744781
0.953857,9.391418,-0.292725
1.481644,9.010422,0.262817
1.912994,8.666702,0.651917
2.146805,8.349213,0.77771
2.354019,8.060669,0.830917
2.369034,7.810074,0.765793
2.216034,7.644363,0.663559
1.938583,7.471252,0.661652
1.609436,7.310028,0.787445
1.278366,7.208984,0.834457
0.879791,7.178436,0.82518
0.539459,7.195984,0.890152
0.262848,7.276382,0.967606
0.025436,7.451569,1.129486
-0.222595,7.58342,1.351547
-0.464172,7.649612,1.608475
-0.630142,7.635345,1.86351
-0.760162,7.530945,2.018478
-0.859253,7.320404,2.136658
-0.898727,7.066574,2.281097
-0.9142,6.876312,2.429916
-0.965668,6.83812,2.594742
-1.140213,6.973404,2.651978
-1.27565,7.339584,2.722672
-1.373093,8.019852,2.963348
-1.402847,8.932831,3.331116
-1.309509,9.797333,3.870712
-1.281753,10.574158,4.578186
-1.343643,11.131958,5.036789
-1.372528,11.4449,4.766312
-1.144531,11.764328,4.105759
-0.351334,12.004166,3.273086
0.784393,11.9608,2.562546
1.717621,11.228241,2.018631
2.202667,9.950333,1.777725
2.434967,9.114365,1.729141
2.192795,9.408432,2.214539
2.197601,10.530243,2.383972
2.79866,11.609619,1.913727
3.345871,12.694977,1.635132
3.016952,13.344193,1.244614
2.189148,13.00383,0.442963
0.978973,11.878815,0.503052
0.002167,10.23526,1.25502
-0.629379,7.976715,1.657974
-0.675095,6.038681,1.349441
-0.552246,5.120194,0.705841
-0.695892,5.129959,-0.63089
-1.160477,6.076965,-2.326401
-1.906128,7.62265,-3.657898
-2.43747,9.193069,-3.901672
-2.327225,10.360046,-3.361649
-1.666321,10.544785,-2.660019
-1.158707,9.85878,-2.000488
-0.920883,9.044952,-1.597687
-0.78273,8.506943,-1.665405
-0.628372,8.489441,-1.739456
-0.722137,8.678009,-1.549164
-0.701828,8.990051,-1.120544
-0.678772,9.181107,-0.918747
-0.664108,9.192627,-0.95163
-0.51416,9.307938,-1.10054
-0.383484,9.344208,-1.344223
-0.357193,9.434784,-1.550827
-0.534927,9.421219,-1.556
-0.841461,9.332458,-1.470474
-1.141296,9.288132,-1.468765
-1.319199,9.155746,-1.686233
-1.48967,8.950211,-1.679672
-1.451447,8.846558,-1.763321
-1.294663,8.843445,-1.748062
-1.127319,8.928024,-1.81781
-1.032837,9.002884,-1.864227
-0.961273,8.96608,-2.170258
-0.808197,8.886246,-2.450775
-0.558701,8.870361,-2.508743
-0.476715,8.951767,-2.291443
-0.622589,8.949646,-1.835938
-0.904251,9.274139,-1.398788
-1.171967,9.291183,-1.58641
-1.169144,9.319168,-1.965439
-1.182968,9.289398,-2.016922
-0.928482,9.205612,-2.043762
-0.587265,9.093384,-2.064362
-0.261658,8.904755,-1.99646
-0.233002,8.823166,-1.796387
-0.277695,8.929596,-1.847473
-0.456848,8.924866,-2.257843
-0.665054,9.267334,-2.361389
-0.848267,9.576508,-2.395737
-0.98967,10.217285,-2.175186
-1.218399,10.509628,-2.352829
-1.319656,10.715271,-2.490509
-1.439056,10.792862,-2.748947
-1.416595,10.782013,-2.865479
-1.351837,10.721985,-2.881119
-1.350876,10.684082,-2.527924
-1.397263,10.596283,-1.990677
-1.535355,10.656174,-1.477127
-1.654785,10.570084,-0.96669
-1.738831,10.432907,-0.650894
-2.037216,10.499481,-0.747421
-2.686844,11.787827,-1.49234
-2.86496,12.955185,-2.504806
-2.617722,12.972427,-3.066574
-2.165299,11.922638,-2.971741
-1.679275,11.026001,-2.752152
-1.295807,10.702454,-2.33255
-0.935318,10.749496,-1.842178
-0.592712,10.866287,-1.66478
-0.323425,10.811615,-1.311005
0.114532,10.745712,-0.8741
0.511322,10.806946,-0.625915
0.836319,11.133865,-0.396622
1.068131,11.313248,-0.169968
0.997971,11.263565,-0.270691
0.599274,11.092529,-0.867752
0.115814,10.923889,-1.688568
-0.608261,10.728302,-2.692413
-1.242279,10.639893,-3.271301
-1.482101,10.572403,-3.692947
-1.43071,10.645508,-4.029266
-1.174362,10.738083,-4.150925
-1.065872,10.683655,-4.022446
-0.782059,10.546448,-3.823135
-0.104858,10.570923,-2.984894
0.194351,10.392395,-2.050781
0.4664,10.070877,-1.318924
0.936752,9.700729,-0.735336
0.884125,9.14978,-0.386826
0.947388,8.690689,-0.204742
0.903839,8.205933,-0.06279
1.069534,7.685745,0.217148
1.201385,7.170715,0.493607
1.510864,6.628571,0.736038
1.736893,6.173004,0.888855
2.072388,5.895523,0.805206
2.325973,5.757828,0.462524
2.346375,5.724075,0.121811
2.211762,5.812637,-0.062042
1.902252,5.94194,-0.105484
1.512253,6.071457,-0.046768
1.161301,6.305801,0.074982
0.77417,6.534302,0.327591
0.385132,6.804947,0.752365
0.050842,7.004135,1.314438
-0.197815,7.114395,1.914215
-0.363586,7.208038,2.432709
-0.43103,7.262283,2.893631
-0.396286,7.282562,3.255951
-0.431564,7.370178,3.527847
-0.585236,7.565048,3.647232
-0.658814,7.932373,3.621918
-0.899994,8.547714,3.504593
-1.254318,9.395615,3.445664
-1.691284,10.723633,3.446701
-2.156403,12.529572,3.677994
-2.587128,14.360046,4.07904
-2.658875,15.812103,4.210724
-2.019257,15.692795,3.966873
-1.112808,13.765442,3.729828
-0.00412,11.316971,3.383301
0.856506,10.196075,3.46759
1.744797,10.295242,3.475494
3.115051,10.636581,2.562607
4.213562,11.512726,1.930801
4.575973,12.811234,1.296707
3.954224,13.540649,-0.422852
2.367874,13.427826,-1.5616
0.871307,12.185791,-0.457947
0.00975,9.114593,1.278122
0.023605,5.286545,1.881729
-0.239059,2.806381,1.182816
-1.407211,2.1521,-0.672607
-2.723785,3.655548,-2.666779
-3.844818,6.334671,-4.216614
-4.545456,9.165573,-4.949219
-4.356537,11.215073,-4.88028
-3.12616,11.588257,-4.043259
-1.991028,10.726181,-2.364548
-1.197083,9.647461,-0.593201
-0.442368,9.037308,0.545166
0.201599,8.753235,1.039642
0.795105,8.518478,1.042862
1.273071,8.475159,0.853439
1.418564,8.6017,0.687363
1.085129,8.819366,0.445847
0.469208,9.032196,0.082642
-0.251801,9.210739,-0.586258
-0.819946,9.306992,-1.317337
-1.290955,9.221832,-1.842453
-1.710449,8.988022,-2.236343
-1.988693,8.782761,-2.336151
-2.094879,8.656555,-2.413238
-2.199799,8.719742,-2.472519
-2.225052,8.907761,-2.472687
-2.247513,8.970779,-2.469849
-2.321182,8.914307,-2.539474
-2.25824,8.844543,-2.487701
-2.138779,8.825394,-2.396835
-1.858688,8.929565,-2.2995
-1.596893,8.989044,-2.040909
-1.366928,8.935471,-1.713425
-1.08081,8.860367,-1.528732
-0.738037,8.84198,-1.390564
-0.298447,8.846619,-1.315918
0.220169,8.955231,-1.205246
0.472824,8.944977,-1.240936
0.474503,9.004349,-1.27829
0.248154,9.176697,-1.724274
-0.115677,9.344955,-2.168625
-0.498856,9.504456,-2.53009
-0.600433,9.560654,-2.713516
-0.86113,9.568954,-2.527115
-1.324951,9.715088,-2.354126
-2.005371,10.062698,-2.611893
-2.361893,10.369217,-3.174759
-2.164444,10.461395,-3.700989
-1.694489,10.28418,-3.789627
-1.66359,10.205139,-3.152496
-1.677017,10.270355,-2.26503
-1.80278,10.346649,-1.363388
-1.843719,10.397766,-0.728104
-1.963119,10.29277,-0.64711
-2.259674,11.113632,-0.69812
-2.512634,12.748749,-1.58165
-2.191467,13.472992,-2.393005
-1.327698,13.171707,-2.748734
-0.737442,12.22081,-3.126083
-0.403885,11.517441,-2.928024
-0.242615,11.538696,-1.985764
-0.137558,11.935303,-1.615738
-0.076431,11.894821,-1.289429
0.163834,11.515305,-1.002396
0.509399,10.971939,-0.915176
0.807922,10.571686,-1.134628
0.867386,10.451843,-1.094742
0.703857,10.39476,-0.854813
0.369308,10.300903,-0.930298
0.132248,10.224075,-1.53566
-0.189438,10.334183,-2.202988
-0.526505,10.658554,-2.672989
-0.69191,10.915558,-2.90416
-0.430984,10.900436,-3.329163
-0.484756,10.783539,-3.972061
-0.310364,10.574081,-4.358856
-0.163284,10.382492,-4.295227
-0.176025,10.320923,-4.029846
0.129242,10.395416,-3.204056
-0.17366,10.166702,-2.314011
0.014145,9.910202,-1.560547
-0.019821,9.401566,-1.121674
0.225647,8.963104,-0.650757
0.213715,8.512482,-0.573441
0.485458,8.008636,-0.218369
0.675247,7.567642,0.059082
1.127579,7.099075,0.46524
1.326858,6.58464,0.736343
1.918472,6.089737,0.866608
2.139893,5.753265,0.703568
2.269272,5.648498,0.511444
2.283203,5.711456,0.298202
2.128021,5.826721,0.175186
1.845093,6.002426,0.195007
1.505417,6.178726,0.105072
1.195221,6.422623,0.279617
0.892731,6.701523,0.333847
0.623383,6.947418,0.550278
0.292099,7.187347,0.83139
-0.105179,7.375839,1.301407
-0.429199,7.533432,1.631119
-0.640839,7.652863,2.007584
-0.939285,7.796631,2.230347
-1.103699,8.015747,2.499924
-1.19635,8.406601,2.923721
-1.237427,8.9048,3.261002
-1.308945,9.552124,3.481216
-1.44664,10.239624,3.711822
-1.705353,10.908325,4.068695
-2.190521,11.59288,4.445511
-2.855545,12.481293,4.798019
-3.251266,13.537247,4.649597
-2.863419,14.103744,4.094788
-1.723679,13.540009,3.321396
-0.277496,11.766159,3.24353
0.989792,10.235031,3.449676
1.432587,9.862747,3.381454
1.715897,10.464951,3.089676
2.734589,10.822952,2.307068
3.66333,11.228836,1.719986
3.820282,12.151321,0.82135
3.32753,13.218643,-0.842896
2.676041,13.701477,-1.936646
1.795456,12.680023,-1.688904
0.86821,10.21167,-1.093445
0.25061,7.382965,-0.736649
0.016525,5.049133,-0.485809
0.111679,3.607925,-0.627869
0.31601,3.037857,-1.756851
-0.354996,4.091171,-2.839523
-1.807037,6.269318,-3.546341
-3.531082,9.021835,-3.878601
-4.517197,11.164352,-3.752563
-4.503693,12.001938,-3.545258
-3.766861,11.566055,-3.027496
-2.539627,10.506042,-1.941376
-1.418823,9.340378,-0.887268
-0.728546,8.390335,-0.358292
-0.175949,7.944916,-0.277023
0.39328,8.131363,-0.468369
0.571991,8.595047,-0.880417
0.512863,9.232483,-1.456177
0.36171,9.760727,-2.001038
0.102142,9.949982,-2.209701
-0.253082,9.714874,-1.923859
