acc x,acc y,acc z
-0.289032,9.309723,-2.334946
-0.324478,9.276642,-2.313812
-0.357727,9.261826,-2.300873
-0.383179,9.289459,-2.190308
-0.422211,9.407547,-2.129196
-0.452484,9.533463,-2.059708
-0.515091,9.631119,-1.954193
-0.612488,9.713837,-1.78363
-0.632538,9.755325,-1.545059
-0.698425,9.797546,-1.240295
-0.723404,9.812607,-0.985321
-0.807785,9.81778,-0.750458
-0.789764,9.892334,-0.689621
-0.723587,10.130997,-0.622681
-0.808044,10.394684,-0.571335
-0.821167,10.739288,-0.447662
-0.780685,11.081726,-0.2668
-0.622543,11.397797,-0.022873
-0.391129,11.491486,0.217499
-0.262619,11.379761,0.200348
-0.339661,11.169769,0.073166
-0.337601,10.991608,0.169266
-0.407791,10.817001,0.34996
-0.566498,10.552506,0.354599
-0.857513,10.273392,0.421341
-1.230789,9.978058,0.591309
-1.476334,9.723419,0.610153
-1.697235,9.483078,0.156418
-1.866898,9.280869,-0.477158
-1.973297,9.12262,-0.71994
-2.007217,8.917633,-0.560379
-2.015488,8.61676,-0.094406
-1.658188,8.28038,0.292297
-1.281525,8.074616,0.755493
-1.07962,7.81366,1.016464
-0.833939,7.784287,0.919937
-0.929443,7.931351,0.845245
-1.083038,8.179871,0.817902
-1.287628,8.356506,0.734634
-1.572113,8.593353,0.623062
-1.734604,8.692215,0.290634
-2.105911,8.62085,0.52179
-2.168991,8.570801,0.880966
-2.198669,8.50679,1.236313
-2.186203,8.327179,1.511597
-2.02356,8.315674,1.745575
-1.974091,8.342758,1.733017
-2.012253,8.3806,1.783935
-1.995224,8.589951,1.804977
-1.785004,8.818985,1.882568
-1.587753,9.161301,1.932724
-1.522034,9.363617,2.020172
-1.464157,9.532074,2.059647
-1.50972,9.504349,2.068954
-1.564987,9.422256,2.067398
-1.610916,9.295715,2.153229
-1.645126,9.173264,2.237717
-1.692505,9.072693,2.496994
-1.686157,9.080673,2.765793
-1.689941,9.171829,3.058029
-1.609619,9.065964,3.302719
-1.511154,8.896423,3.09198
-1.568649,8.719833,2.834259
-1.56012,8.613297,2.547501
-1.646881,8.624191,2.459717
-1.767105,8.652405,2.503555
-1.750977,8.574966,2.54097
-1.740372,8.448624,2.659973
-1.754303,8.465073,2.728073
-1.597458,8.412964,2.826736
-1.557007,8.355988,2.911926
-1.421219,8.315353,2.97406
-1.365936,8.271576,2.911865
-1.421021,8.270447,3.043625
-1.658142,8.306869,3.099503
-1.741074,8.375977,3.051117
-1.997894,8.423401,3.08049
-2.30867,8.362946,3.044952
-2.292542,8.275406,2.763916
-2.35173,8.436569,2.645081
-2.729096,8.926071,2.431091
-2.876068,10.296005,2.125
-2.955917,12.676392,2.235977
-3.195282,14.772308,2.213547
-3.549805,15.618286,2.716309
-3.554703,13.953598,3.219696
-3.244202,10.962173,3.300873
-2.637955,8.203949,2.85109
-2.247803,6.394577,2.516007
-2.180695,5.936844,2.102173
-1.966446,6.3181,1.047455
-1.490982,6.895721,-0.534851
-0.955765,7.559021,-1.384613
-0.488541,8.666504,-1.071457
-0.066681,9.877777,-0.966538
0.349747,10.431427,-0.808273
0.961075,10.284454,-0.807526
1.607056,9.686203,-1.10791
1.991928,8.984848,-1.42868
2.425674,8.476074,-0.979187
2.702499,8.20639,-0.849716
2.967941,8.417969,-0.830017
2.967819,8.794159,-1.009216
2.438705,9.228561,-1.31163
1.424866,9.596085,-1.281647
0.545502,9.772934,-1.112488
-0.589615,9.572388,-1.069611
-1.04895,9.291077,-1.03392
-1.188705,9.096603,-0.920044
-1.26207,9.141388,-0.861343
-0.980469,9.167923,-0.73613
0.329025,9.063126,-0.717545
1.484848,9.106827,-0.574905
1.685318,9.307724,-0.713577
2.142349,9.363937,-1.053238
2.279266,9.290222,-1.325028
