acc x,acc y,acc z
0.449753,9.544769,-1.509262
0.40387,9.561874,-1.590561
0.387863,9.58754,-1.599381
0.341232,9.576813,-1.573349
0.357101,9.518265,-1.5569
0.353424,9.541672,-1.551544
0.414566,9.556946,-1.457642
0.437653,9.585709,-1.410049
0.523438,9.539246,-1.325409
0.550034,9.539795,-1.248337
0.595886,9.529572,-1.246796
0.607376,9.491333,-1.209152
0.660553,9.585144,-1.208282
0.768555,9.712692,-1.313919
0.775879,9.832214,-1.291946
0.889297,9.91449,-1.205826
0.932892,9.83606,-1.129669
1.029144,9.603836,-1.055542
1.051697,9.240753,-1.117157
1.010925,9.023041,-1.340057
0.874725,8.76091,-1.616699
0.713181,8.653183,-1.862839
0.453979,8.680832,-2.057495
0.126511,8.730667,-2.152023
-0.096436,8.822586,-2.089584
-0.073578,9.02388,-1.973145
0.079361,9.199158,-1.931183
0.421188,9.256805,-1.98468
0.678711,9.245193,-1.960693
0.754669,9.188293,-1.876953
0.977432,8.996094,-1.621536
1.233963,8.783325,-1.294174
1.558395,8.550751,-1.048569
1.839889,8.493881,-0.734558
2.082642,8.537384,-0.423096
2.022629,8.737808,-0.186981
1.989761,8.971466,-0.030426
2.098358,9.267181,-0.164429
2.182617,9.406006,-0.489456
2.116043,9.352737,-0.75351
1.90683,9.240631,-0.812836
1.735367,9.185028,-0.986618
1.570084,9.281494,-1.007828
1.444916,9.389404,-1.150269
1.413437,9.503159,-1.310776
1.349899,9.440445,-1.431366
1.369156,9.239166,-1.384705
1.289139,9.199219,-1.264755
1.074127,9.134552,-1.312424
0.794922,9.019134,-1.240189
0.60788,8.836014,-1.41655
0.601181,8.71344,-1.471939
0.677307,8.611725,-1.632492
0.830307,8.639801,-1.831299
0.931274,8.766296,-1.978455
1.048981,8.917877,-1.947006
1.186233,9.070496,-2.046112
1.322586,9.217575,-2.038147
1.389252,9.361633,-1.910431
1.451111,9.554703,-1.691193
1.44342,9.804306,-1.430817
1.42868,10.049499,-1.280411
1.218201,10.260605,-1.246689
1.14331,10.46608,-1.127212
1.136276,10.655411,-1.03598
1.238327,10.897324,-0.909073
1.526016,10.997681,-0.743561
1.703613,10.932358,-0.612213
1.976501,10.841583,-0.519867
2.435043,11.045807,-0.83136
2.740463,11.558777,-1.457855
2.595383,12.017242,-1.772339
2.557221,12.30011,-1.815125
2.490585,12.544571,-2.208023
1.54425,12.612778,-1.611969
0.575348,12.58519,-0.497955
0.288254,13.046371,-0.170868
0.221924,13.729858,-0.693497
0.137543,14.076233,-1.827438
-0.038086,13.744125,-2.971039
-0.453201,12.800842,-3.416733
-0.667709,11.775162,-3.459686
-0.312744,11.022781,-3.525726
0.197998,10.534134,-3.607132
0.081085,10.37619,-3.426895
-0.297623,10.727066,-2.436279
-0.67572,11.581619,-1.198166
-0.912537,12.441513,-0.541595
-1.030014,13.006271,-0.550522
-0.995544,13.065857,-0.799271
-0.671661,12.797226,-1.182694
-0.204147,12.34227,-1.472412
0.201248,11.733398,-1.355148
0.371429,11.007431,-0.987991
0.479965,10.215469,-0.53389
0.652435,9.234833,-0.107483
0.665527,8.165329,0.303009
0.386871,7.136337,0.531143
-0.143173,6.281219,0.46962
-0.680893,5.730072,0.278
-1.210587,5.360886,-0.023193
-1.648346,5.154556,-0.192825
-1.792557,5.136307,-0.08847
-1.786575,5.18544,0.319061
-1.715637,5.332642,1.020508
-1.51915,5.577515,1.742523
-1.422607,5.849808,2.439865
-1.383774,5.963699,2.926041
-1.228607,5.833801,3.098022
-1.035049,5.515869,3.06044
-0.774368,5.037872,2.814087
-0.415604,4.570312,2.586075
-0.145569,4.223556,2.452469
0.13765,4.114441,2.630676
0.281647,4.274612,3.232636
0.298569,4.638687,4.128174
0.328812,5.211883,5.136719
0.31604,5.998276,5.851273
0.438538,7.231033,6.292084
0.882767,8.647491,6.906891
1.435654,9.832199,7.634033
2.053619,10.759003,8.270096
2.055633,10.81398,8.399765
1.344437,10.042221,7.885681
0.358749,8.79245,7.025909
-0.399246,7.590927,6.202652
-1.085495,6.642349,5.021774
-3.660385,6.956284,2.679764
-4.204529,11.355591,1.114624
-3.313538,17.28926,4.451981
0.6297,19.309692,9.994949
3.66893,18.793518,8.032211
-0.294327,11.108353,1.547592
-6.378494,3.774262,-0.871445
-7.398483,2.040329,-1.357178
-2.700302,3.155289,-1.921036
3.407883,5.616043,-1.696762
5.027435,9.669006,1.442902
5.799042,13.820465,4.393127
6.692596,15.119965,3.959122
5.097382,13.423065,2.521133
2.364441,10.557465,2.145645
0.115326,7.817642,2.366135
-1.050034,6.553299,2.82431
-1.296463,6.497742,2.992355
-0.47966,6.986023,2.675903
0.792694,7.498352,2.114639
1.911484,7.904098,1.682968
2.776321,8.106247,1.25766
3.292389,8.104141,0.924744
3.298019,7.829971,0.584549
2.966797,7.504211,0.152008
2.25647,7.341263,-0.04274
1.682083,7.390335,-0.379425
0.749313,7.668686,-0.729568
-0.171371,8.029236,-1.005432
-0.981522,8.374069,-1.165207
-1.58461,8.600525,-1.63768
-1.758789,8.90802,-2.265045
-1.516617,9.076706,-2.78183
-0.951889,9.170105,-2.71318
-0.381165,9.012116,-2.742523
0.430557,8.917374,-2.837784
0.485336,8.653931,-1.715881
0.263931,7.793686,-0.259415
0.463745,7.130203,-0.342865
1.001999,6.92691,-1.991623
1.38121,7.390884,-2.81781
2.167496,8.576538,-2.17775
3.498566,9.949844,-1.321869
4.277542,11.163162,-0.753937
3.994888,11.343872,-0.266876
3.601334,11.033402,-0.296753
3.591843,10.926621,-0.358459
3.610535,10.910248,-0.031158
3.120697,11.117355,0.496536
2.14563,11.42482,0.907196
1.07103,11.6931,1.336365
0.698868,11.901291,1.316589
1.147385,12.036789,0.552566
2.444809,13.236557,-0.511307
4.878906,16.528778,-3.662399
4.160355,17.304672,-4.309143
1.669479,14.832855,-3.279053
0.527802,11.760895,-2.681473
0.378632,10.095306,-3.026703
0.409454,9.803787,-3.773621
0.441788,11.229752,-3.554413
0.024887,13.824692,-2.915253
-1.163086,16.664566,-2.688675
-3.289749,18.762344,-2.9935
-5.185959,19.211868,-3.168335
-5.567093,18.370392,-3.266037
-4.720566,16.377426,-3.045196
-3.477447,14.383316,-2.417618
-2.279938,12.719757,-1.925659
-0.677383,11.381058,-1.516815
1.027649,10.289749,-1.14653
2.6026,9.144974,-0.765594
3.701126,7.701981,0.19072
4.077896,6.016083,0.958435
3.335007,4.470306,1.20697
1.589294,2.91423,1.5457
0.068787,1.984192,1.61792
-1.15741,1.682434,1.335358
-2.324616,1.701447,0.851379
-2.942474,2.042206,0.155151
-2.882538,2.567078,-0.39949
-2.22644,3.15213,-0.536835
-1.556793,3.650391,-0.294525
-1.089401,3.973343,0.177658
-0.803329,4.165756,0.95369
-0.772339,4.342758,2.149078
-0.793869,4.635941,3.565506
-0.843079,5.077377,4.869919
-0.877564,5.637482,5.613113
-0.791611,6.225723,5.892899
-0.40741,6.858887,5.691605
0.153427,7.57695,5.251755
0.87439,8.335663,4.800796
1.540863,9.197647,4.356995
1.465286,9.996963,4.33609
0.6147,10.673157,4.832428
-0.630478,11.027374,5.733017
-1.916595,10.687271,6.450394
-2.905411,9.727493,6.652329
-3.22168,8.481522,6.129013
-3.073288,7.328125,5.149582
-3.642395,6.646484,3.788757
-4.524017,8.409866,3.345139
-3.435257,13.092911,4.975098
-0.986862,17.603561,8.160309
4.083191,19.309692,10.388962
6.605942,16.7529,6.029266
2.012833,9.599457,0.61795
-4.394577,3.074387,-0.3936
-5.968247,1.372574,-1.041687
-2.520309,2.22316,-1.910416
1.767136,3.9758,-1.720093
3.315888,7.108231,0.053665
4.066269,11.522827,1.999954
5.538986,15.451218,2.768295
6.190384,16.596817,1.910034
4.620743,14.769684,1.053879
2.299393,11.458847,1.152557
0.377151,8.470093,2.042282
-1.248886,6.437271,2.738297
-2.152741,5.531281,2.523346
-2.043457,5.539322,1.690308
-1.244446,6.06604,0.70488
-0.211716,6.837189,-0.002136
0.891724,7.710602,-0.340454
1.788055,8.531967,-0.358673
2.118546,8.928116,-0.311966
2.064239,8.939148,-0.30336
1.756378,8.722397,-0.350861
1.28334,8.262299,-0.408646
0.797134,7.724701,-0.422729
0.250122,7.354157,-0.453094
-0.053696,7.316055,-0.768112
-0.142365,7.579697,-1.233048
-0.150879,8.189423,-1.927399
-0.416016,8.827545,-2.149475
-0.706192,9.253693,-1.861649
-0.646683,9.684937,-1.617859
-0.219391,9.719864,-1.910171
0.543121,9.253662,-2.133347
1.58226,8.664993,-1.647781
2.894608,8.385498,-0.82753
4.010345,8.707016,-0.32193
4.408142,9.418732,-0.100235
4.246445,10.202972,-0.11644
4.001129,10.622269,-0.348358
4.19104,10.739182,-0.402008
4.546753,10.688736,-0.154846
4.505127,10.545731,0.170044
3.7901,10.455566,0.490494
2.414825,10.613373,0.679993
1.077713,10.713028,0.645432
0.354385,10.715225,-0.147079
1.151215,12.157944,-1.685577
3.059235,15.012924,-4.513443
2.866303,17.123657,-5.351669
0.507065,15.983459,-4.520401
-0.86467,13.74353,-3.158157
-1.512558,11.578308,-2.585724
-1.694046,10.621491,-3.305695
-1.300415,11.344482,-3.954941
-1.547653,12.905685,-4.125885
-2.7099,15.11853,-3.966629
-3.901047,16.783737,-3.706924
-5.33551,17.6819,-3.460022
-5.693268,16.97699,-3.087555
-4.904922,15.587265,-2.50412
-3.464325,14.058121,-1.162201
-2.067917,12.587418,0.029907
-0.797516,11.24762,0.459854
0.642593,10.259842,0.662338
2.191132,9.494812,1.108582
3.929291,8.757095,1.334167
5.233215,7.837631,1.336456
5.734085,6.405075,1.683868
4.732132,4.89093,2.154129
2.406906,3.716782,2.105728
0.29805,2.889221,1.544464
-1.350205,2.351837,0.778503
-2.909592,2.243347,0.12439
-3.897186,2.465866,-0.361099
-4.197708,2.813431,-0.600662
-3.588699,3.175201,-0.907852
-2.825195,3.565369,-1.160065
-2.164429,3.89592,-1.031891
-1.616272,4.215271,-0.352829
-1.302429,4.460052,0.81105
-1.24324,4.746948,2.140747
-1.050736,5.364716,3.655609
-0.716934,6.115234,4.870926
-0.331589,7.01326,5.510712
0.129715,7.7966,5.419327
1.094086,8.748459,5.004806
1.749725,9.492737,4.773895
2.386566,10.207687,4.626877
2.627426,10.615646,4.826523
2.45166,10.561935,5.398605
1.367874,10.257645,6.667282
0.599152,9.862488,7.874939
-0.116898,9.360886,8.746368
-0.967377,8.924271,8.925415
-1.880264,8.612259,8.340713
-2.25209,8.383255,7.388153
-1.764801,7.921661,5.996689
-1.511002,7.437027,4.035065
-2.670746,7.936172,1.781921
-2.291702,12.440186,0.900467
-0.525467,18.586014,3.147522
0.431915,19.309692,5.529404
1.261536,19.309692,3.434418
1.252579,17.643341,2.168884
-0.315323,8.795532,2.850006
-4.007065,1.116943,1.458588
-6.391846,-1.729431,0.59198
-5.509399,-1.403915,-1.084946
-1.980179,1.059708,-2.154846
3.000168,5.017181,-1.994141
6.282852,8.871094,-0.471527
7.659683,12.755524,1.891876
7.577377,15.172241,2.71907
6.664291,15.259857,1.66153
5.053467,12.97493,0.171616
3.243759,9.897202,0.065796
1.549118,7.359222,1.083344
0.204544,5.87178,2.204758
-0.801361,5.434067,2.474091
-1.511917,5.670029,2.207413
-1.573669,6.37059,1.417267
-1.129593,7.335648,0.310593
-0.339371,8.325424,-0.786774
0.79155,9.46669,-1.622024
1.490753,10.048645,-1.790924
1.869858,10.138473,-1.536392
1.762741,9.717987,-0.990921
1.417847,9.068741,-0.583038
1.052292,8.360107,-0.322678
0.700561,7.723694,-0.239746
0.392899,7.357163,-0.299484
0.179901,7.406876,-0.551056
0.158218,7.785477,-1.010742
0.263214,8.394806,-1.637924
0.227219,9.076859,-2.255158
-0.206238,9.477722,-1.968765
