acc x,acc y,acc z
-0.009918,9.387711,-0.289963
-0.123901,9.439301,-0.346115
-0.254013,9.527252,-0.441833
-0.333633,9.634354,-0.603012
-0.399948,9.776779,-0.8004
-0.462341,9.900116,-0.975433
-0.512863,9.928177,-1.113892
-0.579025,9.92308,-1.15593
-0.674973,9.844711,-1.008499
-0.770721,9.697891,-0.651962
-0.889221,9.45076,-0.231888
-0.993103,9.190948,0.118454
-1.067551,9.02211,0.353668
-1.072555,8.932831,0.636963
-0.824402,9.018295,1.13707
-0.41272,9.189804,1.679688
0.151505,9.360428,2.021973
0.745209,9.54068,1.846817
1.222,9.734131,1.388626
1.430817,10.051224,1.132492
1.452469,10.35083,1.280975
1.338425,10.576523,1.611496
0.979691,10.694229,1.971405
0.46846,10.619202,2.275742
0.016586,10.40361,2.298157
-0.308426,10.028748,2.130905
-0.379654,9.59845,2.188065
-0.277313,9.249557,2.42337
-0.101837,8.900589,2.867889
0.042007,8.577057,3.297394
0.127533,8.341888,3.493912
0.240021,8.260742,3.761627
0.322906,8.364716,4.033874
0.362854,8.550049,4.091293
0.34407,8.714996,3.843338
0.305542,8.67926,3.705505
0.285385,8.587173,3.938675
0.270142,8.358841,4.192459
0.322632,7.960541,4.344971
0.42485,7.682922,4.521622
0.528534,7.510696,4.751068
0.646118,7.356201,4.916061
0.888153,7.307419,5.096237
0.973709,7.336029,5.154388
0.96582,7.323181,5.046326
1.051453,7.34787,4.993835
1.174896,7.382019,5.002792
1.101471,7.272247,4.978714
1.027695,7.131348,4.981201
1.059143,6.98024,5.137756
1.013153,6.892288,5.232834
0.867691,6.862915,5.260391
0.820084,6.841766,5.272873
0.860016,6.918366,5.317581
0.886368,6.918137,5.377152
1.019119,6.915054,5.459061
1.173508,6.83699,5.548126
1.165008,6.682541,5.566116
1.051468,6.488831,5.675659
1.052917,6.261917,6.138641
1.112503,6.173019,6.861954
0.780716,6.254364,7.4048
1.314331,6.919388,7.398865
1.460114,7.288086,7.520706
0.986801,7.102493,7.101211
0.780746,6.771576,6.297546
1.106964,7.563538,5.285843
0.743149,10.939255,4.6017
0.023682,15.426697,4.905838
-0.467209,18.529526,6.341995
0.621689,17.117966,6.208191
1.928238,10.613251,5.022018
2.910858,4.825516,4.991653
4.271011,1.983108,4.279846
4.496933,3.402054,3.2509
2.393692,6.862518,2.720596
-0.604187,10.388779,2.808838
-2.309158,12.110367,2.378296
-2.292618,12.187683,1.013885
-2.034546,11.738571,0.875107
-1.501526,10.641098,1.742859
-0.657486,9.056519,2.16481
-0.004532,7.967026,2.434082
0.231842,7.663498,2.611954
0.156052,7.974899,2.800522
-0.134933,8.248199,2.622589
-0.324326,8.45311,2.121155
-0.302917,8.416916,1.59082
-0.042618,8.244843,1.174316
0.103882,8.059387,0.902283
-0.032196,7.864868,0.95752
-0.356339,7.515381,0.789124
-0.766861,7.272995,0.706741
-1.123642,6.96225,0.718582
-1.1949,6.99472,0.652542
-1.151077,7.149795,0.354553
-1.206467,7.323441,0.098724
-1.369461,7.63356,-0.255768
-1.573624,7.951248,-0.627319
-1.77182,8.197678,-1.022568
-1.914444,8.409454,-1.248444
-2.122513,8.643539,-1.383362
-2.11261,8.997055,-1.326233
-1.656815,9.427322,-1.017654
-1.079376,9.776062,-0.666229
-0.580811,10.121246,-0.329529
-0.470856,10.357285,0.163696
-0.324051,10.731888,0.381607
-0.314545,11.116501,0.518494
-0.59053,11.433289,0.371933
-1.124603,11.514557,0.105225
-1.588074,11.770798,0.08284
-1.767761,11.811584,0.235535
-1.857346,11.844727,0.61412
-1.922714,11.627716,0.860397
-1.999191,11.456085,0.933701
-1.885391,11.267014,0.767456
-1.634308,11.082718,0.693756
-1.628052,10.749741,0.203949
-2.375793,10.947678,-1.046112
-2.535202,12.181412,-2.915207
-0.818619,13.188141,-4.332245
0.153091,13.522934,-5.445724
1.046875,13.186615,-4.75235
2.112396,12.174408,-3.253082
1.979019,11.090591,-3.268158
1.576798,10.770004,-3.353638
1.841675,11.135407,-2.601608
2.611938,11.805786,-1.709732
3.312271,12.705277,-1.343216
4.337097,14.327255,-0.318192
4.823914,15.683182,1.37146
4.19072,16.103241,2.061203
2.569931,15.146515,1.205704
0.749878,13.272095,-0.548218
-0.694534,11.224609,-1.603928
-1.605377,9.321854,-1.359055
-2.094666,7.715103,-0.499832
-2.220963,6.570068,0.658646
-1.883179,5.89444,1.830154
-1.253097,5.622589,2.342209
-0.749893,5.427353,2.463898
-0.027466,5.385208,2.288925
0.83284,5.247772,1.845734
1.366821,4.957214,1.546005
1.744675,4.486999,1.300369
1.704742,3.979996,1.021088
1.442749,3.630051,0.753906
1.055801,3.47464,0.811005
0.755417,3.452011,1.208221
0.464035,3.492783,1.645142
0.518433,3.941437,1.85228
0.571304,4.411301,1.733505
0.569504,5.063248,1.907028
0.663086,5.963501,2.70755
0.663803,6.878006,3.603195
0.444992,7.593353,4.205765
0.119675,8.2659,4.892136
-0.153885,8.782715,5.593842
-0.521912,9.021576,5.961548
-0.467499,9.331177,5.972259
-0.126892,9.536392,5.824448
0.476868,9.665558,5.914581
0.866455,9.644958,6.109238
0.86615,9.515884,6.352631
0.589523,9.133881,6.669739
-0.027237,8.697372,6.354813
-0.045456,8.984177,4.993362
0.289612,12.656296,3.373062
-1.308624,18.880371,3.879517
-0.619644,19.309692,5.99028
2.159119,17.611496,6.876785
4.317291,10.055466,4.771011
5.083023,1.509674,4.660736
6.342835,-1.674225,2.755875
5.42453,0.878311,1.084488
1.552917,5.560516,0.913971
-3.338165,10.222565,0.974991
-5.533981,13.235336,0.235657
-4.63385,14.684723,-1.412903
-3.0065,15.049057,-1.411423
-1.710083,13.015945,0.061356
-0.941849,9.539139,1.259399
-0.678345,6.843247,2.264511
-0.755554,6.110107,2.754135
-0.980682,6.558762,2.538559
-0.81984,7.610596,1.939941
