frame,acc x,acc y,acc z
1068,0.574805,10.214758,-0.967588
1069,0.64905,10.233918,-0.946033
1070,0.747246,10.231523,-0.871787
1071,0.807122,10.197993,-0.783171
1072,0.754431,10.116563,-0.900527
1073,0.670605,9.939331,-0.883762
1074,0.479004,9.798025,-0.926873
1075,0.256267,9.75731,-1.001118
1076,0.107776,9.742939,-1.068179
1077,0.026345,9.649534,-1.319656
1078,0.079036,9.328601,-1.595083
1079,0.282612,9.259146,-1.532813
1080,0.64905,9.295071,-1.712439
1081,0.955613,9.354946,-1.650168
1082,1.24541,9.505833,-1.863325
1083,1.161584,9.747729,-1.959126
1084,1.147214,9.946516,-1.89925
1085,1.25978,10.130933,-2.009421
1086,1.374741,10.166858,-1.8274
1087,1.458567,9.958491,-1.719624
1088,1.453777,9.826765,-1.542393
1089,1.357976,9.668694,-1.621428
1090,1.137634,9.647139,-1.654958
1091,0.917292,9.400452,-1.791475
1092,0.723296,9.350156,-1.738784
1093,0.641865,9.352551,-1.88488
1094,0.538879,9.457932,-1.750759
1095,0.447869,9.611213,-1.516047
1096,0.613125,9.817185,-1.300496
1097,0.850232,10.080637,-1.185535
1098,1.298101,10.162068,-0.989143
1099,1.705254,10.023157,-1.118474
1100,2.004631,9.889036,-1.19751
1101,2.114802,9.81958,-1.266965
1102,2.174678,9.740544,-1.266965
1103,2.083667,9.663904,-1.262175
1104,1.983076,9.663904,-1.384321
1105,1.85135,9.613608,-1.331631
1106,1.767524,9.556128,-1.247805
1107,1.733994,9.568103,-1.027463
1108,1.78429,9.668694,-0.874182
1109,1.892065,9.881851,-0.859812
1110,1.954336,10.042317,-0.807122
1111,1.956731,10.023157,-0.771196
1112,1.83219,9.932146,-0.771196
1113,1.642983,9.896221,-0.792751
1114,1.508862,9.915381,-0.737666
1115,1.298101,9.901011,-0.682581
1116,1.060994,9.75731,-0.680186
1117,0.833467,9.606423,-0.656235
1118,0.632285,9.556128,-0.684976
1119,0.526904,9.601633,-0.723296
1120,0.514929,9.707014,-0.775986
1121,0.632285,9.793235,-0.953218
1122,0.785566,9.740544,-1.084944
1123,0.893342,9.608818,-1.401086
1124,0.881367,9.426797,-1.666934
1125,0.828677,9.290281,-1.88488
1126,0.723296,9.352551,-2.086062
1127,0.63947,9.496252,-2.265688
1128,0.526904,9.735754,-2.356699
1129,0.517324,10.037527,-2.203418
1130,0.593965,10.43031,-2.007026
1131,0.684976,10.710527,-1.508862
1132,0.737666,10.985955,-1.108894
1133,0.716111,11.179951,-0.574805
1134,0.716111,11.397898,-0.05748
1135,0.936453,11.6374,0.438289
1136,1.25978,12.011023,0.958008
1137,1.544788,12.164304,1.302891
1138,2.059717,12.458892,1.271755
1139,2.972219,13.610896,1.017883
1140,4.428391,15.627502,0.229922
1141,5.082231,16.465759,-0.189207
1142,4.049978,15.376025,-0.215552
1143,2.732717,14.396462,0.756826
1144,1.724414,14.288687,1.80345
1145,1.156794,14.322217,2.454895
1146,0.862207,14.044395,2.335144
1147,0.534089,13.397739,1.575923
1148,0.069456,12.494817,0.112566
1149,-0.275427,11.840977,-1.532813
1150,-0.256267,11.733201,-2.205813
1151,0.110171,12.178674,-2.282454
1152,0.6251,13.119917,-2.040557
1153,1.22146,14.08511,-1.731599
1154,1.892065,14.944922,-1.599873
1155,2.397415,15.203584,-1.360371
1156,2.584226,14.76769,-1.506467
1157,2.100432,13.819263,-2.222578
1158,1.334026,12.660073,-2.943479
1159,0.771196,11.766731,-2.972219
1160,0.493374,11.354788,-2.342329
1161,0.493374,11.354788,-2.342329
1162,0.493374,11.354788,-2.342329
1163,0.507744,11.144026,-1.571133
1164,0.507744,11.144026,-1.571133
1165,-0.182021,8.851992,0.222737
1166,-0.59636,7.812554,0.627495
1167,-1.26936,6.104905,0.900527
1168,-1.549578,5.139712,1.087339
1169,-1.444197,4.854705,1.053809
1170,-1.17835,4.761299,0.998723
1171,-0.775986,4.828359,0.958008
1172,-0.385598,4.950505,0.907712
1173,0.016765,5.122947,0.840652
1174,0.191602,5.434299,0.912502
1175,0.249082,5.671406,0.941243
1176,0.134121,5.898933,0.941243
1177,-0.002395,6.143225,0.919687
1178,-0.062271,6.18394,0.855022
1179,-0.172441,6.12167,0.991538
1180,-0.397573,5.965994,1.302891
1181,-0.804727,5.812712,2.081272
1182,-1.175955,5.925278,3.084785
1183,-1.432222,6.227051,4.143384
1184,-1.410667,6.77072,5.110972
1185,-1.159189,7.264094,5.903723
1186,-0.874182,8.183782,6.71324
1187,-0.548459,9.15137,7.467671
1188,-0.198787,10.209968,7.97302
