frame,acc x,acc y,acc z
945,0.352068,9.975256,-0.546064
946,0.325723,9.924961,-0.546064
947,0.313748,9.901011,-0.55325
948,0.299377,9.972861,-0.55804
949,0.359253,10.092612,-0.459844
950,0.423918,10.104587,-0.490979
951,0.476609,10.080637,-0.505349
952,0.510139,9.994417,-0.60115
953,0.524509,9.860295,-0.651445
954,0.524509,9.891431,-0.64905
955,0.632285,9.948911,-0.507744
956,0.708926,10.188413,-0.488584
957,0.752036,10.437495,-0.498164
958,0.790356,10.700947,-0.419128
959,0.989143,10.717712,-0.431104
960,1.23583,10.499766,-0.325723
961,1.326841,10.257869,-0.296982
962,1.319656,10.200388,-0.210762
963,1.266965,10.267449,-0.244292
964,1.223855,10.41115,-0.215552
965,1.132844,10.506951,-0.249082
966,1.053809,10.552456,-0.201182
967,0.886157,10.504556,-0.136516
968,0.716111,10.308164,-0.114961
969,0.589175,10.106982,-0.076641
970,0.507744,9.996812,0.095801
971,0.5772,9.951306,0.160466
972,0.60594,9.910591,0.016765
973,0.682581,9.879456,-0.114961
974,0.696951,9.946516,-0.296982
975,0.795146,9.893826,-0.399968
976,0.905317,9.898616,-0.469424
977,1.029858,9.924961,-0.510139
978,1.161584,10.020762,-0.433499
979,1.219065,10.104587,-0.344883
980,1.293311,10.066267,-0.340093
981,1.293311,10.023157,-0.220342
982,1.27415,9.903406,-0.153281
983,1.25499,9.869875,-0.102986
984,1.204695,9.78605,0.01437
985,1.118474,9.831555,-0.124541
986,1.063389,9.79563,-0.177231
987,0.981958,9.778865,-0.275427
988,0.984353,9.77647,-0.397573
989,1.051414,9.884246,-0.404758
990,1.089734,9.917776,-0.313748
991,1.16877,9.996812,-0.378413
992,1.23583,9.970466,-0.277822
993,1.26457,9.984836,-0.287402
994,1.257385,9.941726,-0.296982
995,1.257385,9.855505,-0.328118
996,1.199905,9.872271,-0.385598
997,1.137634,9.860295,-0.356858
998,1.156794,9.982441,-0.356858
999,1.147214,10.001602,-0.340093
1000,1.080154,10.099797,-0.414338
1001,0.962798,10.169253,-0.440684
1002,0.792751,10.140513,-0.58199
1003,0.641865,10.080637,-0.517324
1004,0.550854,10.142908,-0.328118
1005,0.57241,10.032737,-0.091011
1006,0.66342,10.092612,-0.071851
1007,0.708926,10.063872,-0.098196
1008,0.718506,10.061477,-0.268242
1009,0.682581,10.095007,-0.361648
1010,0.740061,10.171648,-0.574805
1011,0.792751,10.253079,-0.646655
1012,0.910107,10.241104,-0.60115
1013,1.063389,10.087822,-0.598755
1014,1.092129,10.071057,-0.538879
1015,1.113684,10.41594,-0.467029
1016,1.068179,10.655442,-0.541274
1017,1.108894,10.655442,-0.268242
1018,1.319656,10.703342,0.114961
1019,1.769919,10.631492,0.232317
1020,2.112407,10.518926,0.184417
1021,2.589016,10.768008,-0.256267
1022,2.974614,12.027788,-0.589175
1023,3.214116,13.467195,-0.871787
1024,3.123105,13.869558,-1.017883
1025,2.802173,13.045671,-1.003513
1026,2.550696,12.355906,-0.862207
1027,2.545906,12.444521,-0.352068
1028,2.524351,12.918735,0.399968
1029,2.361489,13.289963,1.080154
1030,2.023792,13.347444,1.590293
1031,1.604663,13.127102,1.892065
1032,1.041833,12.602593,1.89925
1033,0.524509,11.793076,1.829795
1034,0.055085,10.928474,1.79387
1035,-0.182021,10.456655,1.530417
1036,-0.306563,9.963281,1.049019
1037,-0.361648,9.462722,0.474214
1038,-0.299377,9.25675,0.031135
1039,-0.390388,9.24717,-0.304167
1040,-0.64426,9.565708,-0.579595
1041,-1.120869,10.027947,-1.156794
1042,-1.465752,10.787168,-1.585503
1043,-1.441802,11.579919,-1.470542
1044,-1.2502,12.391831,-0.771196
1045,-0.977168,13.002561,-0.304167
1046,-0.977168,13.002561,-0.304167
1047,-0.905317,13.404924,-0.189207
1048,-0.905317,13.404924,-0.189207
1049,-0.622705,12.399016,-0.366438
1050,0.847837,11.280542,-0.184417
1051,0.847837,11.280542,-0.184417
1052,0.847837,11.280542,-0.184417
1053,1.20709,10.626702,0.002395
1054,1.20709,10.626702,0.002395
1055,1.441802,9.905801,0.251477
1056,1.453777,9.19927,0.469424
1057,1.166375,8.519084,0.759221
1058,0.771196,7.879614,0.969983
1059,0.198787,7.256909,1.123264
1060,-0.143701,6.842571,1.27415
1061,-0.452659,6.559958,1.372346
1062,-0.589175,6.435417,1.619033
1063,-0.737666,6.466553,1.844165
1064,-0.893342,6.574329,2.119592
1065,-0.936453,6.768325,2.383044
1066,-0.955613,6.983877,2.720742
1067,-0.902922,7.307205,3.056045
1068,-0.955613,7.716753,3.527864
1069,-1.094524,7.975415,3.887117
1070,-1.199905,8.193362,3.944597
1071,-1.159189,8.195757,3.855981
1072,-1.149609,8.178992,3.764971
1073,-1.130449,8.02571,3.494333
1074,-1.2023,7.848479,3.336262
1075,-1.175955,7.678433,3.151846
1076,-1.175955,7.678433,3.151846
1077,-1.26457,7.515571,3.149451
1078,-1.355581,7.31918,3.159031
1079,-1.319656,7.288044,3.156636
1080,-1.156794,7.36229,3.139871
1081,-0.778381,7.520361,3.127896
1082,-0.443079,7.855664,3.410508
1083,-0.110171,8.236472,3.822451
1084,0.193997,8.689131,4.203259
