acc x,acc y,acc z
-0.32988,9.472015,-1.004044
-0.314636,9.471924,-0.925461
-0.287964,9.495438,-0.915634
-0.239319,9.516403,-1.00705
-0.228104,9.557175,-0.986221
-0.229858,9.621994,-0.897537
-0.274506,9.588455,-0.815109
-0.275894,9.480606,-0.799881
-0.24234,9.425537,-0.828659
-0.159134,9.403503,-0.86911
-0.085632,9.420975,-0.885818
0.100052,9.379501,-0.883469
0.222229,9.460495,-0.973358
0.238785,9.503311,-1.03653
0.233932,9.483536,-1.069656
0.221924,9.417236,-1.114822
0.338852,9.30722,-1.080444
0.433563,9.264191,-1.130676
0.522415,9.348053,-1.113541
0.592133,9.509079,-1.151627
0.608246,9.640244,-1.224579
0.558548,9.636932,-1.26004
0.466492,9.465363,-1.251282
0.487488,9.303024,-1.131531
0.542297,9.37793,-0.989578
0.546951,9.595444,-0.893036
0.341873,9.807709,-0.88797
-0.018616,9.848816,-0.880005
-0.267319,9.740814,-0.797684
-0.336227,9.690613,-0.631363
-0.377075,9.640762,-0.488464
-0.387314,9.575485,-0.498093
-0.411102,9.467728,-0.456024
-0.325974,9.391129,-0.392044
-0.118393,9.330429,-0.433609
0.058762,9.304077,-0.515839
0.244995,9.343552,-0.709351
0.430389,9.409302,-0.830353
0.602417,9.485657,-0.983078
0.682556,9.522705,-1.097229
0.713974,9.487579,-1.098938
0.751541,9.431061,-1.005707
0.706345,9.421387,-0.826782
0.638565,9.44397,-0.596756
0.581116,9.462082,-0.439392
0.413345,9.483551,-0.336121
0.187927,9.432632,-0.259537
0.091202,9.326614,-0.322403
-0.055664,9.298752,-0.363068
-0.151245,9.321716,-0.440796
-0.143234,9.322937,-0.560898
-0.136978,9.330673,-0.620117
-0.074722,9.329437,-0.680054
0.012222,9.354706,-0.719055
0.088867,9.408218,-0.73645
0.180466,9.46373,-0.752335
0.263596,9.497009,-0.749939
0.346008,9.516769,-0.72551
0.417496,9.46965,-0.662643
0.434036,9.332397,-0.568817
0.427628,9.171326,-0.521347
0.451279,9.086426,-0.562836
0.446945,9.118179,-0.812393
0.352585,9.239822,-1.151413
0.191284,9.408371,-1.344681
0.124161,9.512726,-1.380447
0.280411,9.62085,-1.342514
0.612503,9.64032,-1.260025
0.927719,9.568558,-1.165268
1.08168,9.520508,-1.127487
0.978546,9.279968,-1.046097
0.925552,9.370026,-0.99884
1.163849,10.300568,-0.993225
1.560379,11.396439,-0.87616
1.719788,11.598938,-0.643311
1.671158,11.28009,-0.187347
1.71283,10.887116,0.341858
1.703613,10.503128,0.678406
1.542389,10.238129,0.731232
1.328583,10.242966,0.489151
1.397339,10.701096,-0.074707
1.778427,12.027847,-0.824997
1.762024,13.325668,-1.459549
1.228851,13.090149,-1.154465
0.896851,11.945953,-0.398682
0.833328,11.395462,-0.393768
0.715515,11.681869,-1.065185
0.544464,12.111206,-1.692291
0.391418,11.927567,-1.921234
0.136459,11.246582,-1.641251
-0.158417,10.451324,-1.03096
-0.6026,9.693848,-0.474792
-1.16008,9.068604,-0.633575
-1.702515,8.760498,-1.203628
-2.147797,8.844574,-1.544922
-2.776764,9.412247,-1.832077
-3.221313,10.305649,-1.884979
-3.604553,11.015121,-2.058243
-3.629013,11.363113,-2.059235
-3.396835,11.10878,-2.145843
-2.909164,10.555237,-2.2005
-2.321655,10.035996,-2.03598
-1.72374,9.591568,-1.672668
-1.000549,9.461395,-1.429382
-0.048874,9.42952,-1.171738
0.452652,9.582886,-0.806091
0.803696,9.856186,-0.519226
0.984146,9.992706,-0.262787
1.163864,9.929962,0.115829
1.166031,9.657303,0.213211
1.130203,9.228531,0.438583
0.912292,8.838882,0.773499
0.575638,8.41037,0.960052
0.179611,8.049622,1.210297
-0.104019,7.735489,1.395325
-0.425156,7.465698,1.657715
-0.751038,7.224838,1.836823
-1.324387,7.175034,1.925888
-1.941727,7.074234,1.796005
-2.45546,7.047073,1.721207
-2.637589,7.142044,1.54036
-2.525772,7.258636,1.413315
-2.427338,7.35939,1.345093
-2.306992,7.442246,1.470962
-2.164825,7.469208,1.546295
-1.975388,7.29596,1.873474
-1.724701,7.179718,2.141052
-1.459808,7.052002,2.469604
-1.258194,6.96904,2.6978
-1.047775,6.876511,2.811127
-0.848908,6.852875,2.832931
-0.736359,6.834869,2.727158
-0.549042,6.987701,2.766861
-0.421295,7.192825,2.927368
-0.42276,7.668655,3.267425
-0.476334,8.195389,3.618042
-0.619431,8.847076,4.051117
-0.655655,9.529114,4.615479
-0.493591,10.240067,5.183868
-0.193375,10.748352,5.476914
0.24823,11.135513,5.655548
0.535812,11.201736,5.458832
0.40773,11.028732,4.944092
-0.010849,10.760468,4.337433
-0.546906,10.348572,3.645203
-1.118485,9.702713,3.279205
-1.635834,8.970062,3.277725
-2.072907,8.238861,3.687378
-2.435074,7.661896,4.078552
-3.050384,7.487625,3.959152
-2.80835,9.309937,4.600769
-2.049789,12.473968,5.937729
-2.671356,14.252792,4.486847
-2.653519,14.254517,2.138184
-2.0009,12.735977,0.2341
-1.679871,10.663315,1.816513
-1.895431,8.614395,3.771622
-1.928101,6.837494,3.561218
-1.613312,5.586395,2.215241
-1.477631,5.034912,0.892731
-1.759415,5.518692,0.683762
-1.725357,6.420792,-0.073502
-1.038391,7.556641,-1.372604
0.224838,8.780106,-1.978805
1.828278,9.946487,-1.923035
3.03212,10.503784,-1.809387
3.552414,10.524872,-1.684692
3.422501,10.188019,-1.435989
2.876984,9.805435,-0.940903
2.102875,9.480652,-0.541946
