frame,acc x,acc y,acc z
487,0.589175,9.8579,-0.220342
488,0.593965,9.860295,-0.182021
489,0.579595,9.881851,-0.304167
490,0.598755,10.003997,-0.289797
491,0.622705,10.118958,-0.208367
492,0.574805,10.303374,-0.112566
493,0.61552,10.487791,0.01916
494,0.603545,10.641072,0.148491
495,0.617915,10.899734,0.390388
496,0.598755,11.122471,0.579595
497,0.627495,11.381133,0.780776
498,0.493374,11.68051,0.919687
499,0.390388,11.869717,1.23583
500,0.155676,11.987073,1.346001
501,-0.05748,12.044553,1.460962
502,-0.366438,11.924802,1.707649
503,-0.632285,11.697275,1.961521
504,-0.742456,11.555969,2.076482
505,-0.756826,11.361973,2.081272
506,-0.60115,11.096125,2.148333
507,-0.469424,10.803933,2.263293
508,-0.340093,10.657837,2.354304
509,-0.136516,10.734478,2.450105
510,0.04311,11.179951,2.39981
511,0.174836,11.953542,2.411785
512,0.227527,12.818145,2.378254
513,0.146096,13.419294,2.361489
514,0.074246,13.524675,2.44292
515,0.079036,13.119917,2.577041
516,-0.208367,12.29124,2.960244
517,-0.505349,11.211086,2.723137
518,-0.996328,10.209968,2.541116
519,-1.609453,9.568103,2.39981
520,-2.078877,8.993298,1.887275
521,-2.4046,8.528665,1.072969
522,-2.289639,8.248447,0.732876
523,-1.781895,8.325088,0.62989
524,-1.039438,8.528665,0.754431
525,-0.237107,8.674761,0.926873
526,0.548459,8.600515,1.051414
527,1.233435,8.495134,1.276545
528,1.690884,8.396938,1.609453
529,1.901646,8.097561,1.868115
530,1.935176,7.800579,2.258503
531,1.829795,7.436536,2.44292
532,1.619033,7.062913,2.543511
533,1.393901,6.787485,2.541116
534,1.140029,6.6845,2.581831
535,0.859812,6.7324,2.44771
536,0.613125,6.952742,2.720742
537,0.387993,7.426956,2.835703
538,0.05748,7.807764,2.953059
539,-0.361648,8.090376,3.182981
540,-0.718506,8.361013,3.566184
541,-1.118474,8.62207,4.114644
542,-1.513652,8.966953,4.672683
543,-1.959126,9.299861,5.331313
544,-2.272874,9.563313,5.740862
545,-2.517166,9.726174,6.076165
546,-2.651287,9.594448,6.353987
547,-2.620151,9.22801,6.569539
548,-2.567461,8.772957,6.76593
549,-2.44771,8.557405,6.938372
550,-2.304009,8.547825,6.821016
551,-2.028582,8.523875,6.583909
552,-1.726809,8.511899,6.248606
553,-1.355581,8.64123,5.807922
554,-0.761616,8.919053,5.273833
555,-0.361648,9.093889,4.758904
556,0.385598,9.314231,4.076323
557,1.17835,9.460327,3.511099
558,1.85614,9.390872,2.888394
559,2.311194,9.592053,3.065625
560,1.896855,10.921289,5.254673
561,2.002236,13.136682,6.739585
562,2.680027,15.91251,7.290439
563,3.02491,16.954343,6.07377
564,2.244133,14.398857,3.932622
565,0.00958,9.956096,2.555486
566,-3.194956,6.246211,2.086062
567,-6.09772,3.982917,1.460962
568,-7.515571,3.360212,1.973496
569,-7.335945,4.414021,3.997288
570,-5.633086,6.892866,4.402046
571,-2.131567,9.76689,2.162703
572,1.360371,12.109219,-0.02395
573,3.360212,12.988191,-0.795146
574,3.444038,12.547507,-0.198787
575,3.178191,11.682905,0.294587
576,3.127896,10.614727,-0.148491
577,2.919529,9.501042,-0.826282
578,2.44292,8.605305,-1.508862
579,1.877695,8.087981,-1.762734
580,1.334026,8.080796,-1.741179
581,1.108894,8.437654,-1.324446
582,1.140029,9.230405,-0.778381
583,1.111289,9.977651,-0.306563
584,0.972378,10.42073,-0.03353
585,0.720901,10.746453,0.193997
586,0.483794,10.688972,0.138911
587,0.414338,10.41594,0.148491
588,1.233435,9.680669,0.00958
589,1.233435,9.680669,0.00958
590,1.482517,9.342971,-0.074246
591,1.750759,8.971743,-0.261057
592,1.834585,8.875942,-0.385598
593,1.825005,8.952583,-0.526904
594,1.652563,9.16574,-0.622705
