acc x,acc y,acc z
-0.662079,9.403076,-1.215668
-0.584671,9.416153,-1.187042
-0.526398,9.405151,-1.049652
-0.482315,9.383285,-1.110336
-0.456726,9.345459,-1.106842
-0.284348,9.308502,-1.052261
-0.178101,9.285751,-1.193466
-0.048691,9.281784,-1.26474
-0.023407,9.296753,-1.337128
-0.049591,9.350555,-1.373535
-0.081833,9.32222,-1.39885
-0.081314,9.299988,-1.492645
-0.031555,9.368103,-1.618332
-0.026108,9.419144,-1.772171
-0.02301,9.442276,-1.74086
-0.114029,9.392578,-1.710541
-0.096939,9.353806,-1.667145
-0.087891,9.298447,-1.784622
-0.030563,9.219147,-1.894455
-0.042862,9.249374,-1.958145
-0.200577,9.375061,-1.932526
-0.253906,9.530685,-1.840881
0.011703,9.50853,-1.716263
0.332733,9.298569,-1.684906
0.755798,9.124405,-1.780747
1.372818,9.136627,-1.976166
1.888184,9.337997,-2.336121
2.079788,9.510757,-2.721664
2.028961,9.607437,-2.8134
1.695465,9.537476,-2.497772
1.25499,9.334457,-1.983475
0.742615,9.185898,-1.678421
0.073608,9.231674,-1.638184
-0.561371,9.326035,-1.867569
-0.864761,9.348633,-2.075714
-0.987915,9.378235,-2.281952
-0.645294,9.288803,-2.314514
-0.048813,9.239426,-2.275391
0.565064,9.311508,-2.314209
1.145523,9.423843,-2.421524
1.5793,9.464661,-2.374893
1.818741,9.5103,-2.163208
1.861435,9.570175,-2.06253
1.485702,9.575256,-2.021942
1.059494,9.592041,-2.032959
0.633682,9.551407,-2.052704
0.512314,9.361786,-1.867477
0.423721,9.254349,-1.787476
0.479813,9.241257,-1.904038
0.512772,9.282471,-2.115006
0.407684,9.244995,-2.48616
0.335297,9.132767,-2.612793
0.247269,8.998184,-2.413711
0.325501,8.938416,-2.191238
0.458023,9.042755,-2.113541
0.414581,9.10997,-2.237686
0.2099,9.013092,-2.367096
0.034378,8.737503,-2.228805
0.130096,8.481644,-2.11084
0.271332,8.38237,-2.18718
0.449158,8.486267,-2.498459
0.562973,8.733505,-2.758514
0.559921,8.976624,-2.794373
0.579926,9.228851,-2.59758
0.617065,9.519226,-2.374496
0.614685,9.714706,-2.238922
0.528229,9.603195,-2.359833
0.481247,9.224716,-2.613007
0.511719,8.920517,-2.859116
0.65062,9.077927,-3.190567
0.897461,9.620178,-3.496216
1.107208,10.262634,-3.543808
0.972412,10.764084,-3.27507
0.683792,10.892029,-2.780579
0.669006,11.184463,-2.308792
0.720215,12.218262,-2.233459
0.668625,13.308487,-2.302872
0.576553,13.660339,-1.971664
0.316376,13.440079,-1.517212
0.279694,13.340363,-1.345535
0.822983,13.794434,-1.515015
1.443405,14.272247,-1.781128
1.589432,14.078186,-1.580994
1.201324,13.323563,-0.655746
0.603989,12.548523,0.277588
0.03624,11.919998,0.635666
-0.121353,11.449799,0.092743
-0.098312,10.768555,-0.846329
-0.202606,9.784515,-1.744247
-0.534683,9.148819,-1.977508
-0.920975,9.298309,-2.503174
-1.20607,10.112549,-3.157013
-1.616913,10.812912,-3.616806
-1.738968,11.344498,-3.364731
-1.064102,11.767105,-2.92749
-0.551315,12.054367,-2.913696
-0.402069,12.272324,-3.7509
-0.399475,12.754028,-4.749115
-0.280884,13.288284,-5.404785
0.094315,13.479874,-5.431717
