acc x,acc y,acc z
0.676788,9.554932,-0.566925
0.721069,9.567429,-0.426437
0.747498,9.629028,-0.205368
0.716125,9.637604,-0.186447
0.622147,9.573685,-0.177658
0.545868,9.450531,-0.25975
0.358994,9.351212,-0.330765
0.094116,9.270416,-0.53244
-0.136215,9.240189,-0.71402
-0.391418,9.123474,-0.731216
-0.610077,9.046555,-0.719193
-0.748459,8.979614,-0.890594
-0.850861,9.046646,-1.125153
-0.612839,9.189987,-1.306656
-0.248947,9.397018,-1.288803
0.242325,9.621689,-1.076172
0.493225,9.718521,-0.542557
0.490189,9.733002,-0.173218
0.469955,9.805573,0.050949
0.392044,9.893723,0.110275
0.238846,9.984345,0.079285
0.116592,9.981949,-0.113449
-0.059875,9.946335,-0.165054
-0.175812,9.83667,-0.079163
-0.40242,9.584091,0.027161
-0.782562,9.372528,0.170654
-1.056686,9.420898,0.281235
-1.251007,9.380463,0.219193
-1.313492,9.438431,0.177017
-1.288162,9.419998,0.172409
-1.174484,9.426407,0.206909
-1.132294,9.34816,0.239838
-1.110886,9.341736,0.259094
-1.001907,9.276932,0.233093
-0.865356,9.235794,0.177277
-0.624008,9.219818,0.226501
-0.375259,9.134659,0.372269
-0.205444,9.114029,0.430008
-0.129913,9.158478,0.403931
-0.190536,9.171875,0.315552
-0.119385,9.219605,0.199142
-0.133316,9.26506,0.171951
-0.307785,9.288223,0.051086
-0.447922,9.223068,0.167343
-0.444122,9.211548,0.32486
-0.357895,9.227081,0.394058
-0.196426,9.267105,0.332138
-0.037125,9.42691,0.43869
0.165146,9.429993,0.410873
0.25386,9.30957,0.608322
0.232315,9.14209,0.59288
0.11055,9.06163,0.427628
0.108124,9.048447,0.149582
0.128098,9.086853,-0.119217
0.12851,9.186691,-0.177628
0.029846,9.260071,-0.208954
-0.220276,9.300827,-0.137283
-0.499039,9.294495,-0.015381
-0.687302,9.253494,0.033264
-0.76004,9.187622,-0.018295
-0.807358,9.177032,-0.136597
-0.796127,9.137802,-0.286514
-0.749725,9.042358,-0.395157
-0.909561,8.992172,-0.342682
-1.139465,9.050781,-0.336212
-1.314285,9.14061,-0.276382
-1.510681,9.180023,-0.337677
-1.741211,9.263519,-0.055695
-2.027267,9.400986,0.055115
-2.32518,9.585846,-0.056885
-2.469772,9.793655,-0.227707
-2.618942,9.967545,-0.448654
-2.853622,10.337936,-0.750824
-3.061249,10.888092,-1.147903
-3.048386,11.587463,-1.557068
-2.630341,12.367584,-1.800903
-1.996018,12.887939,-1.881393
-1.175003,13.003159,-1.562408
-0.30159,12.734619,-0.732193
0.305634,12.298309,-0.01329
0.626602,12.029449,0.442413
0.688339,11.871063,0.501434
0.603012,11.727615,0.107849
0.487411,11.482468,-0.646454
0.495178,11.179611,-1.332886
0.539627,10.955811,-1.487412
0.482101,10.707062,-1.234116
0.533966,10.557404,-0.46933
0.603104,10.259247,0.181274
0.928482,9.861954,0.316513
1.401581,9.627167,0.162445
1.9673,9.70816,0.350006
2.441391,9.861603,0.603821
2.733078,10.178619,0.841049
2.812698,10.744232,1.195541
2.755173,11.383301,1.377594
2.679123,12.004868,1.292694
2.780548,12.562225,1.038864
2.902145,12.92894,0.665253
2.659546,12.85524,0.11554
1.972427,12.288422,-0.664352
0.900742,11.26207,-1.494171
-0.36763,10.10109,-1.996307
-1.601639,9.176453,-2.148102
-2.635284,8.489441,-1.946243
-3.369064,7.941971,-1.347519
-3.679352,7.41394,-0.593338
-3.427093,6.850479,0.224091
-2.715744,6.323486,0.98259
-1.69046,5.999054,1.582489
-0.384399,5.823425,2.12175
0.902695,5.671738,2.483597
2.013809,5.606369,2.642609
2.954681,5.59903,2.695404
3.518311,5.585281,2.671326
3.802506,5.620529,2.498764
3.865356,5.709061,2.353989
3.633453,5.862793,2.263794
3.13855,6.047455,2.344727
2.599274,6.23822,2.69751
2.271011,6.33757,3.05484
2.06752,6.323029,3.322907
1.82486,6.354538,3.548737
1.537216,6.596756,3.897064
1.137192,6.925186,4.144821
0.869797,7.356537,4.132156
0.975189,8.216476,3.883148
1.110702,9.405579,3.584915
1.090591,10.728394,3.790237
0.698242,11.900131,4.569778
-0.22641,12.689972,5.371933
-1.300095,12.89003,5.878983
-1.687088,12.280151,5.595032
-0.582748,11.616928,5.050583
2.068542,11.298981,4.512497
3.861649,11.734497,4.108414
4.821869,12.829483,3.885407
5.847214,13.868484,4.19519
6.069824,13.47879,5.464615
5.562714,10.290329,5.271515
4.121033,5.811066,3.692581
2.326492,3.070572,2.11644
1.077515,3.516174,1.990173
-0.852066,5.273849,1.566849
-1.737869,7.422897,-0.206879
-0.986343,9.849274,-1.961304
-0.360504,11.885071,-2.465637
-0.116135,12.637375,-1.952713
0.115448,12.059372,-1.362106
0.005203,10.574997,-0.362656
-0.450607,8.708023,1.068863
-0.184052,7.629166,2.302902
0.267288,7.253037,2.868195
0.417984,7.573013,3.040466
0.699463,8.412308,3.208801
0.871826,9.210663,3.042892
0.924164,9.932556,2.571442
0.790588,10.330673,1.716598
0.37764,10.25946,0.70517
-0.362274,9.701813,-0.2892
-0.973389,8.888107,-0.773361
-1.318329,8.096359,-0.77742
-1.412872,7.552322,-0.431915
-1.359772,7.264145,-0.111847
-1.283691,7.261505,0.15123
-1.15564,7.522614,0.308487
-0.931809,7.954895,0.205826
-0.783783,8.493607,0.167465
-0.864685,8.985291,0.071671
-1.142548,9.255524,0.074951
-1.567474,9.344742,0.169464
-1.934753,9.30307,0.363953
-2.130707,9.142502,0.765366
-2.195847,8.96666,1.253479
-1.889725,8.743011,1.674072
-1.365555,8.561645,2.036102
-0.66069,8.452133,2.210617
-0.063828,8.394348,2.201431
0.29863,8.325973,1.920776
0.328354,8.409103,1.395981
0.188019,8.470459,0.677399
-0.041763,8.710709,-0.115036
-0.201569,9.076263,-0.621872
-0.146256,9.309235,-0.915817
-0.177109,9.187943,-1.033646
-0.86203,8.873337,-1.055847
-1.88826,8.593903,-1.316055
-2.83783,8.612381,-1.547104
-3.519363,8.958008,-1.596359
-3.736481,9.741577,-1.603287
-3.583984,10.545578,-1.598663
-4.068939,12.065186,-1.544067
-4.195572,13.926178,-1.688339
-3.381241,15.31546,-1.726364
-2.682922,15.764496,-1.369125
-1.581848,15.96405,-0.88739
0.167709,16.086807,-0.41185
1.568588,15.790405,-0.387619
2.370529,15.217773,-0.697128
2.498291,14.185562,-0.931732
2.083069,12.776825,-1.248337
1.96257,11.392105,-1.152634
2.225769,10.202118,-1.240631
2.859695,9.631134,-1.654556
3.731079,9.327957,-1.992966
3.74707,9.013886,-1.778412
3.282089,9.221374,-0.124878
2.475128,10.013992,1.43222
1.747528,11.346756,1.923965
1.761017,13.213135,1.764221
1.762375,14.725296,1.027588
1.385513,15.300583,-0.253418
0.84259,14.472717,-2.202911
-0.048981,12.70314,-4.124878
-1.367844,10.85994,-4.949799
-2.43045,9.14447,-4.410553
